test/success_rate,test/mean_Q,epoch,stats_g/std,train/success_rate,stats_o/std,train/episode,stats_g/mean,stats_o/mean,test/episode
1.0,-0.77375543,506,0.08635912,0.65,0.029090593,10140.0,0.8752837,0.2627194,10140.0
1.0,-0.7485805,507,0.08633847,0.9,0.02908869,10160.0,0.8752901,0.26272142,10160.0
1.0,-0.8687312,508,0.08633665,0.7,0.029087592,10180.0,0.8752351,0.262713,10180.0
1.0,-0.782709,509,0.08633042,0.6,0.029086139,10200.0,0.8752682,0.26271948,10200.0
1.0,-0.718265,510,0.08633133,0.8,0.029089253,10220.0,0.8752777,0.26272207,10220.0
1.0,-0.8817217,511,0.08635049,0.75,0.02909238,10240.0,0.87527823,0.26272357,10240.0
1.0,-0.761907,512,0.086341955,0.6,0.029089475,10260.0,0.875308,0.2627289,10260.0
1.0,-0.73971474,513,0.08634395,0.8,0.029091675,10280.0,0.8753085,0.26272854,10280.0
1.0,-0.768644,514,0.08633224,0.95,0.029091235,10300.0,0.8753021,0.26272532,10300.0
1.0,-0.84878314,515,0.086333245,0.65,0.02909137,10320.0,0.8753083,0.26272798,10320.0
1.0,-0.79851216,516,0.08632672,0.7,0.029090658,10340.0,0.87529093,0.26272258,10340.0
1.0,-0.78261,517,0.0863237,0.75,0.02909121,10360.0,0.87529844,0.26272503,10360.0
1.0,-0.7659472,518,0.0863114,0.7,0.029088095,10380.0,0.8753074,0.2627263,10380.0
1.0,-0.7986576,519,0.08631471,0.5,0.029089501,10400.0,0.87533,0.26273373,10400.0
1.0,-0.8960643,520,0.0863221,0.5,0.029089654,10420.0,0.8753324,0.26273358,10420.0
1.0,-0.78907645,521,0.08634204,0.75,0.029093489,10440.0,0.87534857,0.2627373,10440.0
1.0,-0.7307367,522,0.08633694,0.65,0.0290935,10460.0,0.87536836,0.26274115,10460.0
1.0,-0.775375,523,0.08634015,0.45,0.029093852,10480.0,0.8753788,0.26274416,10480.0
1.0,-0.7457483,524,0.086330354,0.85,0.029089952,10500.0,0.875374,0.2627439,10500.0
1.0,-0.737574,525,0.086318605,0.7,0.029086849,10520.0,0.8753689,0.26274335,10520.0
1.0,-0.787213,526,0.086303316,0.95,0.029085204,10540.0,0.8753567,0.26274046,10540.0
1.0,-0.79622096,527,0.086287774,0.7,0.029082105,10560.0,0.875335,0.26273584,10560.0
1.0,-0.79325914,528,0.086292356,0.6,0.029081851,10580.0,0.87530607,0.26272848,10580.0
1.0,-0.74411833,529,0.086284995,0.6,0.029079184,10600.0,0.87530875,0.26272893,10600.0
1.0,-0.8582929,530,0.08628859,0.65,0.029080028,10620.0,0.87533766,0.26273453,10620.0
1.0,-0.82628727,531,0.08629584,0.45,0.029082071,10640.0,0.87534595,0.2627377,10640.0
1.0,-0.8127035,532,0.08629892,0.75,0.029083619,10660.0,0.8753287,0.26273406,10660.0
1.0,-0.84329605,533,0.08629853,0.8,0.029082086,10680.0,0.8753321,0.26273638,10680.0
1.0,-0.7867981,534,0.08630276,0.7,0.0290812,10700.0,0.8753705,0.26274353,10700.0
1.0,-0.8213836,535,0.08631492,0.5,0.029081171,10720.0,0.8753733,0.26274547,10720.0
1.0,-0.86726844,536,0.086323105,0.8,0.029082924,10740.0,0.8753989,0.2627504,10740.0
1.0,-0.8315753,537,0.08632743,0.75,0.029083226,10760.0,0.8753872,0.26274598,10760.0
1.0,-0.81527156,538,0.08633047,0.65,0.029083844,10780.0,0.8753619,0.26273954,10780.0
1.0,-0.7863593,539,0.08631778,0.75,0.029079232,10800.0,0.87534946,0.26273668,10800.0
1.0,-0.81969345,540,0.086308934,0.7,0.029078487,10820.0,0.87532467,0.2627315,10820.0
1.0,-0.7359893,541,0.08629292,0.65,0.029074589,10840.0,0.87534267,0.26273617,10840.0
1.0,-0.71801424,542,0.086290024,0.7,0.029073745,10860.0,0.87533015,0.26273283,10860.0
1.0,-0.8632355,543,0.08629679,1.0,0.02907525,10880.0,0.875335,0.26273575,10880.0
1.0,-0.73508155,544,0.08629716,0.75,0.029077237,10900.0,0.87533027,0.262735,10900.0
1.0,-0.73265374,545,0.086283736,0.65,0.029074196,10920.0,0.8753443,0.26273733,10920.0
1.0,-0.7493136,546,0.086274914,0.7,0.029072985,10940.0,0.8753243,0.2627341,10940.0
1.0,-0.81894886,547,0.086279996,0.7,0.029072573,10960.0,0.87531227,0.26273414,10960.0
1.0,-0.79525375,548,0.08628702,0.75,0.029074099,10980.0,0.8753336,0.2627382,10980.0
1.0,-0.8891857,549,0.08630833,0.6,0.029077942,11000.0,0.8753174,0.26273632,11000.0
1.0,-0.81198865,550,0.08632428,0.65,0.029080907,11020.0,0.87531686,0.2627363,11020.0
1.0,-0.74374324,551,0.086315155,0.7,0.029079095,11040.0,0.8753498,0.2627438,11040.0
1.0,-0.8449136,552,0.086313255,0.5,0.029077316,11060.0,0.87532145,0.26273936,11060.0
1.0,-0.85469544,553,0.0863153,0.6,0.029077822,11080.0,0.8753161,0.26273853,11080.0
1.0,-0.78277546,554,0.0863292,0.65,0.029078811,11100.0,0.87531394,0.26273674,11100.0
1.0,-0.71432394,555,0.08632544,0.7,0.029078934,11120.0,0.87529284,0.26273227,11120.0
1.0,-0.78603184,556,0.086330734,0.75,0.029081637,11140.0,0.87529355,0.2627331,11140.0
1.0,-0.7948791,557,0.0863266,0.65,0.029079774,11160.0,0.8752558,0.2627266,11160.0
1.0,-0.7777585,558,0.08632841,0.7,0.02907894,11180.0,0.87526196,0.26272818,11180.0
1.0,-0.7580971,559,0.086337805,0.75,0.029082,11200.0,0.8752575,0.26272753,11200.0
1.0,-0.82739985,560,0.086340636,0.8,0.029082354,11220.0,0.8752399,0.26272407,11220.0
1.0,-0.75113475,561,0.08633762,0.6,0.029082168,11240.0,0.87523985,0.26272532,11240.0
1.0,-0.7668118,562,0.08635524,0.55,0.029087355,11260.0,0.8752491,0.26272678,11260.0
1.0,-0.7649888,563,0.08636427,0.75,0.029090147,11280.0,0.87527704,0.2627349,11280.0
1.0,-0.7753686,564,0.086375915,0.65,0.029093439,11300.0,0.8752873,0.2627359,11300.0
1.0,-0.77276516,565,0.08638688,0.7,0.029096257,11320.0,0.8752797,0.26273343,11320.0
1.0,-0.7256908,566,0.086378135,0.6,0.029095069,11340.0,0.8752863,0.2627346,11340.0
1.0,-0.7406718,567,0.08638363,0.7,0.029096227,11360.0,0.8752988,0.26273853,11360.0
1.0,-0.764815,568,0.08638564,0.7,0.029096846,11380.0,0.87531275,0.26274174,11380.0
1.0,-0.77750665,569,0.086388856,0.5,0.029099885,11400.0,0.87535787,0.26275235,11400.0
1.0,-0.7084266,570,0.08638797,0.7,0.02909859,11420.0,0.8753697,0.26275557,11420.0
1.0,-0.7281846,571,0.08638299,0.7,0.029096788,11440.0,0.8753564,0.26275262,11440.0
1.0,-0.72586477,572,0.08639014,0.7,0.02909868,11460.0,0.87536365,0.26275223,11460.0
1.0,-0.77388656,573,0.0863916,0.75,0.029098582,11480.0,0.8753876,0.26275676,11480.0
1.0,-0.77339286,574,0.08640302,0.6,0.029103106,11500.0,0.87541646,0.262761,11500.0
1.0,-0.78358376,575,0.08640307,0.65,0.029103074,11520.0,0.8754032,0.26275867,11520.0
1.0,-0.77388775,576,0.08640423,0.55,0.029102687,11540.0,0.8753912,0.26275805,11540.0
1.0,-0.86086476,577,0.08640496,0.75,0.029103067,11560.0,0.8753864,0.26275766,11560.0
1.0,-0.7977965,578,0.08640488,0.7,0.029103521,11580.0,0.87539464,0.2627586,11580.0
1.0,-0.7651025,579,0.08640433,0.55,0.029102713,11600.0,0.87539846,0.26276028,11600.0
1.0,-0.8114522,580,0.08640721,0.45,0.029102903,11620.0,0.8754051,0.26276132,11620.0
1.0,-0.77556384,581,0.086407065,0.55,0.029104153,11640.0,0.87543017,0.26276642,11640.0
1.0,-0.81001693,582,0.08641247,0.95,0.029104978,11660.0,0.87540597,0.26276237,11660.0
1.0,-0.6701536,583,0.086405784,0.8,0.029103586,11680.0,0.87540454,0.26276246,11680.0
1.0,-0.7787125,584,0.08642077,0.75,0.029108057,11700.0,0.87539786,0.26276225,11700.0
1.0,-0.7469449,585,0.08641536,0.7,0.029104624,11720.0,0.8754089,0.26276356,11720.0
1.0,-0.7414936,586,0.0864164,0.65,0.029104745,11740.0,0.87540555,0.26276273,11740.0
1.0,-0.7407483,587,0.08640528,0.75,0.029104605,11760.0,0.875423,0.26276693,11760.0
1.0,-0.79416454,588,0.0864079,0.75,0.02910473,11780.0,0.87542105,0.26276523,11780.0
1.0,-0.72783995,589,0.08640308,0.75,0.0291032,11800.0,0.87542653,0.26276457,11800.0
1.0,-0.8059017,590,0.086417295,0.65,0.029107684,11820.0,0.8754191,0.2627626,11820.0
1.0,-0.70137197,591,0.086404614,0.75,0.029104471,11840.0,0.8754422,0.2627681,11840.0
1.0,-0.75187904,592,0.08640546,0.85,0.02910471,11860.0,0.8754286,0.26276582,11860.0
1.0,-0.79105985,593,0.08640939,0.65,0.029106129,11880.0,0.87543935,0.2627696,11880.0
1.0,-0.7504009,594,0.08641877,0.85,0.029106844,11900.0,0.8754177,0.26276496,11900.0
1.0,-0.7304655,595,0.08640238,0.7,0.029102672,11920.0,0.87541777,0.2627654,11920.0
1.0,-0.7583057,596,0.08639767,0.7,0.029101163,11940.0,0.87538546,0.26275817,11940.0
1.0,-0.71232826,597,0.086390674,0.65,0.029100979,11960.0,0.87539274,0.26275766,11960.0
1.0,-0.74383485,598,0.086387835,0.7,0.029101813,11980.0,0.87540334,0.26276127,11980.0
1.0,-0.7506976,599,0.0863836,0.7,0.029100642,12000.0,0.87537295,0.26275367,12000.0
1.0,-0.79133767,600,0.08638499,0.6,0.029102761,12020.0,0.8753581,0.2627495,12020.0
1.0,-0.7965399,601,0.08639247,0.7,0.02910344,12040.0,0.875331,0.2627443,12040.0
1.0,-0.80452454,602,0.0863901,0.65,0.02910223,12060.0,0.87533736,0.2627455,12060.0
1.0,-0.8101649,603,0.08640661,0.7,0.029105213,12080.0,0.875346,0.26274747,12080.0
1.0,-0.8252966,604,0.086402684,0.65,0.029102836,12100.0,0.8753504,0.26274782,12100.0
1.0,-0.77348906,605,0.08639789,0.7,0.029101709,12120.0,0.87534475,0.26274788,12120.0
1.0,-0.8388201,606,0.08639613,0.85,0.029101659,12140.0,0.8753528,0.2627496,12140.0
1.0,-0.74374413,607,0.08638876,0.65,0.029100785,12160.0,0.87532717,0.26274148,12160.0
1.0,-0.81192887,608,0.086388715,0.75,0.029098993,12180.0,0.8753182,0.2627404,12180.0
1.0,-0.71685016,609,0.086387746,0.9,0.029098492,12200.0,0.87533206,0.26274198,12200.0
1.0,-0.8911179,610,0.086402714,0.65,0.029100806,12220.0,0.87533647,0.26274356,12220.0
1.0,-0.7915143,611,0.0863938,0.5,0.0291006,12240.0,0.87534827,0.26274616,12240.0
1.0,-0.75758535,612,0.086386256,0.5,0.029097935,12260.0,0.875351,0.26274523,12260.0
1.0,-0.7926276,613,0.08638376,0.8,0.029097775,12280.0,0.8753635,0.26274738,12280.0
1.0,-0.8295142,614,0.086383425,0.6,0.029098267,12300.0,0.8753846,0.26275095,12300.0
1.0,-0.79752505,615,0.08638858,0.65,0.029098794,12320.0,0.87538767,0.26275283,12320.0
1.0,-0.81148803,616,0.08640054,0.7,0.029099518,12340.0,0.8753937,0.26275355,12340.0
1.0,-0.9140506,617,0.0864115,0.8,0.029101864,12360.0,0.8754005,0.26275492,12360.0
1.0,-0.80717546,618,0.08641317,0.75,0.029104356,12380.0,0.87540096,0.26275435,12380.0
1.0,-0.8372358,619,0.0864178,0.5,0.02910694,12400.0,0.8753843,0.26275012,12400.0
1.0,-0.7489819,620,0.08642435,0.65,0.029108485,12420.0,0.8753915,0.2627501,12420.0
1.0,-0.8460802,621,0.086437315,0.7,0.029109713,12440.0,0.87541336,0.26275605,12440.0
1.0,-0.8378838,622,0.086445905,0.85,0.029111784,12460.0,0.875405,0.26275405,12460.0
1.0,-0.8250662,623,0.0864444,0.8,0.029112969,12480.0,0.8754015,0.26275653,12480.0
1.0,-0.83057386,624,0.08644677,0.8,0.029112745,12500.0,0.87538725,0.26275334,12500.0
1.0,-0.86295193,625,0.086443394,0.55,0.029110696,12520.0,0.87542826,0.26276314,12520.0
1.0,-0.7303061,626,0.086434685,0.9,0.029107815,12540.0,0.87544423,0.26276526,12540.0
1.0,-0.76813525,627,0.08642692,0.8,0.029107476,12560.0,0.8754573,0.26276872,12560.0
1.0,-0.7643768,628,0.08641332,0.5,0.02910478,12580.0,0.8754507,0.26276553,12580.0
1.0,-0.748734,629,0.08640215,0.7,0.029102858,12600.0,0.8754635,0.26276878,12600.0
1.0,-0.78464603,630,0.08639715,0.7,0.02910099,12620.0,0.8754862,0.26277396,12620.0
1.0,-0.8568474,631,0.08640423,0.4,0.029103244,12640.0,0.87542945,0.262762,12640.0
1.0,-0.8360936,632,0.08640795,0.75,0.029103126,12660.0,0.8754313,0.2627615,12660.0
1.0,-0.7867503,633,0.08641251,0.65,0.029104378,12680.0,0.87539387,0.262753,12680.0
1.0,-0.8637072,634,0.0864267,0.8,0.029108062,12700.0,0.87535805,0.2627452,12700.0
1.0,-0.7878745,635,0.08642494,0.6,0.02910839,12720.0,0.8753632,0.26274437,12720.0
1.0,-0.75273144,636,0.08642041,0.65,0.029106548,12740.0,0.87536544,0.26274556,12740.0
1.0,-0.7928249,637,0.08642417,0.75,0.02910822,12760.0,0.87538224,0.26275042,12760.0
1.0,-0.74900174,638,0.08642217,0.65,0.029108088,12780.0,0.87538505,0.2627507,12780.0
1.0,-0.86092025,639,0.08642578,0.75,0.02910924,12800.0,0.87537223,0.26274806,12800.0
1.0,-0.7888227,640,0.086429924,0.85,0.029111093,12820.0,0.8754008,0.26275495,12820.0
1.0,-0.8339473,641,0.0864237,0.75,0.029109234,12840.0,0.8753641,0.26274744,12840.0
1.0,-0.801689,642,0.086420275,0.6,0.02910893,12860.0,0.8753424,0.26274237,12860.0
1.0,-0.81953824,643,0.086423725,0.6,0.029109603,12880.0,0.8753588,0.2627451,12880.0
1.0,-0.8157172,644,0.08642752,0.7,0.029109737,12900.0,0.8753521,0.26274258,12900.0
1.0,-0.77829397,645,0.08640704,0.8,0.029104963,12920.0,0.875346,0.26274326,12920.0
1.0,-0.75278354,646,0.08640078,0.6,0.029103383,12940.0,0.8753492,0.26274574,12940.0
1.0,-0.77440995,647,0.08640116,0.65,0.029102698,12960.0,0.87534493,0.2627436,12960.0
1.0,-0.83739364,648,0.08640763,0.9,0.029104928,12980.0,0.8753457,0.26274368,12980.0
1.0,-0.78628856,649,0.08641333,0.55,0.02910609,13000.0,0.87533146,0.2627389,13000.0
1.0,-0.82840073,650,0.08642226,0.75,0.029108295,13020.0,0.875325,0.26273882,13020.0
1.0,-0.8493248,651,0.08642865,0.85,0.029109683,13040.0,0.8753268,0.26274005,13040.0
1.0,-0.7949746,652,0.086431354,0.7,0.029109877,13060.0,0.8753071,0.26273546,13060.0
1.0,-0.72407246,653,0.08642199,0.95,0.029106865,13080.0,0.87532187,0.26273865,13080.0
1.0,-0.7262167,654,0.08641227,0.6,0.029104788,13100.0,0.8752838,0.26273054,13100.0
1.0,-0.7956966,655,0.086403556,0.7,0.029102255,13120.0,0.87529665,0.26273483,13120.0
1.0,-0.83095706,656,0.08641953,0.7,0.029103508,13140.0,0.8753164,0.26273817,13140.0
1.0,-0.84454584,657,0.08642844,0.5,0.029106742,13160.0,0.8753261,0.2627409,13160.0
1.0,-0.85702115,658,0.086430706,0.6,0.029106274,13180.0,0.87531614,0.26273888,13180.0
1.0,-0.82944834,659,0.08644248,0.65,0.029109623,13200.0,0.8753383,0.2627438,13200.0
1.0,-0.68828475,660,0.08642459,0.6,0.029106855,13220.0,0.875328,0.26274022,13220.0
1.0,-0.8483621,661,0.086419165,0.65,0.029104415,13240.0,0.8753601,0.2627478,13240.0
1.0,-0.8415373,662,0.08644158,0.85,0.029107586,13260.0,0.8753633,0.2627478,13260.0
1.0,-0.8071993,663,0.086440705,0.5,0.029106688,13280.0,0.87538534,0.2627523,13280.0
1.0,-0.8654047,664,0.0864323,0.5,0.029105058,13300.0,0.8753689,0.2627478,13300.0
1.0,-0.8285161,665,0.08643419,0.7,0.02910558,13320.0,0.8753503,0.26274228,13320.0
1.0,-0.8176918,666,0.086431555,0.7,0.02910465,13340.0,0.8753576,0.2627446,13340.0
1.0,-0.81685513,667,0.086430766,0.45,0.029104505,13360.0,0.875364,0.2627452,13360.0
1.0,-0.89693224,668,0.08643117,0.75,0.02910541,13380.0,0.8753621,0.26274544,13380.0
1.0,-0.79344046,669,0.08642592,0.7,0.029103097,13400.0,0.8753447,0.2627424,13400.0
1.0,-0.79953945,670,0.08641186,0.7,0.029099336,13420.0,0.8753316,0.2627386,13420.0
1.0,-0.8317181,671,0.08642336,0.45,0.02910166,13440.0,0.87529665,0.26273045,13440.0
1.0,-0.77884257,672,0.08641774,0.55,0.02910226,13460.0,0.87532306,0.2627372,13460.0
1.0,-0.7829156,673,0.08642162,0.75,0.029101655,13480.0,0.87530684,0.26273113,13480.0
1.0,-0.7844107,674,0.08641708,0.75,0.029102331,13500.0,0.875308,0.26273006,13500.0
1.0,-0.87588644,675,0.08642695,0.8,0.029104203,13520.0,0.87533444,0.2627381,13520.0
1.0,-0.79366595,676,0.08644118,0.75,0.029108662,13540.0,0.8753179,0.2627328,13540.0
1.0,-0.86326635,677,0.08644851,0.65,0.029110264,13560.0,0.8753193,0.26273137,13560.0
1.0,-0.7257692,678,0.08643541,0.8,0.029108379,13580.0,0.87530756,0.26273048,13580.0
1.0,-0.80188274,679,0.08644059,0.7,0.029110227,13600.0,0.8753388,0.26273736,13600.0
1.0,-0.7970802,680,0.086436875,0.6,0.02910996,13620.0,0.875354,0.26274148,13620.0
1.0,-0.7527353,681,0.086434595,0.7,0.029108321,13640.0,0.87536573,0.26274377,13640.0
1.0,-0.8390738,682,0.08643997,0.9,0.029110134,13660.0,0.8753512,0.2627398,13660.0
1.0,-0.7889615,683,0.0864454,0.7,0.029111203,13680.0,0.8753424,0.26273966,13680.0
1.0,-0.88921183,684,0.08643947,0.5,0.029108997,13700.0,0.875339,0.2627384,13700.0
1.0,-0.84567773,685,0.08643883,0.7,0.029108062,13720.0,0.8753445,0.26274073,13720.0
1.0,-0.81772107,686,0.08642611,0.65,0.029105127,13740.0,0.87534684,0.26274034,13740.0
1.0,-0.78075624,687,0.08641944,0.8,0.02910344,13760.0,0.87536603,0.26274326,13760.0
1.0,-0.81939757,688,0.08642256,0.7,0.029104644,13780.0,0.8753751,0.2627444,13780.0
1.0,-0.8631657,689,0.086434744,0.75,0.029106325,13800.0,0.8753851,0.26274812,13800.0
1.0,-0.8577143,690,0.08643371,0.55,0.029105067,13820.0,0.8753691,0.26274416,13820.0
1.0,-0.8895856,691,0.086432666,0.6,0.029104108,13840.0,0.8753662,0.2627444,13840.0
1.0,-0.79155034,692,0.08643225,0.6,0.029105082,13860.0,0.87534493,0.26273853,13860.0
1.0,-0.7736884,693,0.08643279,0.7,0.029105663,13880.0,0.8753273,0.26273343,13880.0
1.0,-0.79048836,694,0.08644111,0.7,0.029108003,13900.0,0.8753101,0.26272807,13900.0
0.95,-0.996354,695,0.0864498,0.6,0.029109519,13920.0,0.87527996,0.2627213,13920.0
1.0,-0.86348474,696,0.08646438,0.8,0.029111594,13940.0,0.87527674,0.2627205,13940.0
1.0,-0.7722144,697,0.086458184,0.6,0.029109627,13960.0,0.87528306,0.26272145,13960.0
1.0,-0.7484374,698,0.0864503,0.5,0.029107735,13980.0,0.8752896,0.26272267,13980.0
1.0,-0.83142585,699,0.08645087,0.65,0.02910755,14000.0,0.8753011,0.262726,14000.0
1.0,-0.7871333,700,0.08645036,0.55,0.029108692,14020.0,0.87530494,0.26272544,14020.0
1.0,-0.7943929,701,0.086447515,0.65,0.02910712,14040.0,0.87532693,0.262728,14040.0
1.0,-0.8355058,702,0.086445846,0.65,0.02910614,14060.0,0.87532336,0.26272732,14060.0
1.0,-0.7843536,703,0.08644477,0.75,0.02910637,14080.0,0.87533116,0.26272896,14080.0
1.0,-0.80264056,704,0.08643686,0.5,0.029104209,14100.0,0.87533766,0.2627305,14100.0
1.0,-0.7719621,705,0.086437516,0.6,0.029105455,14120.0,0.87533456,0.2627299,14120.0
1.0,-0.87096775,706,0.08643907,0.65,0.029104713,14140.0,0.8753329,0.2627302,14140.0
1.0,-0.78952277,707,0.08643911,0.55,0.029103708,14160.0,0.87537503,0.26273897,14160.0
1.0,-0.84808034,708,0.08644142,0.75,0.029103775,14180.0,0.8753951,0.26274157,14180.0
1.0,-0.7619401,709,0.08644489,0.5,0.029105354,14200.0,0.8753834,0.26273698,14200.0
1.0,-0.8465913,710,0.086450785,0.7,0.029107565,14220.0,0.87539643,0.26273927,14220.0
1.0,-0.7572426,711,0.086454846,0.45,0.029108232,14240.0,0.87536246,0.26273036,14240.0
1.0,-0.70694256,712,0.08644674,0.55,0.02910618,14260.0,0.87534636,0.26272702,14260.0
1.0,-0.8206795,713,0.086440526,0.5,0.0291047,14280.0,0.8753492,0.26272747,14280.0
1.0,-0.7780688,714,0.08643415,0.85,0.029103031,14300.0,0.875362,0.26272947,14300.0
1.0,-0.83713895,715,0.086429305,0.6,0.029102374,14320.0,0.87534046,0.26272485,14320.0
1.0,-0.89097947,716,0.0864427,0.65,0.029103672,14340.0,0.8753033,0.26271793,14340.0
1.0,-0.8720627,717,0.086446464,0.75,0.029105455,14360.0,0.87528914,0.26271653,14360.0
1.0,-0.8532604,718,0.0864502,0.6,0.029106935,14380.0,0.8752853,0.26271644,14380.0
1.0,-0.7839912,719,0.08643504,0.85,0.02910382,14400.0,0.8753042,0.26272076,14400.0
1.0,-0.8111042,720,0.08643854,0.6,0.029104387,14420.0,0.8753112,0.26272216,14420.0
1.0,-0.7533138,721,0.086432785,0.7,0.029104436,14440.0,0.8753083,0.26272124,14440.0
1.0,-0.7375659,722,0.08642906,0.7,0.029104184,14460.0,0.87533873,0.26272798,14460.0
1.0,-0.83117306,723,0.086442254,0.8,0.029109042,14480.0,0.8753316,0.2627265,14480.0
1.0,-0.82128775,724,0.08645407,0.75,0.029112767,14500.0,0.87532717,0.2627254,14500.0
1.0,-0.8092009,725,0.08646003,0.6,0.029114982,14520.0,0.87534475,0.26272812,14520.0
0.95,-0.75986516,726,0.086468756,0.6,0.029116238,14540.0,0.87533134,0.26272532,14540.0
1.0,-0.8264391,727,0.08647067,0.45,0.029116804,14560.0,0.8753143,0.26272112,14560.0
1.0,-0.77182615,728,0.086469114,0.65,0.029116835,14580.0,0.87533313,0.26272455,14580.0
1.0,-0.8472191,729,0.08647206,0.45,0.029117247,14600.0,0.87531894,0.26272207,14600.0
1.0,-0.7781189,730,0.08647547,0.75,0.029117664,14620.0,0.8753198,0.2627219,14620.0
1.0,-0.7662874,731,0.08647271,0.55,0.029116387,14640.0,0.8753259,0.26272318,14640.0
1.0,-0.7849816,732,0.08646696,0.55,0.029114876,14660.0,0.8753306,0.26272246,14660.0
1.0,-0.81036127,733,0.0864653,0.7,0.029113803,14680.0,0.8753124,0.26271716,14680.0
1.0,-0.82290775,734,0.08647249,0.55,0.029116163,14700.0,0.87533474,0.26272315,14700.0
1.0,-0.75707114,735,0.08647888,0.8,0.029117411,14720.0,0.8753397,0.26272222,14720.0
1.0,-0.74619675,736,0.08647891,0.85,0.029118052,14740.0,0.8753337,0.26272076,14740.0
1.0,-0.7663482,737,0.08647508,0.6,0.029118303,14760.0,0.8753309,0.2627218,14760.0
1.0,-0.81016433,738,0.086473584,0.7,0.02911679,14780.0,0.8753352,0.2627223,14780.0
1.0,-0.78028727,739,0.08647878,0.8,0.029117648,14800.0,0.87533665,0.26272243,14800.0
1.0,-0.74780935,740,0.08646389,0.4,0.02911516,14820.0,0.8753368,0.26272333,14820.0
1.0,-0.80214036,741,0.08647434,0.65,0.029118305,14840.0,0.8753516,0.26272663,14840.0
1.0,-0.76417935,742,0.08647418,0.65,0.029117277,14860.0,0.87537,0.26273203,14860.0
1.0,-0.7890746,743,0.08646318,0.5,0.02911317,14880.0,0.8753781,0.26273426,14880.0
1.0,-0.80647564,744,0.086464524,0.75,0.029112702,14900.0,0.8753758,0.2627347,14900.0
1.0,-0.8517234,745,0.08646942,0.8,0.029112834,14920.0,0.8753846,0.26273578,14920.0
1.0,-0.7671069,746,0.08646822,0.8,0.029113164,14940.0,0.87539476,0.26273715,14940.0
1.0,-0.79460394,747,0.086465515,0.8,0.029112756,14960.0,0.87541145,0.26274195,14960.0
1.0,-0.83480585,748,0.086461544,0.75,0.029111153,14980.0,0.8754036,0.2627391,14980.0
1.0,-0.77117264,749,0.08646151,0.75,0.02911132,15000.0,0.87539536,0.26273662,15000.0
1.0,-0.8379219,750,0.08645969,0.7,0.029110426,15020.0,0.8753915,0.26273566,15020.0
1.0,-0.8064741,751,0.086454,0.65,0.02910917,15040.0,0.8753963,0.26273757,15040.0
1.0,-0.8235642,752,0.08646365,0.6,0.02911323,15060.0,0.8753955,0.26273817,15060.0
