test/success_rate,test/mean_Q,epoch,stats_g/std,train/success_rate,stats_o/std,train/episode,stats_g/mean,stats_o/mean,test/episode
1.0,-0.843425,753,0.08646312,0.65,0.02911371,15080.0,0.87539315,0.26273754,15080.0
1.0,-0.7542823,754,0.08645946,0.75,0.029111946,15100.0,0.8754154,0.26274297,15100.0
1.0,-0.81421804,755,0.08646024,0.9,0.02911348,15120.0,0.8753955,0.26274043,15120.0
1.0,-0.7337933,756,0.0864687,0.5,0.029115736,15140.0,0.8753769,0.26273552,15140.0
1.0,-0.8576623,757,0.08646964,0.7,0.029117659,15160.0,0.87538093,0.2627356,15160.0
1.0,-0.78941166,758,0.086467795,0.8,0.029116586,15180.0,0.87536305,0.26273268,15180.0
1.0,-0.81688434,759,0.086464696,0.55,0.029116005,15200.0,0.8753734,0.2627353,15200.0
1.0,-0.8143234,760,0.08646753,0.65,0.029115861,15220.0,0.8753808,0.26273698,15220.0
1.0,-0.76351285,761,0.08645985,0.45,0.029114664,15240.0,0.8753554,0.26273054,15240.0
1.0,-0.7620646,762,0.08645796,0.8,0.029115727,15260.0,0.87536925,0.26273403,15260.0
1.0,-0.8436244,763,0.08645306,0.5,0.029113078,15280.0,0.8753888,0.2627378,15280.0
1.0,-0.86588717,764,0.0864476,0.75,0.029110799,15300.0,0.8753813,0.2627363,15300.0
1.0,-0.83308566,765,0.0864428,0.5,0.029109627,15320.0,0.87537545,0.26273453,15320.0
1.0,-0.77908504,766,0.08644361,0.75,0.029110197,15340.0,0.87536067,0.26273257,15340.0
1.0,-1.0046599,767,0.08645579,0.6,0.029112354,15360.0,0.8753562,0.26273102,15360.0
1.0,-0.77884454,768,0.086454816,0.85,0.029112428,15380.0,0.87536573,0.262734,15380.0
1.0,-0.7713946,769,0.086440116,0.75,0.029110307,15400.0,0.8753757,0.26273528,15400.0
1.0,-0.85314274,770,0.08644392,0.65,0.029112184,15420.0,0.87537175,0.26273435,15420.0
1.0,-0.7781809,771,0.08643838,0.6,0.029110838,15440.0,0.87537146,0.26273608,15440.0
1.0,-0.81898355,772,0.0864441,0.65,0.029112142,15460.0,0.8753583,0.26273522,15460.0
1.0,-0.8025681,773,0.0864471,0.55,0.02911304,15480.0,0.87537336,0.2627395,15480.0
1.0,-0.85739136,774,0.08645177,0.65,0.029114088,15500.0,0.8753562,0.2627347,15500.0
1.0,-0.7901504,775,0.08645464,0.65,0.029116634,15520.0,0.8753632,0.26273695,15520.0
0.95,-0.8415033,776,0.08644235,0.65,0.029114932,15540.0,0.87535214,0.26273575,15540.0
1.0,-0.8787567,777,0.086443335,0.65,0.029115189,15560.0,0.87535256,0.26273662,15560.0
1.0,-0.7801704,778,0.086446054,0.8,0.02911685,15580.0,0.8753481,0.2627354,15580.0
1.0,-0.79342127,779,0.08644291,0.55,0.029117223,15600.0,0.8753446,0.26273325,15600.0
1.0,-0.8596962,780,0.08644265,0.7,0.0291167,15620.0,0.87533885,0.26273248,15620.0
1.0,-0.80394423,781,0.086426795,0.65,0.029113555,15640.0,0.8753238,0.26272857,15640.0
1.0,-0.80935824,782,0.08642929,0.6,0.029113507,15660.0,0.8753218,0.26272708,15660.0
0.95,-0.86214125,783,0.08643185,0.5,0.0291139,15680.0,0.87533045,0.26273012,15680.0
1.0,-0.80684024,784,0.08642357,0.7,0.02911311,15700.0,0.8753608,0.2627372,15700.0
1.0,-0.8216945,785,0.0864254,0.55,0.029112663,15720.0,0.8753851,0.26274297,15720.0
1.0,-0.7807195,786,0.086426884,0.8,0.02911281,15740.0,0.8753689,0.26273924,15740.0
1.0,-0.82689476,787,0.08642888,0.85,0.029114526,15760.0,0.8753504,0.26273397,15760.0
0.95,-0.8129381,788,0.08642899,0.7,0.029114822,15780.0,0.87534255,0.26273185,15780.0
0.95,-0.90296537,789,0.08642512,0.65,0.029113393,15800.0,0.8753433,0.26273304,15800.0
1.0,-0.7770429,790,0.086429484,0.75,0.029114505,15820.0,0.87533695,0.26273257,15820.0
1.0,-0.87718236,791,0.08642924,0.6,0.029115394,15840.0,0.87533766,0.26273456,15840.0
1.0,-0.7481046,792,0.086424984,0.6,0.029115284,15860.0,0.8753585,0.26273984,15860.0
1.0,-0.8421642,793,0.086422205,0.55,0.029113647,15880.0,0.87538385,0.26274532,15880.0
1.0,-0.74677145,794,0.08640886,0.8,0.02911086,15900.0,0.8754057,0.26275066,15900.0
1.0,-0.81833,795,0.0864099,0.75,0.029111985,15920.0,0.87541056,0.26275286,15920.0
1.0,-0.76128685,796,0.08640278,0.7,0.029110396,15940.0,0.8754259,0.26275682,15940.0
1.0,-0.80251443,797,0.08639693,0.55,0.029109284,15960.0,0.8754198,0.2627551,15960.0
1.0,-0.79697675,798,0.08639705,0.6,0.029110748,15980.0,0.87543625,0.26275924,15980.0
1.0,-0.81860054,799,0.08639864,0.4,0.029111898,16000.0,0.8754363,0.26275834,16000.0
1.0,-0.81887066,800,0.0864029,0.7,0.029111285,16020.0,0.87543565,0.26275805,16020.0
1.0,-0.8560079,801,0.08641384,0.65,0.029112231,16040.0,0.8754247,0.26275617,16040.0
1.0,-0.7747774,802,0.08641716,0.75,0.029113656,16060.0,0.87545174,0.2627613,16060.0
1.0,-0.881822,803,0.08642471,0.75,0.02911605,16080.0,0.8754745,0.26276755,16080.0
1.0,-0.78372407,804,0.086421646,0.6,0.02911717,16100.0,0.8754683,0.26276544,16100.0
1.0,-0.8418149,805,0.08642096,0.55,0.029116536,16120.0,0.8754813,0.26276848,16120.0
1.0,-0.8126484,806,0.086420536,0.65,0.029115941,16140.0,0.8754881,0.26276845,16140.0
1.0,-0.83705187,807,0.08641996,0.75,0.02911534,16160.0,0.8755052,0.26277134,16160.0
1.0,-0.794925,808,0.086414516,0.65,0.029114682,16180.0,0.8754856,0.26276714,16180.0
1.0,-0.80746746,809,0.08641211,0.75,0.029116187,16200.0,0.87547964,0.26276624,16200.0
1.0,-0.815211,810,0.08641272,0.5,0.029117351,16220.0,0.875473,0.26276448,16220.0
1.0,-0.860541,811,0.08641129,0.55,0.029114807,16240.0,0.8754604,0.26276237,16240.0
1.0,-0.90586245,812,0.08641242,0.6,0.029114489,16260.0,0.8754485,0.26275906,16260.0
1.0,-0.82335013,813,0.08640048,0.7,0.029114023,16280.0,0.8754325,0.26275465,16280.0
1.0,-0.8927717,814,0.08640017,0.6,0.02911227,16300.0,0.8754367,0.26275566,16300.0
1.0,-0.9688777,815,0.086402096,0.45,0.029114505,16320.0,0.8754199,0.2627517,16320.0
1.0,-0.8412302,816,0.086408876,0.6,0.029116187,16340.0,0.87541485,0.2627504,16340.0
1.0,-0.85442126,817,0.08641536,0.55,0.029118445,16360.0,0.8753977,0.2627461,16360.0
1.0,-0.9194678,818,0.086417854,0.7,0.029119948,16380.0,0.8753999,0.2627481,16380.0
1.0,-0.86121845,819,0.08641548,0.6,0.02911885,16400.0,0.8754168,0.2627526,16400.0
1.0,-0.8430538,820,0.08642223,0.7,0.029120568,16420.0,0.8754177,0.26275337,16420.0
1.0,-0.82331073,821,0.08641695,0.8,0.029119993,16440.0,0.8754232,0.26275367,16440.0
1.0,-0.7651113,822,0.08641952,0.8,0.02912201,16460.0,0.8754329,0.26275465,16460.0
1.0,-0.82571566,823,0.086415105,0.65,0.029121095,16480.0,0.8754118,0.26274943,16480.0
1.0,-0.8010211,824,0.08641612,0.55,0.029121231,16500.0,0.8754201,0.26275143,16500.0
1.0,-0.83725995,825,0.08642129,0.6,0.029121459,16520.0,0.8754237,0.26275283,16520.0
1.0,-0.7735027,826,0.086420335,0.4,0.02912331,16540.0,0.8754211,0.26275244,16540.0
1.0,-0.76109594,827,0.08641217,0.65,0.02912196,16560.0,0.87541574,0.2627526,16560.0
1.0,-0.7878164,828,0.08642132,0.65,0.029122997,16580.0,0.8754101,0.26275015,16580.0
1.0,-0.764771,829,0.08641869,0.65,0.02912262,16600.0,0.8754154,0.26275092,16600.0
1.0,-0.79541856,830,0.08641239,0.55,0.029122317,16620.0,0.8754124,0.2627516,16620.0
1.0,-0.9308736,831,0.08641287,0.7,0.029123053,16640.0,0.8753891,0.26274672,16640.0
1.0,-0.81475765,832,0.08641254,0.7,0.029122869,16660.0,0.87537956,0.26274377,16660.0
1.0,-0.8090514,833,0.08641213,0.7,0.029121812,16680.0,0.8753936,0.26274696,16680.0
1.0,-0.8429955,834,0.08640931,0.45,0.029121995,16700.0,0.8753972,0.26274657,16700.0
1.0,-0.7681642,835,0.08641076,0.65,0.029122284,16720.0,0.87539536,0.26274678,16720.0
1.0,-0.7794849,836,0.08640588,0.6,0.029122833,16740.0,0.87542087,0.2627524,16740.0
1.0,-0.9393878,837,0.086420566,0.8,0.02912591,16760.0,0.8753914,0.26274478,16760.0
1.0,-0.77599305,838,0.08640648,0.75,0.029122379,16780.0,0.8753974,0.262746,16780.0
1.0,-0.80781335,839,0.086410165,0.75,0.029123876,16800.0,0.87539023,0.2627446,16800.0
1.0,-0.90728235,840,0.086415626,0.65,0.029126171,16820.0,0.87538314,0.26274282,16820.0
1.0,-0.89289504,841,0.08641536,0.8,0.029126704,16840.0,0.87537783,0.26274127,16840.0
1.0,-0.84067667,842,0.086424164,0.55,0.029128933,16860.0,0.87537336,0.26273945,16860.0
1.0,-0.83311415,843,0.08642379,0.6,0.029129494,16880.0,0.87539196,0.26274413,16880.0
1.0,-0.93450165,844,0.08643321,0.5,0.029131776,16900.0,0.87538594,0.26274282,16900.0
1.0,-0.7990894,845,0.086431615,0.6,0.029130507,16920.0,0.8753872,0.2627421,16920.0
1.0,-0.8082039,846,0.0864316,0.65,0.029131243,16940.0,0.87539405,0.26274353,16940.0
1.0,-0.690652,847,0.086419106,0.65,0.02912904,16960.0,0.8753968,0.26274472,16960.0
1.0,-0.8264135,848,0.08642829,0.7,0.029131195,16980.0,0.87538224,0.26274338,16980.0
1.0,-0.8722968,849,0.086431764,0.6,0.029132733,17000.0,0.875393,0.2627465,17000.0
0.95,-0.75046,850,0.086434394,0.8,0.029133916,17020.0,0.8754026,0.26274937,17020.0
1.0,-0.85275507,851,0.08643169,0.6,0.029132882,17040.0,0.87539583,0.26274776,17040.0
1.0,-0.77241147,852,0.08643371,0.7,0.029133623,17060.0,0.8754024,0.26274824,17060.0
1.0,-0.8410486,853,0.08643824,0.75,0.029134402,17080.0,0.8753961,0.2627476,17080.0
1.0,-0.83061713,854,0.08644096,0.55,0.02913569,17100.0,0.8754242,0.2627548,17100.0
1.0,-0.80328286,855,0.08642682,0.75,0.029132973,17120.0,0.87541455,0.26275355,17120.0
1.0,-0.7771338,856,0.086433075,0.7,0.029135603,17140.0,0.87542254,0.26275563,17140.0
1.0,-0.76248676,857,0.08643941,0.45,0.029136753,17160.0,0.8754328,0.2627588,17160.0
1.0,-0.86473286,858,0.0864447,0.65,0.029137516,17180.0,0.87544054,0.26276106,17180.0
1.0,-0.7751183,859,0.08644325,0.45,0.029137546,17200.0,0.87543744,0.26276055,17200.0
1.0,-0.9487975,860,0.086444445,0.75,0.029136423,17220.0,0.8754156,0.262756,17220.0
1.0,-0.93113804,861,0.08645001,0.65,0.029137885,17240.0,0.8754185,0.26275596,17240.0
1.0,-0.77814734,862,0.08645269,0.65,0.029138457,17260.0,0.87542677,0.2627582,17260.0
1.0,-0.7870314,863,0.086459756,0.65,0.029140035,17280.0,0.8754318,0.26276004,17280.0
1.0,-0.8528592,864,0.08646149,0.65,0.02914083,17300.0,0.8754181,0.26275727,17300.0
1.0,-0.86109895,865,0.086468615,0.45,0.029142115,17320.0,0.87539715,0.2627526,17320.0
1.0,-0.81724846,866,0.086469196,0.85,0.029142141,17340.0,0.8753969,0.2627517,17340.0
1.0,-0.802402,867,0.0864715,0.85,0.029142391,17360.0,0.87538403,0.2627494,17360.0
1.0,-0.7978834,868,0.08646057,0.55,0.029139608,17380.0,0.87538743,0.26275072,17380.0
1.0,-0.80777854,869,0.086459555,0.6,0.029140964,17400.0,0.875387,0.26275066,17400.0
1.0,-0.7889568,870,0.086463116,0.8,0.029142102,17420.0,0.8753862,0.26275072,17420.0
1.0,-0.7455164,871,0.08646995,0.55,0.02914394,17440.0,0.8753743,0.26274818,17440.0
1.0,-0.89851075,872,0.086469315,0.65,0.029143792,17460.0,0.8753837,0.2627522,17460.0
1.0,-0.7721105,873,0.08646717,0.7,0.029142406,17480.0,0.8753633,0.2627477,17480.0
1.0,-0.89459026,874,0.08647379,0.6,0.029143807,17500.0,0.8753791,0.26275146,17500.0
1.0,-0.7760225,875,0.08646398,0.75,0.029142022,17520.0,0.8753936,0.26275522,17520.0
1.0,-0.8145126,876,0.086458884,0.6,0.029140735,17540.0,0.87538844,0.26275492,17540.0
1.0,-0.91754544,877,0.08646137,0.55,0.02914003,17560.0,0.8753967,0.26275778,17560.0
1.0,-0.90999734,878,0.086461715,0.65,0.029140389,17580.0,0.87539226,0.26275676,17580.0
1.0,-0.79616225,879,0.086459935,0.8,0.029139128,17600.0,0.8754056,0.26275912,17600.0
1.0,-0.76278925,880,0.08645379,0.75,0.029137978,17620.0,0.87540793,0.26275924,17620.0
1.0,-0.82981473,881,0.08644673,0.7,0.029137248,17640.0,0.8753951,0.26275653,17640.0
1.0,-0.7728718,882,0.08644088,0.7,0.029135445,17660.0,0.8753967,0.2627572,17660.0
1.0,-0.83958894,883,0.086438276,0.8,0.02913389,17680.0,0.8753886,0.26275498,17680.0
1.0,-0.93236256,884,0.08644029,0.7,0.029134402,17700.0,0.87538385,0.26275352,17700.0
1.0,-0.8238942,885,0.08643722,0.7,0.029133577,17720.0,0.87539005,0.26275626,17720.0
1.0,-0.77705437,886,0.08644394,0.5,0.029134547,17740.0,0.87539047,0.26275524,17740.0
1.0,-0.7726264,887,0.08644221,0.85,0.029133927,17760.0,0.8753961,0.2627582,17760.0
1.0,-0.7660449,888,0.08644054,0.65,0.029134884,17780.0,0.87540144,0.26275918,17780.0
1.0,-0.8265376,889,0.08642813,0.6,0.02913165,17800.0,0.87539786,0.262759,17800.0
1.0,-0.86242044,890,0.086434074,0.75,0.029132416,17820.0,0.87540674,0.2627607,17820.0
1.0,-0.8498561,891,0.08643291,0.55,0.029132187,17840.0,0.8753969,0.26275784,17840.0
1.0,-0.80096614,892,0.086436994,0.8,0.029133538,17860.0,0.8754113,0.2627614,17860.0
1.0,-0.83897173,893,0.08643639,0.7,0.02913242,17880.0,0.8754053,0.26275992,17880.0
1.0,-0.8431056,894,0.086435445,0.45,0.029132616,17900.0,0.87539166,0.26275426,17900.0
1.0,-0.86308086,895,0.086440384,0.75,0.029133147,17920.0,0.87541527,0.2627607,17920.0
1.0,-0.8741331,896,0.08643993,0.75,0.029132884,17940.0,0.8754236,0.2627626,17940.0
0.95,-0.82859737,897,0.0864439,0.45,0.029133642,17960.0,0.8754315,0.26276416,17960.0
1.0,-0.814834,898,0.08644954,0.7,0.029134875,17980.0,0.87541455,0.26276046,17980.0
1.0,-0.8612894,899,0.086449206,0.5,0.02913486,18000.0,0.8754198,0.26276058,18000.0
1.0,-0.83533573,900,0.08644932,0.65,0.029134741,18020.0,0.8754277,0.26276267,18020.0
1.0,-0.78297865,901,0.08644897,0.6,0.02913602,18040.0,0.8754475,0.26276726,18040.0
0.95,-0.8165841,902,0.086449884,0.75,0.02913602,18060.0,0.8754499,0.26276714,18060.0
1.0,-0.7728468,903,0.086448036,0.65,0.029135909,18080.0,0.8754484,0.26276675,18080.0
1.0,-0.80186206,904,0.086459786,0.6,0.02913798,18100.0,0.8754522,0.26276618,18100.0
1.0,-0.80225897,905,0.08646134,0.6,0.029137138,18120.0,0.87547874,0.26277164,18120.0
1.0,-0.8673914,906,0.0864578,0.5,0.029135715,18140.0,0.87547827,0.26277223,18140.0
1.0,-0.8234011,907,0.08645486,0.55,0.029135704,18160.0,0.8754651,0.26276997,18160.0
1.0,-0.8109711,908,0.086451404,0.55,0.029134402,18180.0,0.87546253,0.2627697,18180.0
1.0,-0.8804186,909,0.08644581,0.7,0.02913351,18200.0,0.8754437,0.26276562,18200.0
1.0,-0.8702432,910,0.086445756,0.6,0.029134324,18220.0,0.8754274,0.26276234,18220.0
1.0,-0.8132323,911,0.08644014,0.8,0.02913287,18240.0,0.87542677,0.26276153,18240.0
1.0,-0.71577173,912,0.08643583,0.75,0.029132327,18260.0,0.8754272,0.2627613,18260.0
1.0,-0.82845986,913,0.08643288,0.75,0.029131735,18280.0,0.8754404,0.26276404,18280.0
1.0,-0.804526,914,0.086431295,0.65,0.029130468,18300.0,0.8754768,0.26277184,18300.0
1.0,-0.86308366,915,0.08643504,0.7,0.029129827,18320.0,0.8754752,0.26277068,18320.0
1.0,-0.83012265,916,0.08643689,0.45,0.029130742,18340.0,0.87548155,0.26277226,18340.0
1.0,-0.94616127,917,0.08644193,0.6,0.029129963,18360.0,0.87547874,0.26277155,18360.0
1.0,-0.83853024,918,0.086440034,0.75,0.029128885,18380.0,0.87547374,0.2627706,18380.0
1.0,-0.8171393,919,0.08643804,0.8,0.02912933,18400.0,0.8754692,0.26276895,18400.0
1.0,-0.8065217,920,0.08644098,0.75,0.02913005,18420.0,0.8754565,0.2627656,18420.0
1.0,-0.89478636,921,0.08643975,0.6,0.029130682,18440.0,0.8754503,0.2627636,18440.0
1.0,-0.76061743,922,0.08643976,0.65,0.02912965,18460.0,0.8754557,0.26276577,18460.0
0.95,-0.81623584,923,0.08644227,0.65,0.029128348,18480.0,0.87543553,0.26276034,18480.0
1.0,-0.8285574,924,0.08643869,0.7,0.029128563,18500.0,0.87543005,0.26275805,18500.0
1.0,-0.83815366,925,0.08643662,0.75,0.029128527,18520.0,0.87543994,0.2627597,18520.0
1.0,-0.85327804,926,0.08645042,0.65,0.029130762,18540.0,0.87543726,0.26275757,18540.0
1.0,-0.80466855,927,0.086441405,0.7,0.029129133,18560.0,0.8754434,0.26275942,18560.0
1.0,-0.93687165,928,0.08645361,0.55,0.029130423,18580.0,0.87544364,0.26276022,18580.0
1.0,-0.8554841,929,0.08645502,0.75,0.029129496,18600.0,0.87545925,0.26276425,18600.0
1.0,-0.8850914,930,0.08645857,0.75,0.02913102,18620.0,0.87545305,0.26276368,18620.0
1.0,-0.88619024,931,0.086460926,0.55,0.029131303,18640.0,0.8754514,0.2627639,18640.0
1.0,-0.8349589,932,0.086469196,0.7,0.029134223,18660.0,0.8754731,0.26277024,18660.0
1.0,-0.7373978,933,0.08646812,0.45,0.029134149,18680.0,0.87546307,0.2627676,18680.0
1.0,-0.8301015,934,0.08645642,0.65,0.029133651,18700.0,0.8754492,0.26276487,18700.0
1.0,-0.82749254,935,0.086457916,0.65,0.029133413,18720.0,0.87545425,0.26276416,18720.0
1.0,-0.8692595,936,0.08646482,0.7,0.029134149,18740.0,0.87546724,0.2627666,18740.0
1.0,-0.9546854,937,0.08647072,0.65,0.029136017,18760.0,0.8754716,0.2627684,18760.0
0.95,-0.9271887,938,0.08647055,0.6,0.02913561,18780.0,0.8754692,0.2627682,18780.0
1.0,-0.87011737,939,0.08647889,0.55,0.029138397,18800.0,0.8754534,0.26276553,18800.0
1.0,-0.8721361,940,0.086472906,0.6,0.02913631,18820.0,0.87546664,0.26276854,18820.0
1.0,-0.79754466,941,0.08646915,0.65,0.029135615,18840.0,0.8754633,0.2627673,18840.0
0.95,-0.9412858,942,0.086472474,0.6,0.02913541,18860.0,0.875477,0.26276866,18860.0
1.0,-0.7947146,943,0.086474456,0.75,0.02913708,18880.0,0.8754614,0.2627633,18880.0
1.0,-0.8323107,944,0.08647362,0.6,0.029137954,18900.0,0.8754783,0.2627688,18900.0
1.0,-0.91245574,945,0.08647912,0.6,0.029139081,18920.0,0.87546104,0.26276517,18920.0
0.95,-0.91825116,946,0.08649134,0.4,0.029142076,18940.0,0.8754471,0.26276135,18940.0
1.0,-0.81436384,947,0.0864915,0.75,0.029140746,18960.0,0.87544566,0.26276037,18960.0
1.0,-0.850917,948,0.086494714,0.65,0.029142004,18980.0,0.87543744,0.26275998,18980.0
1.0,-0.8688177,949,0.08649505,0.4,0.02914318,19000.0,0.8754282,0.26275748,19000.0
1.0,-0.868214,950,0.08648873,0.65,0.02914213,19020.0,0.8754289,0.26275867,19020.0
1.0,-0.86913216,951,0.086495616,0.85,0.02914295,19040.0,0.8754423,0.26276127,19040.0
1.0,-0.8664986,952,0.08649725,0.65,0.029142458,19060.0,0.87545544,0.26276466,19060.0
1.0,-0.8571882,953,0.08649799,0.75,0.029142361,19080.0,0.87543136,0.26275796,19080.0
1.0,-0.88293517,954,0.08650425,0.65,0.029145425,19100.0,0.87542063,0.26275653,19100.0
1.0,-0.8663685,955,0.08651,0.75,0.029146487,19120.0,0.87542677,0.2627585,19120.0
1.0,-0.8603959,956,0.08650432,0.65,0.029145727,19140.0,0.87541443,0.26275668,19140.0
1.0,-0.81059057,957,0.08649521,0.65,0.029144678,19160.0,0.87542456,0.26275888,19160.0
1.0,-0.7897304,958,0.08649706,0.75,0.029146055,19180.0,0.8754353,0.26276088,19180.0
1.0,-0.7898905,959,0.08650436,0.65,0.029148648,19200.0,0.8754263,0.26275858,19200.0
1.0,-0.84097135,960,0.086500145,0.65,0.029147077,19220.0,0.87542534,0.262758,19220.0
1.0,-0.89741504,961,0.0865047,0.75,0.02914809,19240.0,0.87543696,0.2627605,19240.0
1.0,-0.7753328,962,0.08650937,0.8,0.029148757,19260.0,0.8754328,0.26276004,19260.0
1.0,-0.80829984,963,0.08651314,0.7,0.029148336,19280.0,0.8754399,0.2627604,19280.0
1.0,-0.99690133,964,0.08652354,0.85,0.029151145,19300.0,0.8754383,0.2627601,19300.0
1.0,-0.8006717,965,0.086515106,0.65,0.029150184,19320.0,0.8754434,0.26276082,19320.0
1.0,-0.95743287,966,0.08652077,0.65,0.0291523,19340.0,0.87543416,0.26275915,19340.0
1.0,-0.8098071,967,0.08651084,0.7,0.0291497,19360.0,0.8754394,0.26275903,19360.0
1.0,-0.88289034,968,0.08651212,0.65,0.029149076,19380.0,0.8754315,0.26275724,19380.0
1.0,-0.87671244,969,0.08652309,0.45,0.029152106,19400.0,0.8754309,0.262756,19400.0
1.0,-0.8454009,970,0.0865134,0.65,0.02915138,19420.0,0.87543327,0.262758,19420.0
1.0,-0.8537814,971,0.08651372,0.45,0.029150918,19440.0,0.8754334,0.26275808,19440.0
1.0,-0.8643854,972,0.08652004,0.75,0.02915208,19460.0,0.8754227,0.2627558,19460.0
1.0,-0.9108121,973,0.08651906,0.5,0.02915237,19480.0,0.8754185,0.26275507,19480.0
1.0,-0.84631014,974,0.086517476,0.75,0.029151758,19500.0,0.8754165,0.26275402,19500.0
1.0,-0.8376506,975,0.08652156,0.8,0.029152613,19520.0,0.8754101,0.2627531,19520.0
1.0,-0.9126002,976,0.086518265,0.4,0.02915195,19540.0,0.8754088,0.26275274,19540.0
1.0,-0.8389057,977,0.086518504,0.85,0.029152462,19560.0,0.87541556,0.26275373,19560.0
1.0,-0.8790458,978,0.08651718,0.75,0.029151905,19580.0,0.87539846,0.2627496,19580.0
1.0,-0.8385069,979,0.08650736,0.7,0.029149652,19600.0,0.8753913,0.26274854,19600.0
1.0,-0.8598431,980,0.086504065,0.5,0.029149812,19620.0,0.8753686,0.26274228,19620.0
1.0,-0.8107494,981,0.08650281,0.5,0.029149566,19640.0,0.8753729,0.26274332,19640.0
1.0,-0.8629556,982,0.08650359,0.6,0.029150495,19660.0,0.87538797,0.26274616,19660.0
1.0,-0.7617086,983,0.08649757,0.55,0.029150452,19680.0,0.8754025,0.2627507,19680.0
1.0,-0.86173517,984,0.08650007,0.6,0.029150546,19700.0,0.8754166,0.26275328,19700.0
1.0,-0.88434345,985,0.08649973,0.65,0.029150661,19720.0,0.8753896,0.26274648,19720.0
1.0,-0.9241478,986,0.086503655,0.5,0.02915078,19740.0,0.8753901,0.26274735,19740.0
1.0,-0.81909275,987,0.086509,0.55,0.029151509,19760.0,0.87538487,0.26274517,19760.0
1.0,-0.8554551,988,0.0865108,0.65,0.029153973,19780.0,0.87539655,0.26274663,19780.0
1.0,-0.8641205,989,0.08650035,0.7,0.029151654,19800.0,0.87539214,0.26274458,19800.0
1.0,-0.8743469,990,0.08650137,0.8,0.02915307,19820.0,0.8753998,0.26274714,19820.0
1.0,-0.8879447,991,0.086502075,0.55,0.02915278,19840.0,0.8753989,0.26274562,19840.0
1.0,-0.87594527,992,0.086507,0.85,0.029154703,19860.0,0.8754091,0.26274717,19860.0
1.0,-0.8309358,993,0.08651007,0.6,0.029155364,19880.0,0.87540054,0.26274496,19880.0
1.0,-0.9076387,994,0.0865165,0.65,0.029156402,19900.0,0.87541103,0.26274782,19900.0
1.0,-0.8260558,995,0.086520165,0.5,0.029159177,19920.0,0.8753949,0.262745,19920.0
1.0,-0.80646354,996,0.086522005,0.6,0.029159525,19940.0,0.8754053,0.2627475,19940.0
1.0,-0.9209856,997,0.086532146,0.65,0.029161792,19960.0,0.8754057,0.2627485,19960.0
1.0,-0.78488785,998,0.086532705,0.6,0.029163515,19980.0,0.87542844,0.26275462,19980.0
1.0,-0.87946147,999,0.086533554,0.55,0.029164443,20000.0,0.87541837,0.26275212,20000.0
