stats_g/mean,test/success_rate,train/success_rate,stats_o/mean,stats_o/std,test/mean_Q,epoch,test/episode,stats_g/std,train/episode
0.8513306,0.2,0.11,0.18744439,0.08459843,-5.5701857,504,10100.0,0.11941845,50500.0
0.8513296,0.05,0.1,0.18745124,0.08459462,-5.5022225,505,10120.0,0.11941352,50600.0
0.8513076,0.2,0.08,0.18745771,0.08460125,-4.56589,506,10140.0,0.119413644,50700.0
0.85130024,0.15,0.08,0.1874641,0.084612906,-4.955902,507,10160.0,0.11942727,50800.0
0.8512935,0.2,0.11,0.18746984,0.08460532,-4.5667443,508,10180.0,0.119433485,50900.0
0.8512921,0.1,0.09,0.18748245,0.08459456,-5.6284165,509,10200.0,0.11942845,51000.0
0.8512586,0.1,0.07,0.1874874,0.08458326,-4.8739977,510,10220.0,0.11943119,51100.0
0.8512759,0.1,0.08,0.18750006,0.08457329,-5.149079,511,10240.0,0.11942998,51200.0
0.8512806,0.25,0.09,0.18750197,0.084590636,-5.566536,512,10260.0,0.119428016,51300.0
0.8512542,0.2,0.08,0.18751357,0.084595956,-5.2379947,513,10280.0,0.11944539,51400.0
0.8512559,0.2,0.06,0.18752757,0.084587246,-5.636466,514,10300.0,0.11943542,51500.0
0.851253,0.45,0.05,0.18753582,0.08459201,-4.4599047,515,10320.0,0.11943868,51600.0
0.8512605,0.1,0.11,0.1875461,0.08460723,-4.5722857,516,10340.0,0.119442455,51700.0
0.85128236,0.05,0.11,0.18755558,0.08460602,-5.042504,517,10360.0,0.11944843,51800.0
0.8513115,0.3,0.07,0.18756324,0.08460229,-4.5363436,518,10380.0,0.11945656,51900.0
0.8513152,0.25,0.14,0.18756698,0.08459861,-4.6021223,519,10400.0,0.11947104,52000.0
0.85132927,0.2,0.1,0.18757015,0.08459099,-5.0330963,520,10420.0,0.11948162,52100.0
0.8513236,0.3,0.09,0.18757331,0.08460719,-5.316037,521,10440.0,0.1194875,52200.0
0.85128933,0.35,0.06,0.18757382,0.084647626,-5.0693164,522,10460.0,0.11950698,52300.0
0.8513096,0.35,0.11,0.1875885,0.08464385,-4.2732363,523,10480.0,0.119514324,52400.0
0.85132736,0.1,0.07,0.18759523,0.08463703,-5.25169,524,10500.0,0.119533636,52500.0
0.8513167,0.15,0.1,0.18760237,0.08465096,-4.6486387,525,10520.0,0.1195366,52600.0
0.8513153,0.2,0.06,0.18761845,0.08465863,-4.7437797,526,10540.0,0.1195493,52700.0
0.85130125,0.1,0.14,0.18762589,0.084648885,-5.435481,527,10560.0,0.119560726,52800.0
0.8513429,0.3,0.13,0.18763441,0.084649466,-4.493922,528,10580.0,0.11956069,52900.0
0.85134774,0.15,0.08,0.18764092,0.08466315,-4.4555216,529,10600.0,0.11956414,53000.0
0.85134935,0.2,0.11,0.18765393,0.08465517,-5.056586,530,10620.0,0.11955934,53100.0
0.8513398,0.45,0.07,0.18765369,0.084670454,-4.967917,531,10640.0,0.11957497,53200.0
0.85133547,0.35,0.1,0.18766022,0.08467814,-4.5171547,532,10660.0,0.11957585,53300.0
0.8513233,0.3,0.12,0.18766668,0.08466594,-4.8789124,533,10680.0,0.119582444,53400.0
0.85129446,0.2,0.07,0.1876763,0.08466908,-4.9591193,534,10700.0,0.11959455,53500.0
0.85127646,0.15,0.11,0.1876876,0.084670775,-4.8998737,535,10720.0,0.11960561,53600.0
0.8512675,0.3,0.09,0.1876988,0.084673874,-4.972831,536,10740.0,0.11961358,53700.0
0.8512544,0.15,0.11,0.18770486,0.08465805,-6.5093775,537,10760.0,0.11961756,53800.0
0.851254,0.15,0.1,0.18770948,0.08464623,-5.304951,538,10780.0,0.11961508,53900.0
0.85124713,0.2,0.08,0.18772173,0.08464141,-4.84142,539,10800.0,0.119622976,54000.0
0.8512473,0.2,0.1,0.18773012,0.0846941,-4.6352034,540,10820.0,0.11962849,54100.0
0.85125566,0.1,0.11,0.18773925,0.08469878,-4.9779654,541,10840.0,0.11963636,54200.0
0.8512616,0.25,0.1,0.1877476,0.084687665,-4.3302984,542,10860.0,0.11964071,54300.0
0.85125667,0.15,0.09,0.18776575,0.08469527,-4.5288534,543,10880.0,0.11965609,54400.0
0.851238,0.3,0.09,0.18777514,0.08471417,-4.0884247,544,10900.0,0.11966763,54500.0
0.8512381,0.2,0.19,0.18778601,0.084730364,-4.804463,545,10920.0,0.11967572,54600.0
0.8512426,0.3,0.15,0.1877963,0.084736,-4.4717298,546,10940.0,0.11968184,54700.0
0.85122776,0.3,0.14,0.18780813,0.08472481,-4.3339405,547,10960.0,0.1196903,54800.0
0.85123426,0.2,0.07,0.18781626,0.08474044,-4.6590805,548,10980.0,0.11969739,54900.0
0.8512179,0.1,0.12,0.18781902,0.084739454,-4.7074714,549,11000.0,0.119704604,55000.0
0.8512313,0.35,0.12,0.1878285,0.084744066,-4.449711,550,11020.0,0.11970144,55100.0
0.8512351,0.3,0.05,0.18783738,0.084740534,-4.1500545,551,11040.0,0.11969745,55200.0
0.85120183,0.25,0.13,0.18784064,0.08474074,-5.5917044,552,11060.0,0.11968988,55300.0
0.851206,0.15,0.12,0.18785232,0.08471776,-4.428756,553,11080.0,0.1196872,55400.0
0.85121053,0.2,0.12,0.18785505,0.08473271,-4.4283915,554,11100.0,0.119706385,55500.0
0.8511936,0.15,0.14,0.18785414,0.08473205,-4.871531,555,11120.0,0.11970652,55600.0
0.8512015,0.25,0.13,0.1878588,0.084725864,-4.270456,556,11140.0,0.11971594,55700.0
0.85121745,0.35,0.1,0.18787132,0.08471766,-3.6363652,557,11160.0,0.119728126,55800.0
0.85121435,0.1,0.08,0.18787223,0.0847119,-4.5581546,558,11180.0,0.11973519,55900.0
0.8512311,0.15,0.13,0.18788595,0.08471034,-4.267081,559,11200.0,0.11973852,56000.0
0.851218,0.3,0.16,0.18789262,0.08472197,-3.9100769,560,11220.0,0.11975374,56100.0
0.85117364,0.25,0.1,0.18789338,0.08472174,-4.3006973,561,11240.0,0.119757704,56200.0
0.8511726,0.45,0.13,0.18790612,0.08471529,-4.517145,562,11260.0,0.11975568,56300.0
0.8511961,0.1,0.11,0.18791628,0.08472075,-4.105176,563,11280.0,0.11975629,56400.0
0.8512218,0.25,0.18,0.18792072,0.08472483,-4.130374,564,11300.0,0.11976858,56500.0
0.8512158,0.3,0.09,0.18792185,0.084709674,-4.288545,565,11320.0,0.119773984,56600.0
0.851221,0.2,0.12,0.1879339,0.08470814,-4.747494,566,11340.0,0.11977843,56700.0
0.8512189,0.15,0.11,0.18795009,0.084701374,-5.0558453,567,11360.0,0.119794786,56800.0
0.85122555,0.45,0.11,0.18795918,0.084690526,-3.7355351,568,11380.0,0.11980339,56900.0
0.8512147,0.3,0.1,0.18796782,0.08468768,-3.857748,569,11400.0,0.11980644,57000.0
0.85120964,0.15,0.13,0.18797739,0.08467536,-4.1836667,570,11420.0,0.119811356,57100.0
0.85120755,0.25,0.06,0.18798704,0.08467712,-5.309551,571,11440.0,0.11980843,57200.0
0.8512276,0.25,0.15,0.18799257,0.08466328,-4.6457663,572,11460.0,0.119820684,57300.0
0.85122776,0.35,0.08,0.18800178,0.08464799,-4.030653,573,11480.0,0.11981827,57400.0
0.85120124,0.2,0.11,0.18800509,0.08465635,-4.2738404,574,11500.0,0.11983242,57500.0
0.85120916,0.15,0.15,0.1880158,0.08465713,-3.577634,575,11520.0,0.119826846,57600.0
0.8512044,0.25,0.09,0.18802041,0.08466023,-3.6792839,576,11540.0,0.11983671,57700.0
0.8511877,0.2,0.11,0.18802628,0.08468219,-4.7085214,577,11560.0,0.119849704,57800.0
0.8511917,0.15,0.06,0.18803129,0.084689744,-3.907515,578,11580.0,0.11986711,57900.0
0.8512022,0.05,0.07,0.18803038,0.08470913,-3.6369889,579,11600.0,0.11987186,58000.0
0.8512001,0.05,0.05,0.18802798,0.08469337,-3.7209392,580,11620.0,0.119868904,58100.0
0.85117656,0.05,0.06,0.188021,0.084692605,-4.6931715,581,11640.0,0.119879045,58200.0
0.85119075,0.15,0.04,0.18801716,0.08469634,-3.3486924,582,11660.0,0.11989781,58300.0
0.85118246,0.15,0.04,0.18800873,0.08468915,-3.4265218,583,11680.0,0.119896114,58400.0
0.8512037,0.15,0.08,0.1880079,0.08470128,-4.3361,584,11700.0,0.119895756,58500.0
0.8512053,0.1,0.01,0.18799168,0.084689245,-3.1398604,585,11720.0,0.11989951,58600.0
0.851224,0.15,0.04,0.18798347,0.0847009,-4.3317785,586,11740.0,0.119908355,58700.0
0.85122466,0.05,0.05,0.18797988,0.08469157,-4.218669,587,11760.0,0.11991096,58800.0
0.8512165,0.15,0.04,0.18797375,0.08467995,-3.8459015,588,11780.0,0.119923055,58900.0
0.85121655,0.15,0.03,0.18796092,0.08468033,-4.381243,589,11800.0,0.11993393,59000.0
0.8512182,0.15,0.04,0.1879547,0.08468106,-4.376741,590,11820.0,0.1199295,59100.0
0.85120755,0.35,0.04,0.18794319,0.084697634,-4.0319166,591,11840.0,0.119922005,59200.0
0.8512071,0.15,0.01,0.18792416,0.08470532,-4.197559,592,11860.0,0.1199295,59300.0
0.8512173,0.05,0.05,0.1879229,0.08469915,-4.425475,593,11880.0,0.11993068,59400.0
0.85122615,0.3,0.06,0.18792157,0.08470187,-4.1687903,594,11900.0,0.11992761,59500.0
0.85121125,0.15,0.1,0.18792126,0.08469317,-4.9770465,595,11920.0,0.11993537,59600.0
0.8512098,0.15,0.08,0.18792035,0.08470288,-5.062011,596,11940.0,0.11994364,59700.0
0.8512056,0.15,0.09,0.18792684,0.08471534,-4.5286756,597,11960.0,0.11994636,59800.0
0.85118556,0.2,0.09,0.18793683,0.08471107,-3.519733,598,11980.0,0.11994066,59900.0
0.8511993,0.3,0.08,0.18794729,0.08471025,-3.6750627,599,12000.0,0.1199479,60000.0
0.85121936,0.1,0.1,0.18795145,0.084701195,-3.1206427,600,12020.0,0.11994966,60100.0
0.85124284,0.35,0.1,0.18795756,0.084696405,-3.5437877,601,12040.0,0.11994674,60200.0
0.85123706,0.25,0.1,0.1879624,0.084712066,-3.6232505,602,12060.0,0.11994491,60300.0
0.85124296,0.3,0.14,0.18797268,0.084714286,-4.114255,603,12080.0,0.11994966,60400.0
0.8512586,0.4,0.14,0.18798052,0.08472109,-3.7350736,604,12100.0,0.11996818,60500.0
0.8512656,0.3,0.12,0.18799712,0.084725246,-4.3231916,605,12120.0,0.11996764,60600.0
0.8512592,0.2,0.07,0.1880067,0.084753215,-3.9868896,606,12140.0,0.119964845,60700.0
0.85126525,0.2,0.12,0.1880126,0.08478189,-3.7314992,607,12160.0,0.119972885,60800.0
0.8512695,0.25,0.09,0.1880235,0.084778875,-3.761734,608,12180.0,0.11998119,60900.0
0.8512767,0.35,0.12,0.18803558,0.084775165,-3.4528203,609,12200.0,0.119994394,61000.0
0.8512716,0.2,0.11,0.18804759,0.08476912,-3.2310898,610,12220.0,0.119990416,61100.0
0.8512698,0.2,0.07,0.18805858,0.084773324,-3.7751846,611,12240.0,0.1199871,61200.0
0.8512807,0.25,0.06,0.18806776,0.084781535,-3.8501182,612,12260.0,0.11996821,61300.0
0.85128975,0.3,0.07,0.18808053,0.08477971,-3.2052891,613,12280.0,0.11996192,61400.0
0.8512617,0.15,0.1,0.18808404,0.084803075,-4.2281504,614,12300.0,0.11996564,61500.0
0.85128,0.15,0.1,0.18810213,0.08479834,-3.2517858,615,12320.0,0.11995884,61600.0
0.85129714,0.2,0.17,0.18810803,0.084813416,-4.3711286,616,12340.0,0.119962506,61700.0
0.85132056,0.15,0.1,0.18812017,0.084841624,-3.8023624,617,12360.0,0.11996201,61800.0
0.85130566,0.15,0.07,0.18813077,0.084842026,-3.7532737,618,12380.0,0.11996001,61900.0
0.85129267,0.1,0.13,0.18813692,0.0848375,-3.9670215,619,12400.0,0.11996134,62000.0
0.8512992,0.4,0.18,0.18814772,0.084851086,-3.8457398,620,12420.0,0.11995915,62100.0
0.8512902,0.2,0.09,0.18815485,0.08487102,-3.7197137,621,12440.0,0.11995759,62200.0
0.8512644,0.3,0.16,0.1881602,0.08490903,-3.1145322,622,12460.0,0.11995668,62300.0
0.85125566,0.25,0.11,0.18817084,0.08491803,-3.0988832,623,12480.0,0.11995995,62400.0
0.8512731,0.3,0.13,0.18818074,0.08492183,-3.7085214,624,12500.0,0.11995858,62500.0
0.8512557,0.15,0.13,0.18818231,0.08493807,-3.4795861,625,12520.0,0.119956255,62600.0
0.85122156,0.25,0.04,0.1881763,0.08495296,-3.4335945,626,12540.0,0.11995561,62700.0
0.8512356,0.15,0.04,0.18817219,0.08495264,-4.3996315,627,12560.0,0.11996314,62800.0
0.85122395,0.25,0.04,0.18816465,0.08496373,-3.3313575,628,12580.0,0.11996455,62900.0
0.85123104,0.3,0.08,0.1881678,0.08497819,-3.742234,629,12600.0,0.11996225,63000.0
0.8512192,0.3,0.1,0.18816926,0.08499241,-4.1025996,630,12620.0,0.11996075,63100.0
0.8512127,0.1,0.07,0.18816298,0.08500645,-4.3566527,631,12640.0,0.11996759,63200.0
0.8512089,0.2,0.09,0.18816051,0.085023224,-4.4431953,632,12660.0,0.119956456,63300.0
0.85120934,0.15,0.14,0.18815899,0.085024245,-3.8796325,633,12680.0,0.11996197,63400.0
0.8512077,0.2,0.15,0.1881554,0.08503515,-4.2703524,634,12700.0,0.11995945,63500.0
0.8511927,0.25,0.08,0.18815522,0.08503747,-4.1783915,635,12720.0,0.11994484,63600.0
0.8511701,0.4,0.13,0.18815556,0.08504754,-3.2567563,636,12740.0,0.11994944,63700.0
0.8511705,0.2,0.11,0.18816292,0.08504477,-3.215653,637,12760.0,0.1199357,63800.0
0.851165,0.25,0.15,0.18816736,0.085049115,-3.5968914,638,12780.0,0.11993592,63900.0
0.85119134,0.35,0.11,0.18816997,0.08504889,-3.775988,639,12800.0,0.11993489,64000.0
0.85118896,0.2,0.13,0.18817474,0.08506465,-2.9631507,640,12820.0,0.119927324,64100.0
0.85118955,0.3,0.14,0.18818189,0.0850565,-3.7033088,641,12840.0,0.11992527,64200.0
0.8511879,0.1,0.17,0.18818904,0.085050404,-3.4827647,642,12860.0,0.119922854,64300.0
0.8511827,0.25,0.1,0.1881936,0.08504969,-3.355451,643,12880.0,0.11991769,64400.0
0.85119104,0.35,0.07,0.18820034,0.08505288,-3.9450886,644,12900.0,0.11991302,64500.0
0.85119015,0.35,0.1,0.18820304,0.08505659,-3.3419845,645,12920.0,0.11991105,64600.0
0.8511932,0.25,0.12,0.18820423,0.08505954,-3.7919788,646,12940.0,0.1198953,64700.0
0.8511844,0.45,0.07,0.18820448,0.085086994,-3.2478576,647,12960.0,0.11989228,64800.0
0.8511705,0.3,0.11,0.18820749,0.08509728,-3.1121106,648,12980.0,0.11988118,64900.0
0.85115457,0.25,0.06,0.1882186,0.085107334,-4.032642,649,13000.0,0.11988362,65000.0
0.85116845,0.35,0.12,0.18822592,0.08510429,-3.6577072,650,13020.0,0.119880624,65100.0
0.8511787,0.2,0.06,0.18822947,0.085130356,-4.218576,651,13040.0,0.1198848,65200.0
0.8511765,0.3,0.1,0.18824337,0.08515256,-3.8015609,652,13060.0,0.11988773,65300.0
0.8511677,0.25,0.06,0.18825124,0.08515763,-3.6612906,653,13080.0,0.119885124,65400.0
0.85116845,0.4,0.11,0.18825176,0.0851704,-3.5186844,654,13100.0,0.11987403,65500.0
0.8511455,0.2,0.1,0.18825817,0.0851753,-3.8221962,655,13120.0,0.11987567,65600.0
0.8511197,0.2,0.13,0.18826833,0.08517225,-4.017377,656,13140.0,0.11986992,65700.0
0.8510935,0.25,0.12,0.18826641,0.08517699,-3.706456,657,13160.0,0.11986452,65800.0
0.85107726,0.25,0.13,0.18827276,0.0851836,-3.5261562,658,13180.0,0.11986335,65900.0
0.8510983,0.15,0.05,0.18827215,0.085210055,-3.0675504,659,13200.0,0.11986783,66000.0
0.8511076,0.35,0.09,0.18827464,0.085229725,-5.1829805,660,13220.0,0.11986504,66100.0
0.8511054,0.3,0.05,0.18827993,0.08524236,-3.406463,661,13240.0,0.119860314,66200.0
0.85109496,0.25,0.14,0.18828705,0.08525665,-3.6803887,662,13260.0,0.11986273,66300.0
0.8511277,0.3,0.06,0.18829559,0.08526005,-3.8890407,663,13280.0,0.11986307,66400.0
0.8511202,0.3,0.1,0.18830322,0.0852636,-4.1327057,664,13300.0,0.11986193,66500.0
0.851114,0.1,0.06,0.18830845,0.085259095,-3.6287856,665,13320.0,0.11985283,66600.0
0.85111886,0.1,0.11,0.18832138,0.08525725,-4.403614,666,13340.0,0.119852245,66700.0
0.8511161,0.25,0.13,0.18832672,0.08527687,-3.6644368,667,13360.0,0.119855195,66800.0
0.8511136,0.2,0.1,0.18834004,0.08526936,-4.2058063,668,13380.0,0.11986276,66900.0
0.85110503,0.15,0.11,0.18835156,0.08526748,-3.6376953,669,13400.0,0.11985657,67000.0
0.8510987,0.05,0.13,0.18835771,0.08526471,-4.157558,670,13420.0,0.119854234,67100.0
0.8510833,0.15,0.1,0.1883597,0.08525335,-3.9204884,671,13440.0,0.119854115,67200.0
0.85108954,0.15,0.1,0.18836384,0.08524598,-4.1222377,672,13460.0,0.11985213,67300.0
0.8511092,0.15,0.09,0.18836254,0.08526605,-3.5059333,673,13480.0,0.11985212,67400.0
0.8510978,0.35,0.05,0.18836248,0.0852748,-3.672687,674,13500.0,0.119857155,67500.0
0.85108227,0.25,0.05,0.18837248,0.08527257,-3.3330429,675,13520.0,0.11985911,67600.0
0.851057,0.1,0.07,0.18837029,0.08530074,-4.5666537,676,13540.0,0.11986437,67700.0
0.85104007,0.2,0.11,0.18836778,0.08529953,-4.6227474,677,13560.0,0.11986462,67800.0
0.85104626,0.3,0.1,0.1883737,0.08529343,-3.8264465,678,13580.0,0.1198658,67900.0
0.8510399,0.35,0.1,0.18838045,0.08528901,-4.07829,679,13600.0,0.119855285,68000.0
0.8510275,0.3,0.08,0.18838574,0.085287504,-4.007097,680,13620.0,0.1198496,68100.0
0.8510367,0.1,0.11,0.18839394,0.08528703,-5.385925,681,13640.0,0.11984708,68200.0
0.8510194,0.25,0.12,0.18839937,0.085288905,-3.5635974,682,13660.0,0.119844295,68300.0
0.8510135,0.25,0.09,0.18840769,0.08527963,-4.8086257,683,13680.0,0.11984249,68400.0
0.8510007,0.15,0.08,0.18841782,0.08529458,-4.308991,684,13700.0,0.11984535,68500.0
0.85100394,0.2,0.05,0.1884201,0.08530141,-3.6493542,685,13720.0,0.11984348,68600.0
0.85100156,0.25,0.04,0.1884331,0.085305244,-4.017331,686,13740.0,0.119838834,68700.0
0.85099214,0.3,0.1,0.18843837,0.08530923,-3.8250217,687,13760.0,0.11983704,68800.0
0.8510023,0.3,0.06,0.18845099,0.08532616,-4.0236073,688,13780.0,0.119841345,68900.0
0.8510005,0.3,0.1,0.18845692,0.085341275,-3.8965678,689,13800.0,0.1198361,69000.0
0.85098404,0.3,0.14,0.18846478,0.08535014,-4.0602126,690,13820.0,0.11983305,69100.0
0.8510068,0.35,0.11,0.18847437,0.08535909,-4.4191437,691,13840.0,0.11984023,69200.0
0.8509727,0.3,0.06,0.18847771,0.08535426,-3.7285733,692,13860.0,0.11984988,69300.0
0.85096955,0.3,0.15,0.1884852,0.08535364,-4.52427,693,13880.0,0.11984348,69400.0
0.85098267,0.2,0.07,0.1884946,0.08534282,-4.334292,694,13900.0,0.119838655,69500.0
0.85097796,0.0,0.12,0.18850474,0.08534179,-4.5524406,695,13920.0,0.11983651,69600.0
0.85096437,0.2,0.11,0.18851341,0.08533163,-4.235079,696,13940.0,0.119846225,69700.0
0.85096544,0.2,0.08,0.18852307,0.085332915,-4.452674,697,13960.0,0.119845755,69800.0
0.85097194,0.2,0.1,0.18852487,0.08534121,-4.665323,698,13980.0,0.11984656,69900.0
0.85096115,0.25,0.08,0.1885312,0.085347526,-3.7628796,699,14000.0,0.119843036,70000.0
0.8509579,0.1,0.1,0.18853801,0.085364506,-4.345508,700,14020.0,0.119844854,70100.0
0.8509548,0.2,0.13,0.18854477,0.085372135,-3.9971719,701,14040.0,0.11983907,70200.0
0.8509485,0.4,0.11,0.18855532,0.085371345,-4.2515826,702,14060.0,0.11982632,70300.0
0.8509693,0.15,0.07,0.18855733,0.085393,-4.8414927,703,14080.0,0.119820476,70400.0
0.8509524,0.15,0.13,0.18856037,0.08539599,-3.8438973,704,14100.0,0.11982289,70500.0
0.8509714,0.3,0.08,0.18857248,0.085411064,-4.243408,705,14120.0,0.11982588,70600.0
0.8509669,0.25,0.11,0.18858033,0.08541811,-4.2258053,706,14140.0,0.11982271,70700.0
0.85096747,0.3,0.1,0.18858993,0.08543031,-4.1903944,707,14160.0,0.11981856,70800.0
0.85095286,0.2,0.07,0.18859279,0.085435525,-4.09579,708,14180.0,0.11981397,70900.0
0.8509529,0.4,0.12,0.18859896,0.08543911,-4.0304747,709,14200.0,0.11981118,71000.0
0.8509523,0.2,0.09,0.18861094,0.08544178,-3.6472313,710,14220.0,0.11980679,71100.0
0.8509398,0.2,0.09,0.18861915,0.08544174,-4.522234,711,14240.0,0.11980093,71200.0
0.85095185,0.3,0.12,0.1886276,0.08542974,-3.7213798,712,14260.0,0.11979559,71300.0
0.8509539,0.2,0.12,0.18863621,0.08541665,-3.6929734,713,14280.0,0.11979244,71400.0
0.8509421,0.2,0.08,0.18864474,0.08541169,-3.875499,714,14300.0,0.11980051,71500.0
0.8509229,0.25,0.1,0.18865326,0.085425675,-4.172947,715,14320.0,0.11980221,71600.0
0.8509303,0.1,0.03,0.18865694,0.08542813,-4.087154,716,14340.0,0.119815774,71700.0
0.8509117,0.25,0.15,0.18866599,0.08545064,-4.291426,717,14360.0,0.119811945,71800.0
0.8508976,0.2,0.09,0.18866578,0.08545943,-4.802331,718,14380.0,0.11981189,71900.0
0.85089225,0.25,0.09,0.18867214,0.08546569,-3.997099,719,14400.0,0.11980834,72000.0
0.8508966,0.25,0.08,0.1886757,0.08548795,-4.7007713,720,14420.0,0.119804285,72100.0
0.85091066,0.2,0.07,0.18868555,0.08548884,-4.397224,721,14440.0,0.11979723,72200.0
0.85091496,0.5,0.12,0.18868761,0.08549101,-4.7543364,722,14460.0,0.119802095,72300.0
0.850914,0.2,0.12,0.1886949,0.08549291,-4.437118,723,14480.0,0.11979541,72400.0
0.85090286,0.2,0.1,0.18869999,0.08550351,-4.510085,724,14500.0,0.119794495,72500.0
0.8509113,0.2,0.09,0.18870328,0.08550166,-3.8422475,725,14520.0,0.11979432,72600.0
0.8509105,0.2,0.1,0.18870944,0.08549792,-4.689377,726,14540.0,0.119798124,72700.0
0.85090756,0.2,0.08,0.18871158,0.08549408,-4.109426,727,14560.0,0.11979448,72800.0
0.85089904,0.05,0.08,0.1887085,0.08551444,-4.4087214,728,14580.0,0.119790144,72900.0
0.8509194,0.25,0.07,0.18871598,0.085508995,-4.8335304,729,14600.0,0.119784094,73000.0
0.8509221,0.1,0.09,0.18872213,0.08550061,-4.2461967,730,14620.0,0.11977365,73100.0
0.85092634,0.15,0.12,0.18872814,0.08551857,-3.9187443,731,14640.0,0.11977464,73200.0
0.85093254,0.0,0.12,0.18873015,0.085511886,-4.5219088,732,14660.0,0.11976975,73300.0
0.8509364,0.2,0.12,0.18873012,0.085522965,-3.8517654,733,14680.0,0.11977461,73400.0
0.8509247,0.3,0.1,0.18873036,0.08553262,-4.200526,734,14700.0,0.11977347,73500.0
0.850918,0.05,0.12,0.18873024,0.085533574,-5.147054,735,14720.0,0.11976811,73600.0
0.8509192,0.1,0.06,0.18873301,0.08553152,-4.796378,736,14740.0,0.11977104,73700.0
0.8509217,0.1,0.06,0.18873855,0.08553468,-4.202455,737,14760.0,0.119766794,73800.0
0.85092956,0.2,0.07,0.18874204,0.08552658,-4.083298,738,14780.0,0.119759224,73900.0
0.8509206,0.35,0.13,0.18874829,0.08553437,-4.9450083,739,14800.0,0.119755395,74000.0
0.8509149,0.05,0.11,0.18875383,0.08552482,-4.8460207,740,14820.0,0.119747706,74100.0
0.8509118,0.15,0.07,0.18875937,0.08553373,-5.363236,741,14840.0,0.119745165,74200.0
0.85090977,0.3,0.08,0.18876404,0.085539535,-4.6556563,742,14860.0,0.119747944,74300.0
0.8508959,0.1,0.09,0.18876505,0.08556676,-3.4312801,743,14880.0,0.11974427,74400.0
0.8508949,0.1,0.03,0.1887545,0.085585125,-3.985932,744,14900.0,0.11974738,74500.0
0.8509044,0.05,0.06,0.18875708,0.085589975,-3.7980473,745,14920.0,0.119746864,74600.0
0.8509085,0.1,0.01,0.18874654,0.08558446,-4.925997,746,14940.0,0.11974278,74700.0
0.8509206,0.15,0.07,0.18874666,0.085577495,-4.9264536,747,14960.0,0.11973817,74800.0
0.85094184,0.2,0.03,0.18874681,0.08556353,-4.621994,748,14980.0,0.11973361,74900.0
0.8509391,0.1,0.03,0.18874411,0.08554744,-4.8212347,749,15000.0,0.11972209,75000.0
0.8509472,0.1,0.02,0.18873863,0.08554993,-3.9178855,750,15020.0,0.11973045,75100.0
