stats_g/mean,test/success_rate,train/success_rate,stats_o/mean,stats_o/std,test/mean_Q,epoch,test/episode,stats_g/std,train/episode
0.8509458,0.1,0.08,0.18873782,0.08553761,-4.6458097,751,15040.0,0.11973009,75200.0
0.850939,0.05,0.06,0.18873364,0.08556318,-4.325612,752,15060.0,0.119733445,75300.0
0.8509242,0.15,0.07,0.18873423,0.08557511,-3.6840916,753,15080.0,0.119720764,75400.0
0.85092443,0.2,0.03,0.18873036,0.08558336,-4.050241,754,15100.0,0.119716786,75500.0
0.85095215,0.2,0.07,0.18872899,0.0855838,-5.3554087,755,15120.0,0.11971847,75600.0
0.85095143,0.35,0.11,0.18872923,0.085589625,-4.6930323,756,15140.0,0.11971494,75700.0
0.8509491,0.1,0.08,0.18872894,0.08560328,-4.157636,757,15160.0,0.11971099,75800.0
0.85094887,0.1,0.07,0.18872786,0.085617974,-4.8165445,758,15180.0,0.11971098,75900.0
0.8509543,0.05,0.09,0.18872528,0.08563337,-3.8678215,759,15200.0,0.119705856,76000.0
0.8509503,0.2,0.07,0.1887228,0.085637234,-3.6706436,760,15220.0,0.11969713,76100.0
0.8509534,0.15,0.06,0.1887266,0.08566175,-3.3194988,761,15240.0,0.11969031,76200.0
0.8509471,0.2,0.07,0.1887314,0.08568242,-3.6723506,762,15260.0,0.11968955,76300.0
0.8509631,0.35,0.06,0.18873663,0.085686214,-4.345525,763,15280.0,0.11968702,76400.0
0.8509601,0.15,0.14,0.18874003,0.08567443,-4.5346093,764,15300.0,0.119682916,76500.0
0.850961,0.45,0.09,0.18874054,0.08568686,-3.72306,765,15320.0,0.119676374,76600.0
0.85097927,0.2,0.08,0.1887363,0.08570657,-3.710532,766,15340.0,0.119670875,76700.0
0.8509612,0.1,0.03,0.18873315,0.085716814,-4.484973,767,15360.0,0.11967971,76800.0
0.8509438,0.15,0.05,0.18873012,0.08571942,-3.970718,768,15380.0,0.11968375,76900.0
0.850961,0.15,0.07,0.18873478,0.08571907,-4.5513906,769,15400.0,0.11967865,77000.0
0.8509349,0.4,0.07,0.18873316,0.0857387,-4.2375307,770,15420.0,0.119679354,77100.0
0.85093164,0.15,0.07,0.18873636,0.08573743,-4.026411,771,15440.0,0.11967484,77200.0
0.8509214,0.15,0.05,0.18873703,0.085735194,-4.117547,772,15460.0,0.11967651,77300.0
0.8508932,0.1,0.11,0.1887363,0.08574219,-3.5141957,773,15480.0,0.1196825,77400.0
0.8508825,0.2,0.1,0.18874422,0.08574244,-4.559904,774,15500.0,0.11968789,77500.0
0.8508901,0.15,0.09,0.18874554,0.085744485,-4.517613,775,15520.0,0.11968369,77600.0
0.85088825,0.3,0.11,0.18875171,0.08574146,-4.0489044,776,15540.0,0.11967856,77700.0
0.85090756,0.4,0.09,0.18875478,0.0857562,-3.82874,777,15560.0,0.11967539,77800.0
0.8508928,0.1,0.08,0.18875489,0.08575406,-4.9900584,778,15580.0,0.11967397,77900.0
0.85088724,0.2,0.05,0.18875879,0.085740365,-3.4375343,779,15600.0,0.11966982,78000.0
0.8508806,0.15,0.13,0.18876654,0.08574073,-4.414725,780,15620.0,0.11966551,78100.0
0.8508644,0.2,0.06,0.18876742,0.08573867,-3.8892345,781,15640.0,0.119662106,78200.0
0.85087496,0.35,0.1,0.18877144,0.085740656,-4.5168953,782,15660.0,0.11966458,78300.0
0.85087544,0.35,0.09,0.18877229,0.08574495,-3.942016,783,15680.0,0.119654864,78400.0
0.8508818,0.15,0.04,0.18877488,0.085736655,-4.5588517,784,15700.0,0.11964902,78500.0
0.85089207,0.1,0.1,0.1887852,0.08574207,-4.901005,785,15720.0,0.11964617,78600.0
0.8508897,0.4,0.11,0.1887916,0.08574479,-4.003978,786,15740.0,0.11964377,78700.0
0.8508932,0.2,0.1,0.18879494,0.08576188,-4.204131,787,15760.0,0.11963796,78800.0
0.85089207,0.05,0.07,0.18880843,0.08576484,-4.101083,788,15780.0,0.11963303,78900.0
0.8509026,0.3,0.09,0.18882062,0.085765325,-3.8060067,789,15800.0,0.11963078,79000.0
0.8509119,0.25,0.1,0.18882416,0.085772865,-3.7216938,790,15820.0,0.11962452,79100.0
0.85090894,0.05,0.05,0.18882431,0.08579757,-3.8210094,791,15840.0,0.11962002,79200.0
0.8509101,0.2,0.06,0.18882827,0.08580552,-3.906262,792,15860.0,0.11960996,79300.0
0.85092515,0.25,0.1,0.18883349,0.08580285,-4.3464985,793,15880.0,0.11961075,79400.0
0.8509169,0.2,0.11,0.18883581,0.08580476,-3.9354196,794,15900.0,0.119606644,79500.0
0.85092163,0.15,0.08,0.1888406,0.08580464,-4.107535,795,15920.0,0.11960185,79600.0
0.8509236,0.2,0.06,0.18884438,0.085815325,-4.363068,796,15940.0,0.119596444,79700.0
0.85091764,0.15,0.03,0.18883881,0.08582511,-2.8022337,797,15960.0,0.11959048,79800.0
0.85091144,0.1,0.02,0.18883869,0.08582583,-4.2266474,798,15980.0,0.1195895,79900.0
0.85091186,0.0,0.0,0.18882425,0.08581876,-3.856192,799,16000.0,0.119588174,80000.0
0.85090536,0.0,0.0,0.18881097,0.08580329,-4.3645344,800,16020.0,0.119587414,80100.0
0.8509295,0.0,0.01,0.18880306,0.085786164,-5.1593103,801,16040.0,0.11959064,80200.0
0.8509233,0.05,0.02,0.18879123,0.085799515,-4.9246044,802,16060.0,0.119593054,80300.0
0.8509269,0.1,0.05,0.18878594,0.08578885,-5.219558,803,16080.0,0.11958607,80400.0
0.85093355,0.1,0.05,0.1887814,0.08578492,-4.2610884,804,16100.0,0.11958862,80500.0
0.8509477,0.1,0.04,0.18877417,0.08577077,-5.4529443,805,16120.0,0.11958733,80600.0
0.85093737,0.15,0.03,0.18876871,0.08576982,-4.665599,806,16140.0,0.11959082,80700.0
0.85093945,0.1,0.05,0.18876146,0.08577565,-4.192933,807,16160.0,0.11959239,80800.0
0.85094047,0.15,0.02,0.1887591,0.085777216,-4.3113565,808,16180.0,0.11957865,80900.0
0.85094404,0.2,0.01,0.18875305,0.08576652,-3.7061107,809,16200.0,0.1195715,81000.0
0.85095096,0.25,0.04,0.18874803,0.08576897,-2.8988605,810,16220.0,0.119570844,81100.0
0.8509651,0.0,0.07,0.18874101,0.08578123,-3.9306145,811,16240.0,0.119571775,81200.0
0.85096496,0.1,0.08,0.18873458,0.08578025,-3.7873929,812,16260.0,0.11956946,81300.0
0.8509679,0.2,0.1,0.18872909,0.08577626,-3.4322116,813,16280.0,0.11956117,81400.0
0.8509658,0.25,0.09,0.188721,0.085791975,-4.2877455,814,16300.0,0.11956081,81500.0
0.8509705,0.15,0.08,0.18872058,0.08580194,-4.286746,815,16320.0,0.1195586,81600.0
0.8509584,0.2,0.06,0.18871254,0.08580459,-3.908814,816,16340.0,0.11956895,81700.0
0.8509538,0.2,0.07,0.1887071,0.085830234,-3.3637054,817,16360.0,0.119567215,81800.0
0.85093147,0.0,0.08,0.18869998,0.085854575,-4.168157,818,16380.0,0.11956888,81900.0
0.8509322,0.1,0.05,0.18869418,0.085853316,-4.2433577,819,16400.0,0.11956186,82000.0
0.8509328,0.0,0.04,0.1886875,0.08587389,-3.8798485,820,16420.0,0.119561605,82100.0
0.85092825,0.25,0.05,0.18867743,0.085893944,-4.7055407,821,16440.0,0.11956646,82200.0
0.8509321,0.0,0.13,0.18867515,0.08589585,-4.7190967,822,16460.0,0.119570315,82300.0
0.85093063,0.1,0.06,0.18867522,0.0859026,-5.2037854,823,16480.0,0.119566314,82400.0
0.8509393,0.1,0.04,0.18867174,0.08590696,-4.599279,824,16500.0,0.119567394,82500.0
0.85093457,0.25,0.07,0.18866551,0.08591319,-4.216134,825,16520.0,0.11957022,82600.0
0.8509314,0.25,0.11,0.18866095,0.085924365,-4.01719,826,16540.0,0.119567685,82700.0
0.8509564,0.15,0.11,0.18865986,0.08593926,-4.2659454,827,16560.0,0.11956636,82800.0
0.8509703,0.15,0.1,0.18865305,0.0859419,-4.305781,828,16580.0,0.1195676,82900.0
0.8509819,0.2,0.09,0.18865335,0.085946605,-3.3152912,829,16600.0,0.11956176,83000.0
0.85097367,0.2,0.03,0.18864757,0.08596418,-3.9352543,830,16620.0,0.11956182,83100.0
0.8509779,0.15,0.06,0.18864389,0.08597953,-4.208369,831,16640.0,0.11955174,83200.0
0.85097384,0.2,0.09,0.18864094,0.08598466,-4.525237,832,16660.0,0.119549565,83300.0
0.8509596,0.05,0.06,0.18863775,0.0859954,-4.3491116,833,16680.0,0.11954069,83400.0
0.85095316,0.05,0.07,0.18863428,0.08598986,-4.264961,834,16700.0,0.11954638,83500.0
0.850954,0.3,0.08,0.1886366,0.08599,-4.0733047,835,16720.0,0.119550936,83600.0
0.8509595,0.15,0.09,0.1886366,0.08598483,-3.8881507,836,16740.0,0.11954876,83700.0
0.8509585,0.15,0.09,0.18864143,0.085985124,-4.9913554,837,16760.0,0.119545184,83800.0
0.85096556,0.25,0.08,0.18864733,0.08597496,-4.797717,838,16780.0,0.11955107,83900.0
0.85096246,0.2,0.03,0.18865186,0.08597009,-4.7082973,839,16800.0,0.11954606,84000.0
0.85095054,0.1,0.03,0.18864924,0.08596731,-4.177125,840,16820.0,0.11954131,84100.0
0.8509527,0.1,0.09,0.18864925,0.08598621,-4.4509044,841,16840.0,0.119540475,84200.0
0.85096765,0.05,0.06,0.18864831,0.08598805,-2.960963,842,16860.0,0.11954328,84300.0
0.8509503,0.1,0.13,0.18864614,0.08600747,-4.3197765,843,16880.0,0.119541496,84400.0
0.8509547,0.2,0.02,0.18864952,0.08601079,-4.0332894,844,16900.0,0.11954389,84500.0
0.85094804,0.15,0.08,0.18864372,0.086015865,-3.626688,845,16920.0,0.11955014,84600.0
0.8509385,0.2,0.1,0.18864259,0.08602441,-4.9091353,846,16940.0,0.11955219,84700.0
0.85093164,0.1,0.12,0.18864903,0.08604041,-5.03876,847,16960.0,0.11954891,84800.0
0.8509218,0.15,0.05,0.18864611,0.08605038,-4.0252013,848,16980.0,0.1195439,84900.0
0.85091716,0.1,0.08,0.18864597,0.08605861,-3.4791703,849,17000.0,0.11954137,85000.0
0.8509292,0.0,0.04,0.188644,0.0860685,-5.451747,850,17020.0,0.119533546,85100.0
0.8509341,0.15,0.01,0.18864398,0.08607257,-4.8428497,851,17040.0,0.11953477,85200.0
0.85093236,0.15,0.06,0.18864508,0.086077474,-4.611144,852,17060.0,0.119535975,85300.0
0.850935,0.15,0.08,0.18864954,0.086079426,-4.4882326,853,17080.0,0.11953503,85400.0
0.85092616,0.25,0.08,0.18865608,0.08607501,-3.7139378,854,17100.0,0.11953124,85500.0
0.8509086,0.15,0.07,0.18865518,0.08610589,-3.4491775,855,17120.0,0.11952958,85600.0
0.8509181,0.3,0.05,0.18865654,0.086105675,-4.442598,856,17140.0,0.11952651,85700.0
0.85091156,0.2,0.05,0.18865873,0.0861131,-4.014796,857,17160.0,0.11952322,85800.0
0.8509217,0.15,0.08,0.18865988,0.08612451,-5.2358017,858,17180.0,0.11952731,85900.0
0.8509181,0.2,0.06,0.1886628,0.086157195,-3.6147377,859,17200.0,0.11952382,86000.0
0.85090894,0.15,0.08,0.18866993,0.08616601,-4.7206564,860,17220.0,0.1195175,86100.0
0.8509195,0.1,0.07,0.18867351,0.0861679,-6.283385,861,17240.0,0.11951846,86200.0
0.8509179,0.2,0.07,0.18867396,0.086184844,-4.4445696,862,17260.0,0.11951376,86300.0
0.85092235,0.2,0.1,0.18868087,0.08621476,-4.085877,863,17280.0,0.119509004,86400.0
0.85092646,0.15,0.08,0.18868728,0.08622419,-3.7880738,864,17300.0,0.11950508,86500.0
0.8509186,0.15,0.1,0.18869223,0.08623041,-4.7811136,865,17320.0,0.11949619,86600.0
0.8509109,0.35,0.06,0.18869509,0.08624742,-3.843249,866,17340.0,0.11949808,86700.0
0.85091835,0.2,0.13,0.18869312,0.086249396,-3.9983368,867,17360.0,0.11950401,86800.0
0.85093147,0.2,0.16,0.18869957,0.086246215,-4.600841,868,17380.0,0.11950705,86900.0
0.85092884,0.25,0.05,0.18869768,0.08625596,-3.9301472,869,17400.0,0.11950212,87000.0
0.8509371,0.3,0.06,0.18869647,0.08626407,-3.7430832,870,17420.0,0.11950865,87100.0
0.8509312,0.2,0.1,0.18869755,0.08627567,-4.75714,871,17440.0,0.119507134,87200.0
0.8509362,0.3,0.13,0.18869808,0.08629601,-4.239989,872,17460.0,0.11950847,87300.0
0.8509228,0.25,0.11,0.1886995,0.08631501,-3.899276,873,17480.0,0.11950188,87400.0
0.85091996,0.3,0.09,0.18870492,0.086329594,-4.0984282,874,17500.0,0.11949524,87500.0
0.8509281,0.2,0.12,0.18870822,0.08633657,-4.4682894,875,17520.0,0.1194914,87600.0
0.8509338,0.25,0.09,0.18870918,0.08634384,-3.7119591,876,17540.0,0.11949506,87700.0
0.8509198,0.05,0.08,0.18870808,0.086338736,-3.8604054,877,17560.0,0.11948558,87800.0
0.85093737,0.15,0.07,0.1887067,0.086344585,-4.7374134,878,17580.0,0.11948495,87900.0
0.8509334,0.1,0.08,0.18870792,0.08634099,-3.5240993,879,17600.0,0.11948503,88000.0
0.8509403,0.2,0.1,0.18870953,0.08633552,-3.4845207,880,17620.0,0.11948896,88100.0
0.85091925,0.35,0.05,0.18871054,0.08636809,-3.5200734,881,17640.0,0.1194911,88200.0
0.8509299,0.1,0.09,0.18870626,0.08636579,-4.8737288,882,17660.0,0.11949038,88300.0
0.85092235,0.15,0.07,0.18870348,0.08636992,-4.054026,883,17680.0,0.11949394,88400.0
0.8509283,0.0,0.11,0.18870369,0.08638116,-5.5012293,884,17700.0,0.11949038,88500.0
0.8509175,0.25,0.06,0.18869936,0.08637299,-4.190157,885,17720.0,0.11948202,88600.0
0.85090536,0.1,0.1,0.18869849,0.08639146,-4.5362463,886,17740.0,0.119475216,88700.0
0.8509032,0.1,0.06,0.18869631,0.086399786,-3.719995,887,17760.0,0.11946985,88800.0
0.8509019,0.2,0.04,0.18869776,0.086408764,-4.0591664,888,17780.0,0.11947044,88900.0
0.8509086,0.05,0.1,0.18869823,0.08640912,-4.5133224,889,17800.0,0.11947457,89000.0
0.850905,0.1,0.14,0.18869577,0.08641597,-4.692253,890,17820.0,0.11947734,89100.0
0.8509012,0.35,0.05,0.18869476,0.08643392,-4.0267687,891,17840.0,0.11947298,89200.0
0.85088795,0.35,0.08,0.18869221,0.08643464,-2.7947288,892,17860.0,0.11947298,89300.0
0.8509059,0.2,0.09,0.18869603,0.08645546,-4.2235136,893,17880.0,0.11947748,89400.0
0.8509019,0.3,0.05,0.18870103,0.08647006,-4.221557,894,17900.0,0.11947895,89500.0
0.8508776,0.2,0.07,0.1887031,0.08648338,-3.5011234,895,17920.0,0.11947233,89600.0
0.85087293,0.15,0.12,0.1887027,0.08649531,-4.379789,896,17940.0,0.119471945,89700.0
0.850873,0.15,0.04,0.18869872,0.086519726,-3.4585552,897,17960.0,0.11947248,89800.0
0.8508816,0.1,0.05,0.18869789,0.0865275,-5.0638113,898,17980.0,0.119470835,89900.0
0.8508864,0.15,0.07,0.18870294,0.08653167,-3.3542342,899,18000.0,0.11946819,90000.0
0.8508937,0.2,0.07,0.18870457,0.08656896,-4.1081834,900,18020.0,0.11946707,90100.0
0.8508988,0.05,0.09,0.18869868,0.08659435,-3.819828,901,18040.0,0.11946563,90200.0
0.85087824,0.15,0.11,0.1886948,0.08661352,-3.8671024,902,18060.0,0.11946771,90300.0
0.85087925,0.25,0.14,0.18869591,0.08661358,-4.022748,903,18080.0,0.11947388,90400.0
0.85088056,0.2,0.06,0.18869862,0.086613305,-3.2809005,904,18100.0,0.11946557,90500.0
0.850889,0.15,0.09,0.18869698,0.08661652,-3.7156093,905,18120.0,0.1194629,90600.0
0.85087866,0.25,0.09,0.18869539,0.086613424,-4.1934347,906,18140.0,0.11945674,90700.0
0.850878,0.35,0.08,0.18869774,0.0866252,-3.6157112,907,18160.0,0.119452775,90800.0
0.8508968,0.25,0.06,0.18869899,0.08663948,-5.503978,908,18180.0,0.11944882,90900.0
0.8509047,0.25,0.08,0.18869868,0.08666202,-3.7697864,909,18200.0,0.11943885,91000.0
0.8509074,0.3,0.07,0.18870196,0.08667292,-4.189,910,18220.0,0.11944685,91100.0
0.8509131,0.25,0.08,0.1887011,0.08669336,-3.3257625,911,18240.0,0.11944216,91200.0
0.85089225,0.15,0.1,0.18870483,0.08668544,-3.5829608,912,18260.0,0.1194413,91300.0
0.85090446,0.15,0.07,0.18870878,0.08668938,-3.764742,913,18280.0,0.11944181,91400.0
0.85090035,0.35,0.07,0.18870842,0.08670603,-3.6271179,914,18300.0,0.11944256,91500.0
0.8509013,0.15,0.08,0.18871109,0.08672107,-3.519479,915,18320.0,0.11944339,91600.0
0.8508909,0.1,0.05,0.18871674,0.08674533,-3.2388701,916,18340.0,0.119443305,91700.0
0.8508914,0.05,0.06,0.18871112,0.08676986,-4.3222184,917,18360.0,0.11943993,91800.0
0.8508912,0.05,0.1,0.18871307,0.086768195,-3.5364838,918,18380.0,0.11944451,91900.0
0.85088426,0.35,0.06,0.18871684,0.08677071,-3.569821,919,18400.0,0.11943715,92000.0
0.85090613,0.2,0.1,0.1887203,0.086769536,-3.131741,920,18420.0,0.11943337,92100.0
0.8508968,0.2,0.04,0.18872227,0.086779416,-4.0386577,921,18440.0,0.11943898,92200.0
0.85089016,0.15,0.1,0.18872161,0.086796016,-4.0816483,922,18460.0,0.11943405,92300.0
0.85089064,0.05,0.05,0.1887187,0.086813696,-3.0784588,923,18480.0,0.11943599,92400.0
0.8508878,0.1,0.08,0.18872201,0.086827345,-3.9480941,924,18500.0,0.119438976,92500.0
0.8508888,0.15,0.08,0.18872079,0.08682708,-2.527226,925,18520.0,0.119442455,92600.0
0.8508897,0.25,0.12,0.18871994,0.086839244,-3.252402,926,18540.0,0.11944436,92700.0
0.85090023,0.1,0.1,0.18872349,0.086865574,-2.9881847,927,18560.0,0.11944216,92800.0
0.8508995,0.25,0.08,0.18872418,0.08686729,-3.2071786,928,18580.0,0.1194379,92900.0
0.8508916,0.15,0.1,0.1887249,0.08687349,-3.6352096,929,18600.0,0.119439505,93000.0
0.8509006,0.25,0.08,0.18872574,0.086900264,-3.204824,930,18620.0,0.11944396,93100.0
0.85088104,0.2,0.08,0.18872873,0.08690088,-2.7516923,931,18640.0,0.119441085,93200.0
0.8508753,0.15,0.08,0.1887336,0.08692455,-2.8838217,932,18660.0,0.11944243,93300.0
0.8508752,0.15,0.06,0.1887335,0.08693603,-1.9255426,933,18680.0,0.11944013,93400.0
0.850887,0.1,0.09,0.18873587,0.08695333,-3.4416893,934,18700.0,0.11944351,93500.0
0.850882,0.15,0.02,0.1887373,0.08694969,-2.5873792,935,18720.0,0.11944909,93600.0
0.85088426,0.05,0.07,0.18874273,0.08696084,-3.035826,936,18740.0,0.119450055,93700.0
0.85086936,0.0,0.04,0.18874612,0.08698285,-2.730188,937,18760.0,0.11945077,93800.0
0.8508739,0.15,0.07,0.1887484,0.086992435,-2.4209952,938,18780.0,0.119448155,93900.0
0.85086983,0.0,0.07,0.18875226,0.08700091,-3.7920532,939,18800.0,0.11945427,94000.0
0.85086966,0.05,0.07,0.18875624,0.086999826,-3.0812554,940,18820.0,0.11945569,94100.0
0.85087365,0.05,0.07,0.18875982,0.08702575,-2.7984273,941,18840.0,0.119455546,94200.0
0.8508854,0.1,0.03,0.18876375,0.08702643,-5.9376273,942,18860.0,0.11945356,94300.0
0.8508833,0.1,0.05,0.18876743,0.08702586,-2.6595306,943,18880.0,0.119446486,94400.0
0.85089207,0.25,0.08,0.18877041,0.08703703,-3.0519075,944,18900.0,0.11944216,94500.0
0.8508997,0.05,0.04,0.18877444,0.0870411,-3.7611194,945,18920.0,0.11943508,94600.0
0.8508912,0.0,0.06,0.18878017,0.08705667,-3.6144276,946,18940.0,0.11943546,94700.0
0.850903,0.1,0.06,0.18877906,0.08707483,-2.6593127,947,18960.0,0.119428836,94800.0
0.8508916,0.0,0.1,0.18878004,0.08707458,-2.7208807,948,18980.0,0.1194218,94900.0
0.8508932,0.05,0.04,0.18878567,0.08709416,-4.010193,949,19000.0,0.11941948,95000.0
0.85089564,0.05,0.1,0.18878403,0.08709733,-3.014323,950,19020.0,0.1194156,95100.0
0.8509028,0.2,0.05,0.18878746,0.08709876,-2.899099,951,19040.0,0.11940989,95200.0
0.85089684,0.15,0.04,0.188787,0.08709574,-4.1770663,952,19060.0,0.11940574,95300.0
0.8508764,0.1,0.06,0.18879028,0.087119915,-4.862925,953,19080.0,0.11941094,95400.0
0.85087746,0.2,0.07,0.18879543,0.08714059,-3.8390174,954,19100.0,0.11940557,95500.0
0.8508647,0.05,0.01,0.18879613,0.087149814,-3.3230221,955,19120.0,0.119405024,95600.0
0.850859,0.1,0.08,0.18880165,0.08714947,-3.8920827,956,19140.0,0.11940059,95700.0
0.85086066,0.15,0.11,0.18880245,0.08716532,-2.7765825,957,19160.0,0.11939892,95800.0
0.85085565,0.0,0.07,0.18880606,0.08716598,-2.862118,958,19180.0,0.11940204,95900.0
0.8508417,0.0,0.06,0.1888031,0.08716464,-3.5931542,959,19200.0,0.11939954,96000.0
0.8508501,0.05,0.04,0.18880302,0.08716449,-3.5098782,960,19220.0,0.119398974,96100.0
0.8508578,0.2,0.03,0.1888002,0.08717231,-3.7280178,961,19240.0,0.119392574,96200.0
0.85087204,0.2,0.08,0.18880549,0.08717999,-2.9207797,962,19260.0,0.11939316,96300.0
0.8508659,0.1,0.03,0.18880184,0.08720681,-3.583653,963,19280.0,0.1193853,96400.0
0.8508622,0.05,0.07,0.18879865,0.08720288,-3.611864,964,19300.0,0.119377226,96500.0
0.8508601,0.3,0.09,0.1887979,0.087201506,-2.7530031,965,19320.0,0.11937458,96600.0
0.8508598,0.15,0.11,0.188794,0.087207496,-3.478691,966,19340.0,0.11937805,96700.0
0.8508598,0.25,0.08,0.18879633,0.08722114,-3.7761414,967,19360.0,0.119375706,96800.0
0.8508597,0.0,0.07,0.1887991,0.08723134,-3.9088178,968,19380.0,0.11937044,96900.0
0.8508479,0.1,0.08,0.18880287,0.0872363,-4.242112,969,19400.0,0.11936327,97000.0
0.8508482,0.05,0.02,0.18880606,0.08724382,-3.1551242,970,19420.0,0.11936245,97100.0
0.8508711,0.2,0.07,0.18880978,0.087257005,-3.550901,971,19440.0,0.11935479,97200.0
0.85086614,0.05,0.06,0.18880986,0.08725358,-3.735534,972,19460.0,0.11935616,97300.0
0.8508646,0.15,0.07,0.18881087,0.08725817,-3.3567328,973,19480.0,0.11935329,97400.0
0.8508596,0.05,0.09,0.18881537,0.087267786,-3.9224281,974,19500.0,0.11934694,97500.0
0.8508486,0.2,0.12,0.18881291,0.08726913,-3.3561053,975,19520.0,0.119345605,97600.0
0.8508629,0.15,0.06,0.18881655,0.08728268,-3.2710843,976,19540.0,0.11934781,97700.0
0.85086566,0.2,0.08,0.18881714,0.08730462,-3.780156,977,19560.0,0.119351655,97800.0
0.85087496,0.1,0.1,0.18881854,0.0873321,-3.1141477,978,19580.0,0.11934995,97900.0
0.85087997,0.05,0.07,0.18881632,0.08732946,-3.7225552,979,19600.0,0.11935007,98000.0
0.85087985,0.05,0.09,0.18881796,0.08733018,-3.8262124,980,19620.0,0.11934713,98100.0
0.85088307,0.05,0.04,0.18882,0.087326914,-3.4410965,981,19640.0,0.11934617,98200.0
0.8508746,0.1,0.03,0.1888205,0.08733055,-4.6967063,982,19660.0,0.11934478,98300.0
0.8508771,0.3,0.08,0.18882422,0.08733862,-3.6011214,983,19680.0,0.11934931,98400.0
0.85087734,0.05,0.07,0.18882431,0.08734976,-5.0272517,984,19700.0,0.11934507,98500.0
0.85085845,0.3,0.05,0.18882056,0.08734767,-3.1488957,985,19720.0,0.11934792,98600.0
0.8508553,0.15,0.04,0.18881463,0.08736187,-5.008546,986,19740.0,0.11935096,98700.0
0.8508498,0.25,0.12,0.18881589,0.0873739,-3.8307533,987,19760.0,0.119347215,98800.0
0.85084623,0.2,0.09,0.18881878,0.08736975,-3.640054,988,19780.0,0.11934388,98900.0
0.8508528,0.05,0.1,0.1888192,0.087367326,-4.7846074,989,19800.0,0.11934752,99000.0
0.8508404,0.05,0.05,0.1888155,0.08740186,-4.179033,990,19820.0,0.11934149,99100.0
0.8508432,0.2,0.14,0.18881278,0.08741542,-3.3723342,991,19840.0,0.11933651,99200.0
0.85085267,0.1,0.09,0.18881163,0.087429136,-5.167521,992,19860.0,0.119339295,99300.0
0.8508527,0.3,0.08,0.18881221,0.08743102,-3.7575212,993,19880.0,0.11933902,99400.0
0.85084695,0.15,0.1,0.18880787,0.08745426,-4.4786954,994,19900.0,0.11934022,99500.0
0.85084313,0.0,0.06,0.188807,0.087450854,-3.8116817,995,19920.0,0.11933837,99600.0
0.850848,0.05,0.04,0.1888081,0.08745402,-3.7387607,996,19940.0,0.119336575,99700.0
0.8508551,0.15,0.08,0.18880981,0.08746583,-3.1380706,997,19960.0,0.11933434,99800.0
0.8508556,0.1,0.04,0.18881616,0.0874656,-4.530139,998,19980.0,0.11933157,99900.0
0.8508621,0.15,0.04,0.18882029,0.0874686,-3.7025406,999,20000.0,0.11933533,100000.0
