epoch,stats_g/mean,train/success_rate,test/episode,test/success_rate,stats_g/std,stats_o/mean,train/episode,test/mean_Q,stats_o/std
751,0.8759759,0.01,15040.0,0.05,0.106096126,0.2039542,75200.0,-45.911003,0.05861538
752,0.87597924,0.03,15060.0,0.05,0.10609264,0.20395544,75300.0,-43.376854,0.058597755
753,0.8759789,0.04,15080.0,0.05,0.10609138,0.20395626,75400.0,-46.579254,0.05859395
754,0.87597376,0.03,15100.0,0.05,0.10609334,0.20395838,75500.0,-46.81956,0.05860683
755,0.8759635,0.0,15120.0,0.0,0.106090166,0.20395754,75600.0,-48.79271,0.05860613
756,0.87596107,0.01,15140.0,0.0,0.10608669,0.20395546,75700.0,-48.906487,0.058608003
757,0.8759684,0.04,15160.0,0.05,0.10608989,0.20395511,75800.0,-46.1827,0.05860096
758,0.8759663,0.01,15180.0,0.05,0.106087446,0.20395619,75900.0,-46.481926,0.058590326
759,0.87597245,0.05,15200.0,0.0,0.106084265,0.2039559,76000.0,-48.16297,0.05859802
760,0.87596136,0.06,15220.0,0.05,0.106081724,0.20395838,76100.0,-42.065685,0.058592085
761,0.8759659,0.03,15240.0,0.05,0.10608057,0.20395458,76200.0,-42.31206,0.05858597
762,0.8759601,0.06,15260.0,0.0,0.106081694,0.20395865,76300.0,-44.667503,0.058577277
763,0.87595636,0.02,15280.0,0.0,0.106077045,0.20395768,76400.0,-46.528595,0.058562826
764,0.8759484,0.03,15300.0,0.0,0.1060734,0.2039587,76500.0,-48.92678,0.05855046
765,0.8759535,0.05,15320.0,0.0,0.10606372,0.20396036,76600.0,-48.44056,0.05855264
766,0.8759723,0.04,15340.0,0.1,0.10607141,0.20395912,76700.0,-44.44111,0.058546327
767,0.87596846,0.05,15360.0,0.05,0.106066525,0.20395999,76800.0,-45.36413,0.058533244
768,0.8759611,0.03,15380.0,0.0,0.10606164,0.20396271,76900.0,-47.069283,0.05853577
769,0.8759613,0.03,15400.0,0.1,0.10606227,0.20396422,77000.0,-41.474968,0.058530387
770,0.8759637,0.0,15420.0,0.15,0.10606128,0.20396367,77100.0,-41.10363,0.05853604
771,0.8759566,0.03,15440.0,0.0,0.10605394,0.20396467,77200.0,-43.730354,0.058527283
772,0.8759534,0.03,15460.0,0.05,0.10605041,0.20396477,77300.0,-43.20365,0.05851763
773,0.875966,0.02,15480.0,0.0,0.10606297,0.20396137,77400.0,-46.456116,0.058510374
774,0.8759718,0.04,15500.0,0.05,0.106061816,0.20396255,77500.0,-44.494923,0.05850772
775,0.87598276,0.01,15520.0,0.2,0.10606519,0.20396248,77600.0,-38.439972,0.05849152
776,0.8759856,0.05,15540.0,0.0,0.10606519,0.2039606,77700.0,-47.86394,0.05847659
777,0.8759751,0.04,15560.0,0.0,0.10605956,0.20395696,77800.0,-47.527092,0.058482874
778,0.87598276,0.03,15580.0,0.0,0.106060505,0.20395704,77900.0,-46.561764,0.058481645
779,0.87598926,0.01,15600.0,0.0,0.10605329,0.20395818,78000.0,-46.446762,0.058480605
780,0.87599605,0.04,15620.0,0.0,0.106057025,0.20395938,78100.0,-44.074444,0.058473013
781,0.8759952,0.05,15640.0,0.05,0.106060386,0.2039616,78200.0,-44.268353,0.058463555
782,0.8759993,0.02,15660.0,0.05,0.10605565,0.2039594,78300.0,-43.24605,0.058458544
783,0.8759918,0.01,15680.0,0.0,0.10605361,0.20395967,78400.0,-46.481133,0.058454562
784,0.87599534,0.03,15700.0,0.05,0.106058836,0.2039598,78500.0,-43.218006,0.05844692
785,0.87600136,0.03,15720.0,0.05,0.10605659,0.20396097,78600.0,-47.099724,0.058438465
786,0.8760071,0.04,15740.0,0.0,0.106051944,0.20396177,78700.0,-44.52537,0.058438867
787,0.87601614,0.01,15760.0,0.05,0.10605153,0.20396408,78800.0,-46.57525,0.058426537
788,0.87600654,0.05,15780.0,0.1,0.10604439,0.20396739,78900.0,-41.572296,0.058427177
789,0.8760068,0.01,15800.0,0.1,0.10604892,0.20396692,79000.0,-43.348473,0.058411706
790,0.8760035,0.01,15820.0,0.0,0.10605381,0.20396908,79100.0,-47.07909,0.058398653
791,0.87599343,0.04,15840.0,0.05,0.10605353,0.20397082,79200.0,-46.246773,0.058388468
792,0.8759916,0.04,15860.0,0.0,0.10605347,0.20396928,79300.0,-46.75949,0.05838881
793,0.87599015,0.03,15880.0,0.05,0.106049694,0.20396957,79400.0,-44.614418,0.05838283
794,0.87599164,0.02,15900.0,0.0,0.10604998,0.20396906,79500.0,-46.660103,0.058372874
795,0.8760016,0.04,15920.0,0.05,0.10604477,0.20396745,79600.0,-43.022377,0.058364034
796,0.8760047,0.02,15940.0,0.05,0.10604509,0.20396729,79700.0,-46.479492,0.05835754
797,0.8760119,0.04,15960.0,0.05,0.10604384,0.20396641,79800.0,-41.910465,0.0583462
798,0.8760268,0.02,15980.0,0.0,0.10605147,0.2039643,79900.0,-47.621346,0.058351945
799,0.8760293,0.02,16000.0,0.05,0.1060533,0.20396501,80000.0,-42.791416,0.058373496
800,0.87603337,0.03,16020.0,0.05,0.106053196,0.2039687,80100.0,-43.742718,0.058363102
801,0.87603456,0.03,16040.0,0.05,0.10604916,0.20396824,80200.0,-42.170563,0.058358606
802,0.8760266,0.05,16060.0,0.0,0.10604814,0.2039697,80300.0,-45.485146,0.058348455
803,0.8760093,0.05,16080.0,0.05,0.106044054,0.20396854,80400.0,-43.04322,0.05833585
804,0.8760152,0.04,16100.0,0.0,0.10604628,0.20396537,80500.0,-48.1178,0.058335572
805,0.8760087,0.07,16120.0,0.05,0.10604278,0.20396477,80600.0,-45.50342,0.058321
806,0.8760081,0.01,16140.0,0.0,0.106036104,0.20396276,80700.0,-47.857323,0.05831362
807,0.8760147,0.0,16160.0,0.0,0.10603898,0.20396452,80800.0,-45.935654,0.05829865
808,0.87600803,0.01,16180.0,0.05,0.10603374,0.20396389,80900.0,-43.64782,0.058288638
809,0.87600636,0.05,16200.0,0.0,0.10603362,0.20396228,81000.0,-48.22312,0.058284033
810,0.87600374,0.07,16220.0,0.05,0.10603007,0.20396364,81100.0,-43.418415,0.058269676
811,0.87599975,0.02,16240.0,0.05,0.10603192,0.20396408,81200.0,-44.37703,0.058263544
812,0.8760099,0.01,16260.0,0.0,0.10602909,0.20396034,81300.0,-45.45809,0.058256537
813,0.87602407,0.02,16280.0,0.0,0.10603311,0.20396033,81400.0,-42.214363,0.058245517
814,0.8760256,0.11,16300.0,0.0,0.10603282,0.20395853,81500.0,-46.679096,0.058242656
815,0.87603325,0.05,16320.0,0.1,0.10603815,0.20395832,81600.0,-40.608047,0.05823129
816,0.8760357,0.03,16340.0,0.05,0.10604129,0.20395681,81700.0,-40.100697,0.058217622
817,0.87603253,0.06,16360.0,0.1,0.106036045,0.20395413,81800.0,-45.050392,0.058206137
818,0.8760224,0.03,16380.0,0.05,0.10603372,0.2039523,81900.0,-43.818275,0.05819547
819,0.87602735,0.03,16400.0,0.0,0.10603366,0.20395508,82000.0,-47.345898,0.058191627
820,0.87602144,0.03,16420.0,0.05,0.106030904,0.20395508,82100.0,-44.15348,0.05817986
821,0.8760188,0.02,16440.0,0.0,0.106027745,0.2039536,82200.0,-48.484962,0.058168598
822,0.87601835,0.02,16460.0,0.05,0.1060339,0.20395525,82300.0,-46.919914,0.058169413
823,0.8760163,0.03,16480.0,0.15,0.10603162,0.20395574,82400.0,-39.13967,0.058169886
824,0.87600356,0.04,16500.0,0.0,0.10603112,0.20395686,82500.0,-49.837128,0.05815922
825,0.8760124,0.02,16520.0,0.0,0.10602555,0.20395905,82600.0,-46.915825,0.058152486
826,0.87600327,0.02,16540.0,0.2,0.10601872,0.20395811,82700.0,-37.96519,0.058141917
827,0.87600404,0.06,16560.0,0.0,0.10601753,0.20396133,82800.0,-46.319115,0.05815327
828,0.8760064,0.05,16580.0,0.0,0.106014095,0.20396268,82900.0,-49.214367,0.05815115
829,0.8760055,0.03,16600.0,0.05,0.106009044,0.20396246,83000.0,-46.08393,0.05813925
830,0.8760121,0.05,16620.0,0.05,0.1060094,0.20395952,83100.0,-44.51374,0.058132704
831,0.87601167,0.04,16640.0,0.0,0.10600698,0.2039583,83200.0,-46.387455,0.058122702
832,0.87601,0.04,16660.0,0.1,0.106005155,0.20395836,83300.0,-43.480743,0.058129862
833,0.87601835,0.03,16680.0,0.0,0.1060073,0.20395933,83400.0,-47.985336,0.058120865
834,0.8760088,0.03,16700.0,0.0,0.10600599,0.20395851,83500.0,-47.930065,0.05810831
835,0.876012,0.05,16720.0,0.0,0.10600531,0.20395908,83600.0,-46.816677,0.058095917
836,0.87600255,0.02,16740.0,0.0,0.10599827,0.20395966,83700.0,-48.522827,0.05809302
837,0.8759992,0.07,16760.0,0.0,0.10599395,0.20395967,83800.0,-45.55027,0.05809041
838,0.87598866,0.09,16780.0,0.0,0.10598928,0.2039598,83900.0,-46.37948,0.058077417
839,0.87599283,0.03,16800.0,0.05,0.105988495,0.20395829,84000.0,-43.795677,0.058068126
840,0.87599725,0.05,16820.0,0.1,0.105992906,0.20395802,84100.0,-42.172485,0.058068525
841,0.87599343,0.05,16840.0,0.15,0.105993904,0.20395865,84200.0,-40.723373,0.05805688
842,0.87600785,0.01,16860.0,0.05,0.1059981,0.20395838,84300.0,-47.33428,0.058046106
843,0.8760038,0.04,16880.0,0.0,0.1059894,0.20395973,84400.0,-45.427086,0.05803723
844,0.876,0.07,16900.0,0.05,0.10598577,0.20395847,84500.0,-43.432472,0.058027416
845,0.876004,0.02,16920.0,0.05,0.105989315,0.20395741,84600.0,-44.760124,0.058022838
846,0.8760068,0.05,16940.0,0.05,0.105991475,0.20396061,84700.0,-45.840557,0.058011185
847,0.87601036,0.04,16960.0,0.0,0.105992794,0.20396152,84800.0,-45.34977,0.05800119
848,0.87601304,0.02,16980.0,0.0,0.1059883,0.20396136,84900.0,-47.841125,0.057988938
849,0.87600493,0.02,17000.0,0.0,0.10599052,0.2039634,85000.0,-47.682022,0.05797592
850,0.8760045,0.04,17020.0,0.0,0.105987184,0.20396425,85100.0,-46.742344,0.057971075
851,0.8760049,0.05,17040.0,0.0,0.10598799,0.20396587,85200.0,-45.500217,0.057966623
852,0.8760058,0.03,17060.0,0.0,0.10598961,0.20396431,85300.0,-49.343956,0.057956096
853,0.87600416,0.0,17080.0,0.0,0.105994724,0.20396635,85400.0,-45.37963,0.05794253
854,0.8760044,0.03,17100.0,0.0,0.10599136,0.20396909,85500.0,-46.490334,0.057929453
855,0.8760023,0.05,17120.0,0.05,0.105991505,0.20396806,85600.0,-45.050636,0.05792711
856,0.8759999,0.04,17140.0,0.1,0.10598817,0.20396695,85700.0,-44.253582,0.057916988
857,0.875993,0.08,17160.0,0.0,0.1059934,0.20396724,85800.0,-48.178402,0.057903204
858,0.8759882,0.04,17180.0,0.05,0.1059868,0.20396785,85900.0,-45.409706,0.057894725
859,0.87597924,0.04,17200.0,0.05,0.105978824,0.20396534,86000.0,-46.623867,0.0578872
860,0.8759742,0.08,17220.0,0.0,0.10598276,0.20396748,86100.0,-46.681892,0.05787287
861,0.8759796,0.03,17240.0,0.15,0.1059851,0.20396782,86200.0,-41.091385,0.057863098
862,0.87597775,0.04,17260.0,0.0,0.105981685,0.20396389,86300.0,-49.632385,0.05785594
863,0.87598175,0.01,17280.0,0.1,0.10597944,0.20396599,86400.0,-43.26268,0.057849802
864,0.87599725,0.03,17300.0,0.0,0.10597996,0.2039665,86500.0,-48.589226,0.057840522
865,0.87601495,0.02,17320.0,0.1,0.105983615,0.20396496,86600.0,-43.855167,0.057827562
866,0.87602264,0.03,17340.0,0.05,0.10598449,0.2039684,86700.0,-44.79444,0.057815295
867,0.876029,0.01,17360.0,0.0,0.105986275,0.20396549,86800.0,-47.38316,0.057831198
868,0.8760298,0.03,17380.0,0.0,0.105991066,0.20396787,86900.0,-47.051674,0.057827905
869,0.8760343,0.03,17400.0,0.0,0.10599228,0.20396909,87000.0,-48.12487,0.05781805
870,0.87602633,0.05,17420.0,0.05,0.10599246,0.20397018,87100.0,-45.20228,0.05780735
871,0.876023,0.06,17440.0,0.1,0.1059924,0.2039739,87200.0,-44.319168,0.057805367
872,0.8760109,0.07,17460.0,0.0,0.10599329,0.20397246,87300.0,-44.381588,0.057794243
873,0.8760114,0.04,17480.0,0.0,0.10599538,0.20397472,87400.0,-45.851265,0.05777968
874,0.8760062,0.06,17500.0,0.05,0.10598504,0.20397533,87500.0,-46.54551,0.05776688
875,0.8760006,0.0,17520.0,0.0,0.10598513,0.20397542,87600.0,-45.797844,0.057760175
876,0.87599754,0.04,17540.0,0.0,0.10598358,0.20397525,87700.0,-43.6706,0.057764173
877,0.87599903,0.06,17560.0,0.05,0.105980836,0.20397738,87800.0,-44.88064,0.057760715
878,0.8760044,0.01,17580.0,0.1,0.105977125,0.20397732,87900.0,-43.41972,0.05775107
879,0.8760225,0.07,17600.0,0.0,0.1059829,0.2039765,88000.0,-48.314808,0.057748117
880,0.8760285,0.03,17620.0,0.05,0.10598689,0.20397672,88100.0,-46.982185,0.0577333
881,0.8760225,0.06,17640.0,0.05,0.10598895,0.20397767,88200.0,-45.7512,0.05772114
882,0.87601656,0.04,17660.0,0.1,0.10598764,0.20397826,88300.0,-40.376366,0.05771148
883,0.8760293,0.06,17680.0,0.05,0.10599197,0.20397648,88400.0,-44.824245,0.05770034
884,0.8760267,0.03,17700.0,0.05,0.10599426,0.20397831,88500.0,-45.065823,0.057686877
885,0.87602997,0.04,17720.0,0.0,0.105988584,0.20397943,88600.0,-45.37138,0.057672847
886,0.8760355,0.02,17740.0,0.0,0.105994046,0.20398155,88700.0,-47.543922,0.057666074
887,0.8760379,0.0,17760.0,0.0,0.105999134,0.20398022,88800.0,-48.12412,0.05765229
888,0.8760395,0.04,17780.0,0.05,0.10599577,0.20397747,88900.0,-44.20957,0.057638425
889,0.8760516,0.03,17800.0,0.05,0.10600426,0.20397888,89000.0,-45.61996,0.057624765
890,0.8760531,0.04,17820.0,0.05,0.10600448,0.20397814,89100.0,-46.82643,0.05761417
891,0.87604666,0.05,17840.0,0.1,0.105997205,0.20397696,89200.0,-39.6682,0.057606917
892,0.87603927,0.02,17860.0,0.0,0.10599748,0.20397991,89300.0,-48.917786,0.057593513
893,0.8760486,0.01,17880.0,0.05,0.10600513,0.20397991,89400.0,-44.735443,0.057602614
894,0.8760441,0.06,17900.0,0.05,0.10600349,0.20397842,89500.0,-45.94894,0.057593282
895,0.8760438,0.02,17920.0,0.0,0.10600247,0.20397699,89600.0,-47.859184,0.057592854
896,0.87605065,0.06,17940.0,0.05,0.10600352,0.2039759,89700.0,-45.857147,0.05758841
897,0.8760535,0.01,17960.0,0.05,0.10600576,0.20397493,89800.0,-45.971725,0.057585783
898,0.8760578,0.05,17980.0,0.0,0.10600541,0.20397481,89900.0,-44.328106,0.05758289
899,0.87605476,0.08,18000.0,0.05,0.1060012,0.20397614,90000.0,-45.345028,0.057578824
900,0.8760659,0.01,18020.0,0.05,0.106003664,0.20397685,90100.0,-44.309002,0.057570018
901,0.8760653,0.04,18040.0,0.05,0.106001794,0.20397615,90200.0,-45.759487,0.05756118
902,0.8760662,0.04,18060.0,0.0,0.106001236,0.20397376,90300.0,-43.647644,0.057563763
903,0.8760707,0.03,18080.0,0.05,0.10600164,0.20397337,90400.0,-43.404003,0.05755748
904,0.8760858,0.03,18100.0,0.05,0.106002994,0.20397282,90500.0,-46.52168,0.057549138
905,0.87607783,0.03,18120.0,0.05,0.106000684,0.20397359,90600.0,-43.594948,0.057542063
906,0.8760803,0.03,18140.0,0.05,0.10600015,0.20397407,90700.0,-42.6017,0.05753722
907,0.87607074,0.02,18160.0,0.0,0.10599407,0.20397379,90800.0,-48.141613,0.057539653
908,0.8760781,0.04,18180.0,0.05,0.10600108,0.20397365,90900.0,-45.081722,0.05753013
909,0.87608653,0.04,18200.0,0.1,0.1059994,0.2039729,91000.0,-42.96747,0.05752155
910,0.87608546,0.06,18220.0,0.05,0.106005885,0.20397253,91100.0,-42.55059,0.057520054
911,0.87607807,0.03,18240.0,0.0,0.106013976,0.20397201,91200.0,-44.326916,0.057526488
912,0.876074,0.01,18260.0,0.05,0.10600561,0.20397037,91300.0,-44.647144,0.057517905
913,0.8760714,0.06,18280.0,0.0,0.1060056,0.2039696,91400.0,-46.355236,0.057511155
914,0.87606335,0.04,18300.0,0.0,0.10599777,0.20396791,91500.0,-45.708183,0.057510212
915,0.8760688,0.03,18320.0,0.05,0.10600581,0.203969,91600.0,-41.440224,0.057502
916,0.87607163,0.04,18340.0,0.15,0.10601007,0.20396902,91700.0,-39.914528,0.057493262
917,0.8760729,0.03,18360.0,0.05,0.10600694,0.2039671,91800.0,-43.966152,0.057487182
918,0.87607837,0.02,18380.0,0.05,0.10601151,0.20396926,91900.0,-42.433105,0.057478026
919,0.8760855,0.05,18400.0,0.0,0.106018305,0.20396942,92000.0,-37.161827,0.057472683
920,0.87608486,0.02,18420.0,0.1,0.10601697,0.20396928,92100.0,-44.18434,0.057484284
921,0.8760795,0.02,18440.0,0.0,0.10601431,0.20396908,92200.0,-49.196957,0.057476174
922,0.87609434,0.02,18460.0,0.0,0.10601682,0.20397034,92300.0,-44.562836,0.057462458
923,0.87609607,0.03,18480.0,0.1,0.106016,0.20397028,92400.0,-39.825745,0.05745193
924,0.8761018,0.06,18500.0,0.0,0.106020354,0.20396987,92500.0,-46.606853,0.057445914
925,0.87610245,0.03,18520.0,0.0,0.10601755,0.20397007,92600.0,-47.647804,0.057448197
926,0.8761094,0.0,18540.0,0.1,0.10601505,0.20396973,92700.0,-40.2758,0.05743717
927,0.87611103,0.03,18560.0,0.0,0.106022514,0.2039693,92800.0,-47.889935,0.05742833
928,0.8761099,0.06,18580.0,0.0,0.106023096,0.20396954,92900.0,-47.429703,0.057417374
929,0.87610847,0.04,18600.0,0.0,0.10603171,0.20396991,93000.0,-45.946404,0.05740521
930,0.8761086,0.04,18620.0,0.05,0.10603249,0.20396921,93100.0,-43.430706,0.05739417
931,0.87610596,0.02,18640.0,0.0,0.106029235,0.203972,93200.0,-44.23712,0.057388306
932,0.87610656,0.03,18660.0,0.0,0.10603251,0.20397052,93300.0,-46.05062,0.057388034
933,0.8761015,0.04,18680.0,0.0,0.106032886,0.20397379,93400.0,-45.914955,0.057381276
934,0.8761101,0.01,18700.0,0.0,0.10603271,0.20397213,93500.0,-46.478535,0.057374075
935,0.8761113,0.05,18720.0,0.0,0.10603184,0.20397235,93600.0,-46.74769,0.057365414
936,0.8761079,0.04,18740.0,0.0,0.10603105,0.20397049,93700.0,-45.438854,0.05736291
937,0.8761041,0.03,18760.0,0.05,0.10602301,0.20397213,93800.0,-45.201633,0.05735363
938,0.8760933,0.06,18780.0,0.05,0.10602418,0.20397365,93900.0,-46.322037,0.057358712
939,0.8761034,0.03,18800.0,0.0,0.106034316,0.20397352,94000.0,-46.313866,0.057349287
940,0.8761091,0.03,18820.0,0.05,0.10603025,0.20397459,94100.0,-42.357452,0.057341542
941,0.87611145,0.05,18840.0,0.05,0.10602876,0.20397596,94200.0,-45.043407,0.057336554
942,0.8761077,0.07,18860.0,0.0,0.10602716,0.20397596,94300.0,-47.76361,0.05733253
943,0.87611055,0.05,18880.0,0.05,0.10602224,0.20397538,94400.0,-47.230263,0.05733143
944,0.87611896,0.02,18900.0,0.05,0.10602364,0.20397629,94500.0,-45.132,0.05732249
945,0.8761142,0.04,18920.0,0.05,0.10601964,0.20397526,94600.0,-45.11573,0.057314977
946,0.87611026,0.05,18940.0,0.0,0.106015444,0.20397492,94700.0,-44.31462,0.057310343
947,0.8761113,0.03,18960.0,0.0,0.10600855,0.20397297,94800.0,-46.46093,0.057319112
948,0.8761074,0.04,18980.0,0.1,0.106012546,0.20397316,94900.0,-44.671436,0.0573213
949,0.8761177,0.04,19000.0,0.0,0.10601369,0.203974,95000.0,-46.73121,0.057319947
950,0.8761139,0.02,19020.0,0.0,0.10600916,0.20397072,95100.0,-45.01804,0.057314087
951,0.876105,0.08,19040.0,0.05,0.1060115,0.20396954,95200.0,-44.455475,0.0573074
952,0.8761065,0.05,19060.0,0.05,0.10601124,0.20396844,95300.0,-46.50382,0.057303596
953,0.87611485,0.02,19080.0,0.1,0.10601664,0.20396668,95400.0,-40.158283,0.05730097
954,0.8761098,0.02,19100.0,0.05,0.10601433,0.20396806,95500.0,-44.65058,0.057303328
955,0.8761061,0.02,19120.0,0.0,0.106015384,0.20396845,95600.0,-44.560528,0.05730814
956,0.87609243,0.02,19140.0,0.05,0.106010936,0.20396776,95700.0,-45.9251,0.05730472
957,0.87608665,0.01,19160.0,0.0,0.106011145,0.20396417,95800.0,-45.253693,0.057306133
958,0.876091,0.06,19180.0,0.1,0.10601097,0.20396549,95900.0,-40.34487,0.057318553
959,0.87609464,0.03,19200.0,0.05,0.10601628,0.20396669,96000.0,-45.074787,0.057331476
960,0.876097,0.04,19220.0,0.0,0.10601753,0.20396544,96100.0,-39.24438,0.057331968
961,0.876105,0.05,19240.0,0.0,0.106018305,0.20396475,96200.0,-48.09063,0.057326544
962,0.87610906,0.05,19260.0,0.0,0.1060163,0.20396177,96300.0,-46.121803,0.057324637
963,0.8761175,0.02,19280.0,0.1,0.10601614,0.2039612,96400.0,-38.008476,0.057316322
964,0.8761149,0.05,19300.0,0.1,0.106016755,0.20396224,96500.0,-43.43589,0.057311162
965,0.8761247,0.01,19320.0,0.05,0.10601666,0.20396301,96600.0,-40.256634,0.057302766
966,0.8761189,0.04,19340.0,0.1,0.10601238,0.2039624,96700.0,-41.03132,0.057294145
967,0.87612385,0.05,19360.0,0.0,0.10601246,0.20396157,96800.0,-44.084328,0.05728596
968,0.8761189,0.01,19380.0,0.1,0.10601246,0.20395926,96900.0,-41.759075,0.05727914
969,0.8761298,0.03,19400.0,0.0,0.10601681,0.20395969,97000.0,-46.543175,0.057277128
970,0.8761301,0.09,19420.0,0.0,0.10602436,0.20395935,97100.0,-44.471558,0.057268325
971,0.8761349,0.06,19440.0,0.0,0.10602025,0.20396028,97200.0,-39.85083,0.05726021
972,0.87612486,0.05,19460.0,0.05,0.10601386,0.20396224,97300.0,-43.38748,0.057253838
973,0.87611765,0.03,19480.0,0.0,0.10601302,0.20396245,97400.0,-48.83115,0.05724709
974,0.8761042,0.06,19500.0,0.0,0.10600734,0.20396294,97500.0,-44.885857,0.057242576
975,0.8761113,0.03,19520.0,0.05,0.10601006,0.20396207,97600.0,-42.247845,0.05723402
976,0.8761132,0.03,19540.0,0.05,0.10601523,0.2039647,97700.0,-42.615715,0.057227384
977,0.8761175,0.02,19560.0,0.0,0.106018305,0.2039669,97800.0,-43.847233,0.057220653
978,0.8761182,0.01,19580.0,0.0,0.1060132,0.20396723,97900.0,-45.792995,0.057212673
979,0.8761223,0.03,19600.0,0.05,0.106014974,0.20396782,98000.0,-43.61502,0.057204165
980,0.87612414,0.04,19620.0,0.05,0.106011115,0.20396799,98100.0,-41.4863,0.057201985
981,0.87612534,0.0,19640.0,0.0,0.10601163,0.20396711,98200.0,-47.241516,0.057196975
982,0.87613344,0.04,19660.0,0.05,0.10601264,0.20396878,98300.0,-43.53498,0.057191264
983,0.8761317,0.07,19680.0,0.0,0.106013514,0.20396824,98400.0,-44.479248,0.057182595
984,0.8761311,0.04,19700.0,0.15,0.10601363,0.20396875,98500.0,-37.682777,0.057181668
985,0.87612706,0.04,19720.0,0.0,0.10601318,0.20396838,98600.0,-46.713486,0.057171274
986,0.87612057,0.04,19740.0,0.0,0.10601294,0.20396811,98700.0,-44.563335,0.057166122
987,0.8761177,0.04,19760.0,0.1,0.10600694,0.20396812,98800.0,-42.14263,0.057156816
988,0.8761274,0.07,19780.0,0.0,0.10601157,0.20396851,98900.0,-46.212055,0.057156242
989,0.8761371,0.02,19800.0,0.05,0.10601438,0.2039684,99000.0,-44.126614,0.05715469
990,0.8761427,0.05,19820.0,0.0,0.106014885,0.20396769,99100.0,-44.288326,0.057151433
991,0.8761463,0.06,19840.0,0.0,0.10601691,0.20396593,99200.0,-46.53789,0.057145234
992,0.8761539,0.02,19860.0,0.0,0.10601774,0.20396644,99300.0,-46.633934,0.057147533
993,0.8761561,0.04,19880.0,0.0,0.106016375,0.2039668,99400.0,-46.395912,0.05714418
994,0.876158,0.05,19900.0,0.05,0.10601691,0.20396584,99500.0,-45.611156,0.05713792
995,0.876157,0.05,19920.0,0.05,0.10601481,0.2039658,99600.0,-40.712517,0.05712845
996,0.8761632,0.03,19940.0,0.0,0.10601733,0.2039653,99700.0,-42.763035,0.057119135
997,0.8761611,0.04,19960.0,0.0,0.10601439,0.2039647,99800.0,-46.80563,0.0571107
998,0.87615925,0.0,19980.0,0.0,0.106015086,0.20396501,99900.0,-45.419277,0.05710037
999,0.8761618,0.0,20000.0,0.0,0.10601703,0.20396559,100000.0,-46.526634,0.0570935
