test/success_rate,epoch,stats_o/mean,train/episode,stats_g/std,stats_g/mean,test/mean_Q,train/success_rate,test/episode,stats_o/std
1.0,507,0.26268086,10160.0,0.08633847,0.8752901,-0.030009598,0.8,10160.0,0.030560708
1.0,508,0.26267034,10180.0,0.08633665,0.8752351,-0.040280916,0.85,10180.0,0.030559728
1.0,509,0.2626778,10200.0,0.08633042,0.8752682,-0.05201319,0.5,10200.0,0.030557925
1.0,510,0.26268005,10220.0,0.08633133,0.8752777,-0.07730588,0.85,10220.0,0.030560788
1.0,511,0.26268163,10240.0,0.08635049,0.87527823,-0.08029833,0.8,10240.0,0.030565117
1.0,512,0.26268777,10260.0,0.086341955,0.875308,-0.07599661,0.7,10260.0,0.030562103
1.0,513,0.26268813,10280.0,0.08634395,0.8753085,-0.05714481,0.8,10280.0,0.030563613
1.0,514,0.26268417,10300.0,0.08633224,0.8753021,-0.031987272,0.85,10300.0,0.030562494
1.0,515,0.26268658,10320.0,0.086333245,0.8753083,-0.062965535,0.65,10320.0,0.03056277
1.0,516,0.2626817,10340.0,0.08632672,0.87529093,-0.054930247,0.7,10340.0,0.030560752
1.0,517,0.2626838,10360.0,0.0863237,0.87529844,-0.07765685,0.85,10360.0,0.030560512
1.0,518,0.26268572,10380.0,0.0863114,0.8753074,-0.05188926,0.75,10380.0,0.030558001
1.0,519,0.26269352,10400.0,0.08631471,0.87533,-0.07584788,0.65,10400.0,0.030558446
1.0,520,0.2626927,10420.0,0.0863221,0.8753324,-0.06615708,0.65,10420.0,0.03055847
1.0,521,0.26269615,10440.0,0.08634204,0.87534857,-0.07687612,0.6,10440.0,0.030562898
1.0,522,0.26270008,10460.0,0.08633694,0.87536836,-0.07433395,0.65,10460.0,0.030563077
1.0,523,0.26270428,10480.0,0.08634015,0.8753788,-0.09175363,0.45,10480.0,0.030562934
1.0,524,0.2627039,10500.0,0.086330354,0.875374,-0.045028787,0.75,10500.0,0.030558992
1.0,525,0.26270252,10520.0,0.086318605,0.8753689,-0.044521276,0.8,10520.0,0.030554641
1.0,526,0.2626999,10540.0,0.086303316,0.8753567,-0.049872838,0.7,10540.0,0.030553207
1.0,527,0.2626943,10560.0,0.086287774,0.875335,-0.02521946,0.7,10560.0,0.030550066
1.0,528,0.26268637,10580.0,0.086292356,0.87530607,-0.055731963,0.5,10580.0,0.03054986
1.0,529,0.26268664,10600.0,0.086284995,0.87530875,-0.04031547,0.7,10600.0,0.030546572
1.0,530,0.2626937,10620.0,0.08628859,0.87533766,-0.08931181,0.7,10620.0,0.030547705
1.0,531,0.26269633,10640.0,0.08629584,0.87534595,-0.075929865,0.7,10640.0,0.030549472
1.0,532,0.26269358,10660.0,0.08629892,0.8753287,-0.049294144,0.85,10660.0,0.030550811
1.0,533,0.26269433,10680.0,0.08629853,0.8753321,-0.041512154,0.85,10680.0,0.030549496
1.0,534,0.2627028,10700.0,0.08630276,0.8753705,-0.049938805,0.8,10700.0,0.030548465
1.0,535,0.2627046,10720.0,0.08631492,0.8753733,-0.05552416,0.85,10720.0,0.030548912
1.0,536,0.26271117,10740.0,0.086323105,0.8753989,-0.09636068,0.75,10740.0,0.03055169
1.0,537,0.26270795,10760.0,0.08632743,0.8753872,-0.07361777,0.75,10760.0,0.030552084
1.0,538,0.26270115,10780.0,0.08633047,0.8753619,-0.039902944,0.55,10780.0,0.030553069
1.0,539,0.26269773,10800.0,0.08631778,0.87534946,-0.06535293,0.75,10800.0,0.030549267
1.0,540,0.262692,10820.0,0.086308934,0.87532467,-0.061155785,0.65,10820.0,0.030548427
1.0,541,0.26269588,10840.0,0.08629292,0.87534267,-0.05158045,0.9,10840.0,0.030544411
1.0,542,0.26269338,10860.0,0.086290024,0.87533015,-0.060432583,0.65,10860.0,0.030542355
1.0,543,0.2626953,10880.0,0.08629679,0.875335,-0.07209806,0.85,10880.0,0.030543486
1.0,544,0.26269394,10900.0,0.08629716,0.87533027,-0.09491469,0.65,10900.0,0.030544087
1.0,545,0.26269707,10920.0,0.086283736,0.8753443,-0.040406246,0.65,10920.0,0.03053912
1.0,546,0.26269346,10940.0,0.086274914,0.8753243,-0.05982373,0.7,10940.0,0.03053705
1.0,547,0.2626935,10960.0,0.086279996,0.87531227,-0.05632301,0.75,10960.0,0.030537361
1.0,548,0.2626992,10980.0,0.08628702,0.8753336,-0.081981875,0.75,10980.0,0.030539298
1.0,549,0.2626961,11000.0,0.08630833,0.8753174,-0.07794438,0.75,11000.0,0.030542484
1.0,550,0.26269677,11020.0,0.08632428,0.87531686,-0.08790909,0.65,11020.0,0.030544426
1.0,551,0.2627048,11040.0,0.086315155,0.8753498,-0.028270107,0.65,11040.0,0.030543095
1.0,552,0.26269972,11060.0,0.086313255,0.87532145,-0.045247827,0.5,11060.0,0.03054287
1.0,553,0.26269892,11080.0,0.0863153,0.8753161,-0.07860935,0.65,11080.0,0.030543786
1.0,554,0.26269695,11100.0,0.0863292,0.87531394,-0.09282319,0.8,11100.0,0.030545685
1.0,555,0.26269212,11120.0,0.08632544,0.87529284,-0.057618387,0.85,11120.0,0.03054657
1.0,556,0.26269358,11140.0,0.086330734,0.87529355,-0.063995734,0.65,11140.0,0.030548181
1.0,557,0.26268595,11160.0,0.0863266,0.8752558,-0.051179893,0.75,11160.0,0.030546704
1.0,558,0.2626871,11180.0,0.08632841,0.87526196,-0.06262944,0.95,11180.0,0.030545974
1.0,559,0.2626854,11200.0,0.086337805,0.8752575,-0.07727877,0.7,11200.0,0.030547833
1.0,560,0.26268008,11220.0,0.086340636,0.8752399,-0.07891838,0.8,11220.0,0.030548736
1.0,561,0.26268062,11240.0,0.08633762,0.87523985,-0.06932012,0.8,11240.0,0.03054902
1.0,562,0.26268372,11260.0,0.08635524,0.8752491,-0.09742455,0.65,11260.0,0.030554574
1.0,563,0.2626923,11280.0,0.08636427,0.87527704,-0.06867558,0.75,11280.0,0.030556569
1.0,564,0.26269346,11300.0,0.086375915,0.8752873,-0.07078373,0.8,11300.0,0.030559111
1.0,565,0.2626906,11320.0,0.08638688,0.8752797,-0.04046327,0.65,11320.0,0.030561626
1.0,566,0.26269254,11340.0,0.086378135,0.8752863,-0.051019467,0.7,11340.0,0.030560648
1.0,567,0.26269576,11360.0,0.08638363,0.8752988,-0.0688449,0.75,11360.0,0.030562649
1.0,568,0.26269963,11380.0,0.08638564,0.87531275,-0.079342246,0.8,11380.0,0.03056338
1.0,569,0.2627116,11400.0,0.086388856,0.87535787,-0.07078104,0.5,11400.0,0.030565972
1.0,570,0.26271513,11420.0,0.08638797,0.8753697,-0.053132743,0.75,11420.0,0.030564178
1.0,571,0.26271155,11440.0,0.08638299,0.8753564,-0.05335198,0.7,11440.0,0.030562544
1.0,572,0.26271257,11460.0,0.08639014,0.87536365,-0.07522926,0.65,11460.0,0.030565048
1.0,573,0.26271826,11480.0,0.0863916,0.8753876,-0.064039096,0.75,11480.0,0.030565638
1.0,574,0.26272425,11500.0,0.08640302,0.87541646,-0.09129787,0.7,11500.0,0.0305702
1.0,575,0.2627208,11520.0,0.08640307,0.8754032,-0.07784594,0.8,11520.0,0.03056986
1.0,576,0.2627191,11540.0,0.08640423,0.8753912,-0.06599862,0.6,11540.0,0.030569112
1.0,577,0.2627186,11560.0,0.08640496,0.8753864,-0.07434799,0.8,11560.0,0.030568242
1.0,578,0.26272005,11580.0,0.08640488,0.87539464,-0.06528298,0.6,11580.0,0.030567925
1.0,579,0.26271993,11600.0,0.08640433,0.87539846,-0.07543756,0.65,11600.0,0.03056674
1.0,580,0.26272127,11620.0,0.08640721,0.8754051,-0.09059261,0.75,11620.0,0.030567506
1.0,581,0.26272735,11640.0,0.086407065,0.87543017,-0.054105718,0.65,11640.0,0.030568302
1.0,582,0.26272222,11660.0,0.08641247,0.87540597,-0.080537654,0.95,11660.0,0.030569296
1.0,583,0.2627214,11680.0,0.086405784,0.87540454,-0.05812608,0.85,11680.0,0.030567657
1.0,584,0.26272053,11700.0,0.08642077,0.87539786,-0.0682625,0.75,11700.0,0.030572927
1.0,585,0.2627237,11720.0,0.08641536,0.8754089,-0.06327256,0.85,11720.0,0.03056994
1.0,586,0.26272306,11740.0,0.0864164,0.87540555,-0.0813594,0.5,11740.0,0.03056996
1.0,587,0.26272717,11760.0,0.08640528,0.875423,-0.082706586,0.8,11760.0,0.030568456
1.0,588,0.262726,11780.0,0.0864079,0.87542105,-0.08103497,0.85,11780.0,0.030567521
1.0,589,0.26272565,11800.0,0.08640308,0.87542653,-0.09792982,0.75,11800.0,0.030565146
1.0,590,0.26272342,11820.0,0.086417295,0.8754191,-0.10589631,0.75,11820.0,0.030570412
1.0,591,0.26272926,11840.0,0.086404614,0.8754422,-0.060175516,0.75,11840.0,0.030566225
1.0,592,0.26272628,11860.0,0.08640546,0.8754286,-0.070327125,0.8,11860.0,0.030566543
1.0,593,0.2627293,11880.0,0.08640939,0.87543935,-0.075423636,0.55,11880.0,0.030568028
1.0,594,0.26272377,11900.0,0.08641877,0.8754177,-0.06019165,0.65,11900.0,0.030569162
1.0,595,0.2627238,11920.0,0.08640238,0.87541777,-0.040716387,0.85,11920.0,0.030564893
1.0,596,0.26271588,11940.0,0.08639767,0.87538546,-0.06681255,0.75,11940.0,0.030563125
1.0,597,0.2627153,11960.0,0.086390674,0.87539274,-0.067778766,0.45,11960.0,0.030562049
1.0,598,0.262719,11980.0,0.086387835,0.87540334,-0.083269194,0.65,11980.0,0.030563405
1.0,599,0.2627097,12000.0,0.0863836,0.87537295,-0.060031272,0.7,12000.0,0.03056311
1.0,600,0.26270607,12020.0,0.08638499,0.8753581,-0.07084771,0.6,12020.0,0.030565372
1.0,601,0.26270047,12040.0,0.08639247,0.875331,-0.07067564,0.7,12040.0,0.030565524
1.0,602,0.2627024,12060.0,0.0863901,0.87533736,-0.070306644,0.75,12060.0,0.030564407
1.0,603,0.26270643,12080.0,0.08640661,0.875346,-0.08123065,0.8,12080.0,0.030569589
1.0,604,0.26270762,12100.0,0.086402684,0.8753504,-0.053142197,0.7,12100.0,0.030568385
1.0,605,0.26270777,12120.0,0.08639789,0.87534475,-0.07450193,0.65,12120.0,0.030567741
1.0,606,0.26270923,12140.0,0.08639613,0.8753528,-0.068962045,0.8,12140.0,0.030567085
1.0,607,0.26270083,12160.0,0.08638876,0.87532717,-0.069287196,0.75,12160.0,0.03056677
1.0,608,0.26270035,12180.0,0.086388715,0.8753182,-0.07026907,0.75,12180.0,0.030565303
1.0,609,0.26270193,12200.0,0.086387746,0.87533206,-0.08289647,0.85,12200.0,0.030564839
1.0,610,0.26270276,12220.0,0.086402714,0.87533647,-0.0839233,0.85,12220.0,0.030567665
1.0,611,0.26270586,12240.0,0.0863938,0.87534827,-0.044984233,0.65,12240.0,0.030566549
1.0,612,0.26270634,12260.0,0.086386256,0.875351,-0.06715028,0.65,12260.0,0.030564051
1.0,613,0.26270884,12280.0,0.08638376,0.8753635,-0.06166605,0.7,12280.0,0.030563045
1.0,614,0.26271456,12300.0,0.086383425,0.8753846,-0.053523086,0.7,12300.0,0.030564358
1.0,615,0.26271686,12320.0,0.08638858,0.87538767,-0.07250918,0.65,12320.0,0.03056479
1.0,616,0.26271826,12340.0,0.08640054,0.8753937,-0.09858916,0.75,12340.0,0.030566236
1.0,617,0.2627203,12360.0,0.0864115,0.8754005,-0.101660945,0.85,12360.0,0.030569449
1.0,618,0.26271996,12380.0,0.08641317,0.87540096,-0.07714259,0.8,12380.0,0.030571222
1.0,619,0.26271528,12400.0,0.0864178,0.8753843,-0.098007634,0.7,12400.0,0.030572698
1.0,620,0.26271617,12420.0,0.08642435,0.8753915,-0.09619364,0.75,12420.0,0.03057459
1.0,621,0.2627225,12440.0,0.086437315,0.87541336,-0.09221174,0.75,12440.0,0.0305761
1.0,622,0.2627206,12460.0,0.086445905,0.875405,-0.08170113,0.85,12460.0,0.030578285
1.0,623,0.2627221,12480.0,0.0864444,0.8754015,-0.090141855,0.7,12480.0,0.030579155
1.0,624,0.26271895,12500.0,0.08644677,0.87538725,-0.067001134,0.75,12500.0,0.03057998
1.0,625,0.26272967,12520.0,0.086443394,0.87542826,-0.08282863,0.75,12520.0,0.03057831
1.0,626,0.26273227,12540.0,0.086434685,0.87544423,-0.057481814,0.85,12540.0,0.03057406
1.0,627,0.2627359,12560.0,0.08642692,0.8754573,-0.055464305,0.8,12560.0,0.03057248
1.0,628,0.26273435,12580.0,0.08641332,0.8754507,-0.059186228,0.85,12580.0,0.030569758
1.0,629,0.2627373,12600.0,0.08640215,0.8754635,-0.05856208,0.6,12600.0,0.030567557
1.0,630,0.26274294,12620.0,0.08639715,0.8754862,-0.046003602,0.75,12620.0,0.030565087
1.0,631,0.26272947,12640.0,0.08640423,0.87542945,-0.1029219,0.6,12640.0,0.03056637
1.0,632,0.26272926,12660.0,0.08640795,0.8754313,-0.06961724,0.85,12660.0,0.03056645
1.0,633,0.26272038,12680.0,0.08641251,0.87539387,-0.07081973,0.75,12680.0,0.030567426
1.0,634,0.26271206,12700.0,0.0864267,0.87535805,-0.121214174,0.85,12700.0,0.03057072
1.0,635,0.26271227,12720.0,0.08642494,0.8753632,-0.06749781,0.55,12720.0,0.030572563
1.0,636,0.262713,12740.0,0.08642041,0.87536544,-0.06335384,0.8,12740.0,0.030570999
1.0,637,0.2627181,12760.0,0.08642417,0.87538224,-0.09431259,0.7,12760.0,0.030572116
1.0,638,0.26271847,12780.0,0.08642217,0.87538505,-0.07750067,0.65,12780.0,0.030570745
1.0,639,0.26271498,12800.0,0.08642578,0.87537223,-0.048333973,0.75,12800.0,0.030572152
1.0,640,0.26272243,12820.0,0.086429924,0.8754008,-0.0662715,0.9,12820.0,0.03057389
1.0,641,0.26271397,12840.0,0.0864237,0.8753641,-0.06733332,0.75,12840.0,0.030571818
1.0,642,0.26270872,12860.0,0.086420275,0.8753424,-0.05889101,0.7,12860.0,0.030571524
1.0,643,0.26271176,12880.0,0.086423725,0.8753588,-0.051447075,0.6,12880.0,0.03057142
1.0,644,0.26270974,12900.0,0.08642752,0.8753521,-0.08311962,0.75,12900.0,0.030572057
1.0,645,0.26271015,12920.0,0.08640704,0.875346,-0.024751863,0.75,12920.0,0.030566761
1.0,646,0.26271242,12940.0,0.08640078,0.8753492,-0.054220162,0.7,12940.0,0.030564988
1.0,647,0.26271036,12960.0,0.08640116,0.87534493,-0.061694957,0.75,12960.0,0.030563658
1.0,648,0.2627104,12980.0,0.08640763,0.8753457,-0.09347953,0.9,12980.0,0.030565688
1.0,649,0.26270655,13000.0,0.08641333,0.87533146,-0.075188644,0.85,13000.0,0.030567044
1.0,650,0.26270598,13020.0,0.08642226,0.875325,-0.09704148,0.85,13020.0,0.030569207
1.0,651,0.26270705,13040.0,0.08642865,0.8753268,-0.08109866,0.8,13040.0,0.030570665
1.0,652,0.26270258,13060.0,0.086431354,0.8753071,-0.037052754,0.85,13060.0,0.030571515
1.0,653,0.2627063,13080.0,0.08642199,0.87532187,-0.052719265,0.7,13080.0,0.03056835
1.0,654,0.26269677,13100.0,0.08641227,0.8752838,-0.06378321,0.7,13100.0,0.030566353
1.0,655,0.26270133,13120.0,0.086403556,0.87529665,-0.059681486,0.65,13120.0,0.030564249
1.0,656,0.26270604,13140.0,0.08641953,0.8753164,-0.0904635,0.6,13140.0,0.030566856
1.0,657,0.26270998,13160.0,0.08642844,0.8753261,-0.07083888,0.6,13160.0,0.0305694
1.0,658,0.26270863,13180.0,0.086430706,0.87531614,-0.039609086,0.75,13180.0,0.030569648
1.0,659,0.26271373,13200.0,0.08644248,0.8753383,-0.07277473,0.65,13200.0,0.030573005
1.0,660,0.2627105,13220.0,0.08642459,0.875328,-0.020041691,0.8,13220.0,0.030569172
1.0,661,0.26271975,13240.0,0.086419165,0.8753601,-0.057666413,0.75,13240.0,0.030567642
1.0,662,0.26272082,13260.0,0.08644158,0.8753633,-0.07915557,0.8,13260.0,0.030572508
1.0,663,0.26272598,13280.0,0.086440705,0.87538534,-0.065172695,0.65,13280.0,0.030571323
1.0,664,0.2627208,13300.0,0.0864323,0.8753689,-0.048619322,0.7,13300.0,0.030569756
1.0,665,0.26271537,13320.0,0.08643419,0.8753503,-0.06836401,0.7,13320.0,0.030570203
1.0,666,0.26271847,13340.0,0.086431555,0.8753576,-0.06173582,0.65,13340.0,0.030569643
1.0,667,0.26272,13360.0,0.086430766,0.875364,-0.06368501,0.6,13360.0,0.030569464
1.0,668,0.26271993,13380.0,0.08643117,0.8753621,-0.06935628,0.7,13380.0,0.030570835
1.0,669,0.26271638,13400.0,0.08642592,0.8753447,-0.056630433,0.85,13400.0,0.030568356
1.0,670,0.26271296,13420.0,0.08641186,0.8753316,-0.044760223,0.7,13420.0,0.030564582
1.0,671,0.26270494,13440.0,0.08642336,0.87529665,-0.08159961,0.55,13440.0,0.030568728
1.0,672,0.26271227,13460.0,0.08641774,0.87532306,-0.05176569,0.7,13460.0,0.030568594
1.0,673,0.26270512,13480.0,0.08642162,0.87530684,-0.061151497,0.65,13480.0,0.030567769
1.0,674,0.2627055,13500.0,0.08641708,0.875308,-0.042427275,0.6,13500.0,0.030568097
1.0,675,0.2627144,13520.0,0.08642695,0.87533444,-0.06856114,0.85,13520.0,0.030570498
1.0,676,0.2627094,13540.0,0.08644118,0.8753179,-0.07411979,0.85,13540.0,0.030575419
1.0,677,0.26270914,13560.0,0.08644851,0.8753193,-0.0723208,0.6,13560.0,0.030577537
1.0,678,0.26270851,13580.0,0.08643541,0.87530756,-0.043480918,0.7,13580.0,0.030575177
1.0,679,0.26271677,13600.0,0.08644059,0.8753388,-0.05853054,0.85,13600.0,0.030576551
1.0,680,0.26272184,13620.0,0.086436875,0.875354,-0.05950457,0.7,13620.0,0.03057602
1.0,681,0.26272517,13640.0,0.086434595,0.87536573,-0.056254007,0.6,13640.0,0.030575085
1.0,682,0.26272112,13660.0,0.08643997,0.8753512,-0.06753561,0.9,13660.0,0.03057608
1.0,683,0.26272053,13680.0,0.0864454,0.8753424,-0.10203411,0.8,13680.0,0.030576825
1.0,684,0.26271948,13700.0,0.08643947,0.875339,-0.047094706,0.7,13700.0,0.030574242
1.0,685,0.26272207,13720.0,0.08643883,0.8753445,-0.076211914,0.8,13720.0,0.030574184
1.0,686,0.26272193,13740.0,0.08642611,0.87534684,-0.06177639,0.8,13740.0,0.03057073
1.0,687,0.26272458,13760.0,0.08641944,0.87536603,-0.04078356,0.75,13760.0,0.030568967
1.0,688,0.26272672,13780.0,0.08642256,0.8753751,-0.06591039,0.6,13780.0,0.03057062
1.0,689,0.2627315,13800.0,0.086434744,0.8753851,-0.09437427,0.7,13800.0,0.030573472
1.0,690,0.26272827,13820.0,0.08643371,0.8753691,-0.072626784,0.65,13820.0,0.030571729
1.0,691,0.262727,13840.0,0.086432666,0.8753662,-0.08368476,0.75,13840.0,0.03057127
1.0,692,0.26272118,13860.0,0.08643225,0.87534493,-0.07278101,0.65,13860.0,0.030572271
1.0,693,0.26271626,13880.0,0.08643279,0.8753273,-0.096620664,0.85,13880.0,0.030572524
1.0,694,0.26271126,13900.0,0.08644111,0.8753101,-0.073392875,0.75,13900.0,0.030574962
1.0,695,0.26270348,13920.0,0.0864498,0.87527996,-0.07928257,0.7,13920.0,0.030576464
1.0,696,0.26270315,13940.0,0.08646438,0.87527674,-0.10355304,0.85,13940.0,0.030579275
1.0,697,0.26270378,13960.0,0.086458184,0.87528306,-0.050761353,0.7,13960.0,0.030577142
1.0,698,0.26270485,13980.0,0.0864503,0.8752896,-0.07157087,0.6,13980.0,0.030574623
1.0,699,0.2627079,14000.0,0.08645087,0.8753011,-0.08108686,0.75,14000.0,0.030574018
1.0,700,0.26270753,14020.0,0.08645036,0.87530494,-0.07461049,0.6,14020.0,0.030574271
1.0,701,0.26271197,14040.0,0.086447515,0.87532693,-0.073637135,0.75,14040.0,0.030572673
1.0,702,0.26271227,14060.0,0.086445846,0.87532336,-0.07727401,0.9,14060.0,0.03057291
1.0,703,0.26271522,14080.0,0.08644477,0.87533116,-0.0757985,0.8,14080.0,0.030572627
1.0,704,0.26271835,14100.0,0.08643686,0.87533766,-0.057632934,0.6,14100.0,0.030570393
1.0,705,0.26271775,14120.0,0.086437516,0.87533456,-0.09830974,0.6,14120.0,0.030571263
1.0,706,0.26271787,14140.0,0.08643907,0.8753329,-0.07582736,0.75,14140.0,0.03057057
1.0,707,0.26272854,14160.0,0.08643911,0.87537503,-0.07037574,0.7,14160.0,0.030570429
1.0,708,0.26273236,14180.0,0.08644142,0.8753951,-0.079834536,0.6,14180.0,0.030569822
1.0,709,0.2627285,14200.0,0.08644489,0.8753834,-0.083476104,0.65,14200.0,0.030570442
1.0,710,0.26273137,14220.0,0.086450785,0.87539643,-0.088191696,0.75,14220.0,0.030572051
1.0,711,0.26272193,14240.0,0.086454846,0.87536246,-0.084350735,0.55,14240.0,0.030573467
1.0,712,0.26271808,14260.0,0.08644674,0.87534636,-0.043655533,0.75,14260.0,0.03057165
1.0,713,0.2627191,14280.0,0.086440526,0.8753492,-0.053338118,0.65,14280.0,0.030570563
1.0,714,0.26272196,14300.0,0.08643415,0.875362,-0.06322442,0.9,14300.0,0.030568808
1.0,715,0.26271755,14320.0,0.086429305,0.87534046,-0.04693525,0.7,14320.0,0.030567307
1.0,716,0.26270983,14340.0,0.0864427,0.8753033,-0.08007376,0.65,14340.0,0.030569708
1.0,717,0.2627079,14360.0,0.086446464,0.87528914,-0.0944572,0.8,14360.0,0.030571256
1.0,718,0.2627077,14380.0,0.0864502,0.8752853,-0.059361797,0.65,14380.0,0.030572474
1.0,719,0.26271278,14400.0,0.08643504,0.8753042,-0.030428637,0.9,14400.0,0.030569369
1.0,720,0.26271442,14420.0,0.08643854,0.8753112,-0.08836888,0.8,14420.0,0.030571043
1.0,721,0.26271376,14440.0,0.086432785,0.8753083,-0.051027108,0.8,14440.0,0.030570995
1.0,722,0.26272172,14460.0,0.08642906,0.87533873,-0.04776035,0.75,14460.0,0.030570691
1.0,723,0.2627213,14480.0,0.086442254,0.8753316,-0.06645655,0.85,14480.0,0.030574847
1.0,724,0.2627213,14500.0,0.08645407,0.87532717,-0.0997084,0.95,14500.0,0.03057884
1.0,725,0.262725,14520.0,0.08646003,0.87534475,-0.07803219,0.7,14520.0,0.03058125
1.0,726,0.26272163,14540.0,0.086468756,0.87533134,-0.075869456,0.75,14540.0,0.030582327
1.0,727,0.26271775,14560.0,0.08647067,0.8753143,-0.09090142,0.65,14560.0,0.03058297
1.0,728,0.2627222,14580.0,0.086469114,0.87533313,-0.072455786,0.65,14580.0,0.030582324
1.0,729,0.2627191,14600.0,0.08647206,0.87531894,-0.085710414,0.6,14600.0,0.030582195
1.0,730,0.26271802,14620.0,0.08647547,0.8753198,-0.074566826,0.75,14620.0,0.030582909
1.0,731,0.2627198,14640.0,0.08647271,0.8753259,-0.073368244,0.8,14640.0,0.030581847
1.0,732,0.26271957,14660.0,0.08646696,0.8753306,-0.06389589,0.55,14660.0,0.030580783
1.0,733,0.26271528,14680.0,0.0864653,0.8753124,-0.06561209,0.8,14680.0,0.03057968
1.0,734,0.26272154,14700.0,0.08647249,0.87533474,-0.060016382,0.55,14700.0,0.030583251
1.0,735,0.26272056,14720.0,0.08647888,0.8753397,-0.0884862,0.8,14720.0,0.03058505
1.0,736,0.26271898,14740.0,0.08647891,0.8753337,-0.07987578,0.9,14740.0,0.030585099
1.0,737,0.26271987,14760.0,0.08647508,0.8753309,-0.07436774,0.6,14760.0,0.03058492
1.0,738,0.26272053,14780.0,0.086473584,0.8753352,-0.07431732,0.65,14780.0,0.030583765
1.0,739,0.26272064,14800.0,0.08647878,0.87533665,-0.07896596,0.8,14800.0,0.030585527
1.0,740,0.26272145,14820.0,0.08646389,0.8753368,-0.030533254,0.45,14820.0,0.030582994
1.0,741,0.262725,14840.0,0.08647434,0.8753516,-0.065068714,0.6,14840.0,0.030585948
1.0,742,0.26272994,14860.0,0.08647418,0.87537,-0.059491158,0.8,14860.0,0.030585492
1.0,743,0.26273248,14880.0,0.08646318,0.8753781,-0.04476711,0.6,14880.0,0.03058205
1.0,744,0.2627332,14900.0,0.086464524,0.8753758,-0.07346816,0.8,14900.0,0.030581947
1.0,745,0.26273423,14920.0,0.08646942,0.8753846,-0.077582225,0.7,14920.0,0.030582553
1.0,746,0.26273632,14940.0,0.08646822,0.87539476,-0.046186995,0.75,14940.0,0.030583635
1.0,747,0.262741,14960.0,0.086465515,0.87541145,-0.036234923,0.75,14960.0,0.030583331
1.0,748,0.26273823,14980.0,0.086461544,0.8754036,-0.047556125,0.85,14980.0,0.0305823
1.0,749,0.26273572,15000.0,0.08646151,0.87539536,-0.068046495,0.75,15000.0,0.03058207
1.0,750,0.26273453,15020.0,0.08645969,0.8753915,-0.08338203,0.9,15020.0,0.030580502
1.0,751,0.26273635,15040.0,0.086454,0.8753963,-0.04348135,0.65,15040.0,0.030578807
1.0,752,0.26273665,15060.0,0.08646365,0.8753955,-0.06534257,0.65,15060.0,0.030583313
