stats_g/mean,test/mean_Q,epoch,test/episode,test/success_rate,train/episode,stats_o/mean,stats_g/std,stats_o/std,train/success_rate
0.8170068,-9.320502,503,10080.0,0.75,50400.0,0.19255942,0.17558308,0.09841867,0.16
0.81703156,-14.783606,504,10100.0,0.55,50500.0,0.19255811,0.17554732,0.098424084,0.22
0.8170646,-11.745118,505,10120.0,0.6,50600.0,0.19256021,0.17550737,0.09841814,0.14
0.8170367,-12.946848,506,10140.0,0.45,50700.0,0.19255698,0.17553818,0.09847104,0.27
0.81704456,-13.014438,507,10160.0,0.6,50800.0,0.19255695,0.17555338,0.09847962,0.16
0.8170512,-10.6507845,508,10180.0,0.65,50900.0,0.19256042,0.1755373,0.09849802,0.21
0.81707174,-13.165337,509,10200.0,0.7,51000.0,0.19256897,0.17556751,0.09850522,0.2
0.817089,-10.689762,510,10220.0,0.6,51100.0,0.19257483,0.1755736,0.0985261,0.22
0.81712013,-10.000918,511,10240.0,0.75,51200.0,0.19257496,0.17555724,0.0985123,0.16
0.8171285,-13.419859,512,10260.0,0.65,51300.0,0.19257407,0.17552184,0.09852441,0.23
0.81712174,-10.997629,513,10280.0,0.65,51400.0,0.19257785,0.17554176,0.09855097,0.2
0.8171595,-11.484812,514,10300.0,0.7,51500.0,0.19258259,0.17552085,0.09855918,0.27
0.81717205,-10.655902,515,10320.0,0.75,51600.0,0.19257449,0.17558344,0.09859454,0.24
0.8171981,-10.591655,516,10340.0,0.75,51700.0,0.19257645,0.1755837,0.09858755,0.22
0.8172505,-12.028393,517,10360.0,0.75,51800.0,0.19258635,0.17558801,0.09859882,0.24
0.8172944,-11.308868,518,10380.0,0.8,51900.0,0.19258718,0.17559473,0.09859714,0.21
0.81731963,-12.124961,519,10400.0,0.8,52000.0,0.19258893,0.17562312,0.0986176,0.21
0.81735414,-11.736394,520,10420.0,0.7,52100.0,0.19259375,0.17561923,0.098629005,0.13
0.8173542,-12.460133,521,10440.0,0.75,52200.0,0.19258896,0.17562695,0.09863578,0.15
0.81734043,-9.651515,522,10460.0,0.85,52300.0,0.19258213,0.17571592,0.098662436,0.19
0.8173685,-11.802872,523,10480.0,0.7,52400.0,0.19258602,0.17574494,0.09865676,0.25
0.81739503,-14.227503,524,10500.0,0.55,52500.0,0.19258846,0.17575584,0.09866062,0.22
0.8174148,-10.995886,525,10520.0,0.75,52600.0,0.19259645,0.17581488,0.09868407,0.23
0.817432,-10.649276,526,10540.0,0.85,52700.0,0.19259575,0.17583412,0.09869804,0.14
0.81745386,-13.880246,527,10560.0,0.6,52800.0,0.19259478,0.17580144,0.09869066,0.22
0.8175234,-10.109823,528,10580.0,0.8,52900.0,0.1926002,0.17575629,0.09866483,0.18
0.8175518,-16.000618,529,10600.0,0.45,53000.0,0.19260208,0.17574133,0.098648176,0.25
0.8175644,-16.756685,530,10620.0,0.45,53100.0,0.19260792,0.17573373,0.09866012,0.18
0.8175609,-15.091005,531,10640.0,0.7,53200.0,0.19260092,0.17575406,0.098673165,0.22
0.8175629,-14.145434,532,10660.0,0.65,53300.0,0.19260556,0.17578404,0.098693304,0.21
0.81754833,-16.662916,533,10680.0,0.6,53400.0,0.19260225,0.17586406,0.09873902,0.19
0.8175252,-12.28438,534,10700.0,0.7,53500.0,0.19259496,0.17587404,0.098750465,0.24
0.817543,-13.3222685,535,10720.0,0.7,53600.0,0.1926003,0.1758721,0.09876458,0.29
0.81755954,-12.101501,536,10740.0,0.75,53700.0,0.19260885,0.17585425,0.09876955,0.23
0.81757194,-12.340759,537,10760.0,0.75,53800.0,0.1926146,0.17586851,0.09877582,0.18
0.81759137,-11.7006855,538,10780.0,0.7,53900.0,0.19261406,0.17589788,0.098803215,0.2
0.8176167,-12.653229,539,10800.0,0.5,54000.0,0.19262391,0.17590368,0.09880269,0.23
0.8176549,-11.876564,540,10820.0,0.7,54100.0,0.19262955,0.17585738,0.098788604,0.15
0.8176792,-13.883818,541,10840.0,0.8,54200.0,0.19263269,0.17587526,0.09882589,0.22
0.81770253,-11.739985,542,10860.0,0.7,54300.0,0.19263473,0.17593534,0.0988542,0.19
0.81772757,-9.943519,543,10880.0,0.75,54400.0,0.19264,0.17593987,0.0988593,0.21
0.8177257,-15.712522,544,10900.0,0.6,54500.0,0.19264004,0.17593129,0.09886918,0.3
0.81774205,-11.8505335,545,10920.0,0.65,54600.0,0.19264664,0.17594151,0.09886977,0.24
0.8177305,-9.79023,546,10940.0,0.85,54700.0,0.19264434,0.17601119,0.09890096,0.19
0.817729,-9.481862,547,10960.0,0.75,54800.0,0.19263634,0.17604007,0.098928414,0.16
0.81774217,-13.3118105,548,10980.0,0.6,54900.0,0.19262834,0.17610626,0.098956175,0.14
0.81772405,-10.758653,549,11000.0,0.65,55000.0,0.19261235,0.17613417,0.09896889,0.23
0.8177431,-10.501027,550,11020.0,0.75,55100.0,0.19261143,0.17611493,0.09897171,0.24
0.8177542,-8.6443205,551,11040.0,0.7,55200.0,0.19261092,0.1760785,0.09896793,0.16
0.8177077,-16.798582,552,11060.0,0.3,55300.0,0.19260545,0.17614456,0.09902987,0.13
0.8177376,-10.642543,553,11080.0,0.55,55400.0,0.1926145,0.17616226,0.09905859,0.23
0.81774944,-10.976871,554,11100.0,0.6,55500.0,0.19260727,0.17616723,0.099099696,0.18
0.81775594,-10.415318,555,11120.0,0.55,55600.0,0.19260606,0.17618628,0.099123545,0.15
0.81775874,-10.487069,556,11140.0,0.6,55700.0,0.19260092,0.17620455,0.09913679,0.16
0.8177807,-9.236899,557,11160.0,0.6,55800.0,0.19260365,0.17622201,0.09914016,0.17
0.817792,-13.1293,558,11180.0,0.55,55900.0,0.19259618,0.17623363,0.09913993,0.18
0.81783205,-10.503448,559,11200.0,0.7,56000.0,0.19260074,0.17621535,0.09914548,0.2
0.8178356,-12.509923,560,11220.0,0.6,56100.0,0.19260277,0.17618118,0.0991414,0.26
0.8177956,-12.384466,561,11240.0,0.55,56200.0,0.19259821,0.1762488,0.099157706,0.2
0.8177979,-12.076105,562,11260.0,0.6,56300.0,0.19260167,0.17627828,0.09917385,0.2
0.81781864,-9.462023,563,11280.0,0.65,56400.0,0.19260605,0.17632805,0.09917945,0.19
0.817861,-12.717654,564,11300.0,0.45,56500.0,0.19260687,0.17633764,0.09917838,0.21
0.81787086,-19.262539,565,11320.0,0.45,56600.0,0.19261546,0.17635144,0.099196024,0.21
0.817889,-13.344928,566,11340.0,0.55,56700.0,0.19261539,0.17635475,0.099215075,0.2
0.8178916,-12.03631,567,11360.0,0.6,56800.0,0.19261946,0.17640698,0.09922866,0.24
0.817909,-13.510763,568,11380.0,0.55,56900.0,0.192622,0.17643541,0.09925789,0.18
0.8179166,-13.929955,569,11400.0,0.55,57000.0,0.19262403,0.17649227,0.09929868,0.21
0.8179276,-15.9260435,570,11420.0,0.6,57100.0,0.1926307,0.17650287,0.09930867,0.2
0.8179484,-11.886241,571,11440.0,0.7,57200.0,0.19263834,0.17651504,0.09931512,0.24
0.8179803,-10.393892,572,11460.0,0.75,57300.0,0.19263688,0.17655635,0.09931823,0.22
0.81800896,-13.749524,573,11480.0,0.75,57400.0,0.19264099,0.1765079,0.09930276,0.25
0.81801003,-14.500659,574,11500.0,0.7,57500.0,0.19264704,0.17655492,0.09934932,0.21
0.8180516,-10.240282,575,11520.0,0.7,57600.0,0.19265248,0.17655085,0.09933751,0.25
0.8180614,-9.970876,576,11540.0,0.75,57700.0,0.19265652,0.17656545,0.09934822,0.27
0.818058,-13.457663,577,11560.0,0.75,57800.0,0.19264896,0.1765989,0.09935971,0.2
0.8180787,-11.3911,578,11580.0,0.65,57900.0,0.19265571,0.17661445,0.09937629,0.25
0.8181124,-9.446912,579,11600.0,0.9,58000.0,0.19266462,0.17658813,0.09937825,0.19
0.8181322,-10.119706,580,11620.0,0.7,58100.0,0.19266869,0.1765455,0.09935942,0.28
0.8181355,-9.504693,581,11640.0,0.7,58200.0,0.19267237,0.17658378,0.099364325,0.3
0.8181465,-9.351958,582,11660.0,0.6,58300.0,0.19267216,0.17663534,0.09938128,0.2
0.81815916,-12.0742235,583,11680.0,0.6,58400.0,0.19267008,0.1766345,0.09940341,0.21
0.8181949,-11.656263,584,11700.0,0.7,58500.0,0.19267762,0.1766475,0.09942607,0.17
0.818201,-12.161649,585,11720.0,0.4,58600.0,0.19267434,0.1766523,0.099427804,0.16
0.81824446,-10.746581,586,11740.0,0.65,58700.0,0.19267641,0.17665248,0.09942307,0.26
0.8182573,-11.250294,587,11760.0,0.85,58800.0,0.19267745,0.17666568,0.099429056,0.14
0.81824034,-9.639546,588,11780.0,0.65,58900.0,0.19267492,0.17671454,0.09943853,0.22
0.81823397,-8.790728,589,11800.0,0.65,59000.0,0.19266523,0.17680733,0.09946967,0.27
0.8182519,-13.504947,590,11820.0,0.65,59100.0,0.19267116,0.17687316,0.099470586,0.25
0.81825066,-10.390893,591,11840.0,0.7,59200.0,0.19267121,0.17687337,0.09947357,0.28
0.8182686,-10.304579,592,11860.0,0.65,59300.0,0.19267017,0.17685659,0.09946857,0.26
0.81828994,-9.773798,593,11880.0,0.8,59400.0,0.19267415,0.17687334,0.099490225,0.25
0.818305,-8.915657,594,11900.0,0.8,59500.0,0.192679,0.17688785,0.09950259,0.21
0.81831366,-11.030736,595,11920.0,0.6,59600.0,0.19268061,0.17691101,0.099520214,0.24
0.8183238,-10.245099,596,11940.0,0.8,59700.0,0.19268753,0.17692529,0.09954589,0.23
0.8183315,-11.132505,597,11960.0,0.6,59800.0,0.19269103,0.17692141,0.09954558,0.2
0.81833774,-8.789934,598,11980.0,0.6,59900.0,0.19269645,0.17687225,0.09954026,0.31
0.8183756,-7.7811065,599,12000.0,0.75,60000.0,0.19270128,0.17689689,0.09956095,0.2
0.81839895,-7.875524,600,12020.0,0.7,60100.0,0.1927027,0.1769367,0.0995671,0.12
0.81844854,-7.6586394,601,12040.0,0.9,60200.0,0.19271101,0.17690377,0.099564694,0.15
0.8184612,-10.495491,602,12060.0,0.8,60300.0,0.19271892,0.17689921,0.09957126,0.27
0.8184783,-10.618516,603,12080.0,0.55,60400.0,0.19272456,0.17688167,0.099570505,0.25
0.8185048,-8.57762,604,12100.0,0.65,60500.0,0.19272959,0.1768903,0.0995684,0.32
0.8185324,-11.870145,605,12120.0,0.55,60600.0,0.19274113,0.17690305,0.09959575,0.2
0.8185553,-9.51414,606,12140.0,0.6,60700.0,0.19274746,0.17686678,0.09958226,0.22
0.8185787,-7.9296937,607,12160.0,0.85,60800.0,0.19275202,0.17687596,0.099580586,0.29
0.8186047,-11.374773,608,12180.0,0.5,60900.0,0.19276471,0.17684816,0.09958231,0.24
0.8186124,-8.939121,609,12200.0,0.65,61000.0,0.19277169,0.17692447,0.099579,0.24
0.8186214,-7.7635627,610,12220.0,0.7,61100.0,0.19277567,0.17690368,0.09957763,0.15
0.8186341,-10.340016,611,12240.0,0.7,61200.0,0.192783,0.1768998,0.09957589,0.25
0.81866187,-9.701257,612,12260.0,0.75,61300.0,0.19279847,0.17691171,0.09958999,0.19
0.8186949,-7.9350557,613,12280.0,0.75,61400.0,0.19280511,0.17688537,0.09957631,0.21
0.8186682,-9.188736,614,12300.0,0.75,61500.0,0.19280173,0.17695548,0.09961137,0.19
0.8187013,-8.497103,615,12320.0,0.8,61600.0,0.19280766,0.17696558,0.09962011,0.2
0.8187251,-12.506014,616,12340.0,0.55,61700.0,0.1928124,0.1769849,0.0996404,0.15
0.8187763,-12.912687,617,12360.0,0.55,61800.0,0.19282565,0.17698121,0.09963748,0.13
0.8187557,-8.623525,618,12380.0,0.8,61900.0,0.19282873,0.17702545,0.099648885,0.19
0.81875944,-9.463586,619,12400.0,0.75,62000.0,0.1928265,0.17706285,0.099677674,0.23
0.81878155,-8.288057,620,12420.0,0.9,62100.0,0.19282745,0.17703962,0.09967461,0.17
0.8187714,-11.437912,621,12440.0,0.6,62200.0,0.19282524,0.17707741,0.09967374,0.17
0.8187755,-10.070955,622,12460.0,0.55,62300.0,0.19282846,0.17714877,0.09966775,0.19
0.8187763,-8.464322,623,12480.0,0.75,62400.0,0.19283167,0.17718649,0.09967801,0.18
0.81881434,-13.125025,624,12500.0,0.5,62500.0,0.19283935,0.17719106,0.09967782,0.25
0.8188157,-7.8458757,625,12520.0,0.65,62600.0,0.19283378,0.17722636,0.09969838,0.27
0.8188196,-12.271723,626,12540.0,0.6,62700.0,0.19284022,0.17724699,0.09974753,0.18
0.81882375,-11.56752,627,12560.0,0.6,62800.0,0.19283368,0.17729934,0.09980911,0.14
0.81881946,-8.466026,628,12580.0,0.65,62900.0,0.1928267,0.17727298,0.09982476,0.26
0.81884533,-9.525016,629,12600.0,0.7,63000.0,0.19282345,0.17727236,0.09982386,0.19
0.8188507,-8.83515,630,12620.0,0.8,63100.0,0.19281891,0.17728756,0.09982829,0.24
0.818868,-11.78513,631,12640.0,0.6,63200.0,0.19282123,0.1772774,0.099816695,0.17
0.8188905,-10.502032,632,12660.0,0.65,63300.0,0.19282362,0.17725247,0.09980761,0.28
0.8189249,-6.7146964,633,12680.0,0.8,63400.0,0.19283222,0.1772509,0.09982174,0.24
0.81894714,-11.6795,634,12700.0,0.75,63500.0,0.19284278,0.17729144,0.0998314,0.24
0.8189617,-11.202579,635,12720.0,0.6,63600.0,0.19284777,0.17730542,0.09984307,0.21
0.8189644,-10.310607,636,12740.0,0.7,63700.0,0.19284488,0.17728525,0.09983513,0.27
0.81897277,-9.136837,637,12760.0,0.8,63800.0,0.19284888,0.17733745,0.09985283,0.21
0.8189946,-9.460675,638,12780.0,0.8,63900.0,0.1928505,0.17732926,0.099847764,0.22
0.81904095,-13.043266,639,12800.0,0.55,64000.0,0.19285445,0.17734756,0.099834315,0.16
0.8190649,-10.783203,640,12820.0,0.65,64100.0,0.19285883,0.17733963,0.09983788,0.22
0.819081,-8.882392,641,12840.0,0.85,64200.0,0.19286218,0.17731868,0.09983474,0.24
0.81909615,-7.9321795,642,12860.0,0.85,64300.0,0.19286503,0.17731057,0.099821046,0.21
0.8191131,-7.7943687,643,12880.0,0.65,64400.0,0.19286385,0.17732084,0.099819124,0.26
0.81914824,-11.076981,644,12900.0,0.75,64500.0,0.19286987,0.1773404,0.09982123,0.22
0.81916904,-8.980581,645,12920.0,0.75,64600.0,0.1928745,0.1773907,0.09984363,0.21
0.81919193,-11.21519,646,12940.0,0.6,64700.0,0.19287747,0.17738621,0.09984261,0.18
0.81920046,-9.892044,647,12960.0,0.6,64800.0,0.19288439,0.17736603,0.09982577,0.22
0.81922024,-6.6435175,648,12980.0,0.85,64900.0,0.19289583,0.17737116,0.09982852,0.21
0.81921047,-10.782122,649,13000.0,0.55,65000.0,0.19289672,0.17741613,0.099834435,0.21
0.81921977,-11.763092,650,13020.0,0.5,65100.0,0.1928953,0.17741746,0.09985723,0.22
0.81924033,-10.962027,651,13040.0,0.7,65200.0,0.19289553,0.17739604,0.09986884,0.18
0.8192532,-11.790908,652,13060.0,0.6,65300.0,0.19290113,0.17739947,0.09986766,0.18
0.81926066,-9.094492,653,13080.0,0.7,65400.0,0.1929064,0.17739433,0.09986291,0.17
0.8192788,-11.473112,654,13100.0,0.65,65500.0,0.19290496,0.17737436,0.09986251,0.16
0.81927615,-11.062685,655,13120.0,0.55,65600.0,0.1929084,0.17736934,0.09989021,0.2
0.8192616,-10.633024,656,13140.0,0.45,65700.0,0.19291215,0.17739604,0.09990494,0.19
0.81926686,-10.591124,657,13160.0,0.6,65800.0,0.19291958,0.17738116,0.09989784,0.28
0.8192792,-8.113584,658,13180.0,0.7,65900.0,0.19292647,0.17739715,0.09989017,0.29
0.8192975,-9.895421,659,13200.0,0.7,66000.0,0.19292878,0.17742269,0.09988993,0.14
0.8193167,-11.232308,660,13220.0,0.6,66100.0,0.19293222,0.17745085,0.0999046,0.24
0.81932765,-11.349622,661,13240.0,0.6,66200.0,0.19293538,0.17748185,0.09991281,0.23
0.819345,-10.093748,662,13260.0,0.7,66300.0,0.1929483,0.1774803,0.0999166,0.22
0.819372,-10.693856,663,13280.0,0.55,66400.0,0.19296134,0.17748578,0.09991993,0.14
0.8193918,-10.755984,664,13300.0,0.7,66500.0,0.19296876,0.17747849,0.09990308,0.18
0.8194256,-11.7390785,665,13320.0,0.7,66600.0,0.19297962,0.17745441,0.099886835,0.19
0.8194429,-10.438257,666,13340.0,0.7,66700.0,0.19298862,0.17747785,0.09991737,0.17
0.81945753,-13.37193,667,13360.0,0.6,66800.0,0.19299343,0.17748155,0.09992599,0.2
0.81947595,-12.822533,668,13380.0,0.65,66900.0,0.19300106,0.17752664,0.09994504,0.2
0.81950885,-9.683409,669,13400.0,0.75,67000.0,0.19300617,0.17749327,0.09993968,0.21
0.81953317,-10.095218,670,13420.0,0.75,67100.0,0.19301116,0.17749846,0.09994592,0.22
0.81952363,-12.144749,671,13440.0,0.5,67200.0,0.19300883,0.17751111,0.099967316,0.19
0.8195403,-11.078796,672,13460.0,0.8,67300.0,0.19300857,0.17752053,0.099975474,0.17
0.8195537,-8.12732,673,13480.0,0.75,67400.0,0.1930001,0.17756641,0.10001565,0.21
0.8195507,-7.0464354,674,13500.0,0.9,67500.0,0.19299757,0.17759442,0.100041345,0.21
0.8195622,-7.0585303,675,13520.0,0.85,67600.0,0.19300747,0.177574,0.10004644,0.19
0.8195725,-14.548177,676,13540.0,0.55,67700.0,0.1930154,0.17758854,0.10006025,0.19
0.81954336,-10.051764,677,13560.0,0.75,67800.0,0.19300912,0.17763768,0.100092724,0.16
0.8195706,-13.597896,678,13580.0,0.35,67900.0,0.19301096,0.17761855,0.100090735,0.2
0.8195691,-10.423945,679,13600.0,0.6,68000.0,0.19301239,0.1776675,0.10012104,0.16
0.8195834,-10.941164,680,13620.0,0.5,68100.0,0.19301696,0.17767948,0.10015274,0.22
0.81960535,-13.837448,681,13640.0,0.5,68200.0,0.19302176,0.17767851,0.100168906,0.18
0.8196009,-8.407265,682,13660.0,0.7,68300.0,0.193023,0.17766051,0.100175254,0.19
0.8196122,-12.452793,683,13680.0,0.6,68400.0,0.19302341,0.17766434,0.100178346,0.21
0.8196144,-13.592072,684,13700.0,0.45,68500.0,0.19303063,0.17765994,0.1001954,0.23
0.81963605,-9.733937,685,13720.0,0.65,68600.0,0.19303167,0.17768939,0.10022483,0.13
0.81964904,-9.125929,686,13740.0,0.7,68700.0,0.19304137,0.17768519,0.10022759,0.2
0.81967133,-8.715175,687,13760.0,0.75,68800.0,0.19305725,0.17767619,0.10024354,0.18
0.81970257,-12.781809,688,13780.0,0.4,68900.0,0.19306673,0.17765431,0.10023947,0.17
0.81972224,-9.938861,689,13800.0,0.8,69000.0,0.1930769,0.17765062,0.10023731,0.17
0.8197202,-9.569396,690,13820.0,0.8,69100.0,0.19307354,0.17764626,0.10025617,0.11
0.8197587,-15.056836,691,13840.0,0.5,69200.0,0.19307286,0.17767306,0.100258894,0.17
0.81973904,-9.364012,692,13860.0,0.7,69300.0,0.19307384,0.17769913,0.10026602,0.23
0.8197432,-11.260535,693,13880.0,0.65,69400.0,0.19307552,0.177786,0.10027381,0.18
0.8197765,-10.6771755,694,13900.0,0.7,69500.0,0.19307959,0.17775734,0.10026454,0.22
0.8197964,-9.324683,695,13920.0,0.85,69600.0,0.19308402,0.1777422,0.10026376,0.25
0.8198013,-10.537812,696,13940.0,0.75,69700.0,0.19308867,0.17776866,0.10026786,0.33
0.8198061,-12.282173,697,13960.0,0.65,69800.0,0.19309016,0.17778021,0.10026424,0.22
0.81982404,-10.535584,698,13980.0,0.65,69900.0,0.1930948,0.17775233,0.10026433,0.21
0.8198194,-9.85924,699,14000.0,0.75,70000.0,0.19309583,0.17779106,0.10028009,0.19
0.81984085,-12.052351,700,14020.0,0.6,70100.0,0.19310245,0.1778161,0.10029584,0.23
0.81984264,-14.155373,701,14040.0,0.65,70200.0,0.19310054,0.1778242,0.10031176,0.25
0.8198533,-10.385448,702,14060.0,0.7,70300.0,0.19310741,0.17780535,0.10029639,0.27
0.81989264,-13.304579,703,14080.0,0.7,70400.0,0.19311589,0.1777885,0.100282334,0.24
0.81987953,-9.321711,704,14100.0,0.85,70500.0,0.19311298,0.17781137,0.10029261,0.22
0.81990933,-11.064473,705,14120.0,0.8,70600.0,0.1931158,0.17782569,0.10028838,0.26
0.8199191,-10.853403,706,14140.0,0.8,70700.0,0.193111,0.17783886,0.10031159,0.15
0.8199148,-11.156528,707,14160.0,0.6,70800.0,0.19310708,0.17786412,0.10034592,0.19
0.81991273,-10.620624,708,14180.0,0.65,70900.0,0.19311157,0.17785697,0.10035573,0.3
0.81993145,-11.604048,709,14200.0,0.7,71000.0,0.19311965,0.17784251,0.100368746,0.27
0.81994295,-8.841617,710,14220.0,0.75,71100.0,0.19312066,0.177828,0.100369215,0.16
0.81994313,-10.097052,711,14240.0,0.7,71200.0,0.19312161,0.17782225,0.100375675,0.17
0.81995726,-9.864916,712,14260.0,0.6,71300.0,0.1931252,0.17780675,0.10036826,0.16
0.8199677,-8.543679,713,14280.0,0.65,71400.0,0.19313027,0.1778221,0.10037281,0.13
0.81997204,-8.832594,714,14300.0,0.65,71500.0,0.19313547,0.17783149,0.10037052,0.27
0.81997424,-12.293289,715,14320.0,0.55,71600.0,0.19314104,0.17784171,0.10040089,0.17
0.8199885,-7.9139967,716,14340.0,0.6,71700.0,0.19314116,0.17787571,0.10042009,0.27
0.8199871,-9.435011,717,14360.0,0.75,71800.0,0.19314739,0.17788368,0.100445375,0.19
0.8199835,-14.535536,718,14380.0,0.55,71900.0,0.19315188,0.177878,0.10045293,0.21
0.8199819,-10.523913,719,14400.0,0.8,72000.0,0.19315243,0.17792314,0.100465104,0.17
0.81999356,-11.57725,720,14420.0,0.65,72100.0,0.19315429,0.17789441,0.10045657,0.19
0.819999,-8.967504,721,14440.0,0.75,72200.0,0.19315833,0.17790677,0.10046084,0.12
0.82000685,-11.065046,722,14460.0,0.75,72300.0,0.19315964,0.1779281,0.10047181,0.26
0.8200132,-10.698354,723,14480.0,0.75,72400.0,0.19316305,0.1779118,0.10046233,0.2
0.8199982,-10.4787855,724,14500.0,0.75,72500.0,0.19316235,0.1779408,0.100491144,0.19
0.820023,-8.253077,725,14520.0,0.9,72600.0,0.19316569,0.1779204,0.10048751,0.23
0.8200279,-11.958586,726,14540.0,0.6,72700.0,0.19316702,0.17791219,0.10049572,0.18
0.82004434,-12.353371,727,14560.0,0.7,72800.0,0.19316886,0.17790604,0.100503534,0.23
0.8200486,-9.993314,728,14580.0,0.75,72900.0,0.1931675,0.17788188,0.10050912,0.23
0.820086,-14.445665,729,14600.0,0.55,73000.0,0.19317758,0.17788322,0.10050691,0.21
0.8201061,-10.47664,730,14620.0,0.8,73100.0,0.19318302,0.17784363,0.10049018,0.22
0.82013106,-12.920656,731,14640.0,0.7,73200.0,0.19319087,0.17781956,0.1004844,0.29
0.820146,-12.455056,732,14660.0,0.6,73300.0,0.1931967,0.17783153,0.100477286,0.21
0.82016796,-7.8481956,733,14680.0,0.75,73400.0,0.19320385,0.17783116,0.100465976,0.28
0.82017344,-12.539862,734,14700.0,0.5,73500.0,0.19319946,0.17785083,0.10048688,0.2
0.8201812,-11.34085,735,14720.0,0.65,73600.0,0.1932072,0.17790073,0.100512005,0.23
0.82019544,-10.020962,736,14740.0,0.8,73700.0,0.19320732,0.17791428,0.10050467,0.23
0.82022905,-9.199673,737,14760.0,0.65,73800.0,0.1932178,0.17793266,0.10050456,0.19
0.8202529,-13.075543,738,14780.0,0.4,73900.0,0.1932227,0.17792445,0.1005132,0.16
0.82026774,-11.545378,739,14800.0,0.65,74000.0,0.19322945,0.17790197,0.10049466,0.22
0.8202744,-11.392682,740,14820.0,0.6,74100.0,0.19323774,0.17788489,0.100478165,0.17
0.8202811,-13.553004,741,14840.0,0.75,74200.0,0.19324248,0.17788935,0.100471735,0.2
0.8203032,-14.067888,742,14860.0,0.4,74300.0,0.19324635,0.17788969,0.10046238,0.24
0.8203077,-8.005799,743,14880.0,0.7,74400.0,0.19324583,0.17789018,0.10047402,0.2
0.8203165,-8.511766,744,14900.0,0.9,74500.0,0.19324699,0.17792468,0.10046874,0.22
0.8203493,-9.979106,745,14920.0,0.7,74600.0,0.19325316,0.17790622,0.10045794,0.2
0.8203698,-12.734554,746,14940.0,0.55,74700.0,0.19326006,0.17789079,0.100457676,0.16
0.820388,-14.554369,747,14960.0,0.55,74800.0,0.1932661,0.1778992,0.10045924,0.14
0.8204221,-10.658884,748,14980.0,0.65,74900.0,0.19327402,0.17788136,0.10044957,0.2
0.8204394,-11.037533,749,15000.0,0.5,75000.0,0.1932816,0.17787147,0.10046335,0.19
0.820451,-9.0941515,750,15020.0,0.7,75100.0,0.19328035,0.17790323,0.10048004,0.18
