stats_g/mean,test/mean_Q,epoch,test/episode,test/success_rate,train/episode,stats_o/mean,stats_g/std,stats_o/std,train/success_rate
0.82045674,-11.265683,751,15040.0,0.55,75200.0,0.19327708,0.17788441,0.10047079,0.27
0.8204548,-11.342914,752,15060.0,0.75,75300.0,0.1932707,0.17788595,0.10047643,0.23
0.8204598,-8.970815,753,15080.0,0.8,75400.0,0.19327354,0.17786227,0.10046022,0.22
0.82046056,-9.433796,754,15100.0,0.85,75500.0,0.1932709,0.17786796,0.100456476,0.17
0.820481,-12.628667,755,15120.0,0.6,75600.0,0.19327141,0.1778562,0.100464754,0.16
0.8204965,-10.769159,756,15140.0,0.6,75700.0,0.19327423,0.17785774,0.10046902,0.21
0.82050896,-7.690959,757,15160.0,0.8,75800.0,0.1932787,0.17783014,0.10046684,0.24
0.82051235,-9.948427,758,15180.0,0.7,75900.0,0.19327912,0.17785794,0.100495785,0.22
0.82052237,-9.9956255,759,15200.0,0.65,76000.0,0.19327764,0.17784603,0.10049922,0.17
0.8205268,-7.7907553,760,15220.0,0.45,76100.0,0.1932766,0.17782609,0.10049712,0.23
0.82055074,-6.6932554,761,15240.0,0.7,76200.0,0.19327973,0.17782962,0.10049768,0.24
0.8205767,-8.388627,762,15260.0,0.55,76300.0,0.19328256,0.17781854,0.10050294,0.26
0.8206118,-10.417463,763,15280.0,0.4,76400.0,0.19328798,0.17781216,0.10051993,0.15
0.82063454,-9.890669,764,15300.0,0.55,76500.0,0.19329357,0.17781703,0.10054316,0.33
0.82064295,-8.903061,765,15320.0,0.5,76600.0,0.19329207,0.1778267,0.10055177,0.21
0.8206682,-9.556414,766,15340.0,0.7,76700.0,0.19328858,0.17782706,0.10056764,0.24
0.82064945,-11.831663,767,15360.0,0.6,76800.0,0.1932832,0.1778477,0.10057437,0.27
0.82064825,-8.402926,768,15380.0,0.75,76900.0,0.19328265,0.17784415,0.10056615,0.26
0.82066303,-10.17822,769,15400.0,0.55,77000.0,0.19328676,0.17782098,0.10055685,0.16
0.8206497,-11.499682,770,15420.0,0.8,77100.0,0.19328855,0.17782934,0.10056864,0.2
0.82065225,-10.115885,771,15440.0,0.6,77200.0,0.19329423,0.17782848,0.10058614,0.29
0.82066077,-10.838405,772,15460.0,0.65,77300.0,0.19329743,0.17782624,0.10059367,0.17
0.82064444,-8.067236,773,15480.0,0.55,77400.0,0.19329655,0.17783917,0.10059009,0.24
0.8206566,-11.710638,774,15500.0,0.35,77500.0,0.19330037,0.17782485,0.10059318,0.22
0.82067513,-11.843606,775,15520.0,0.75,77600.0,0.19329949,0.17781802,0.10060163,0.16
0.8206837,-9.076899,776,15540.0,0.65,77700.0,0.19330077,0.17783546,0.10060683,0.18
0.8207061,-9.011751,777,15560.0,0.75,77800.0,0.1933063,0.17786628,0.10062691,0.28
0.8206968,-11.889316,778,15580.0,0.45,77900.0,0.19329917,0.1778685,0.10063995,0.23
0.82069516,-8.012138,779,15600.0,0.75,78000.0,0.19329843,0.1778822,0.10065456,0.22
0.8206945,-15.362597,780,15620.0,0.4,78100.0,0.19330044,0.17792971,0.10067641,0.22
0.82069945,-8.297498,781,15640.0,0.55,78200.0,0.19330466,0.17792101,0.10067714,0.17
0.82072,-12.371312,782,15660.0,0.55,78300.0,0.19330412,0.17790602,0.10066785,0.24
0.820739,-9.303479,783,15680.0,0.8,78400.0,0.19330081,0.17791261,0.100671984,0.16
0.82076246,-11.504316,784,15700.0,0.55,78500.0,0.19330555,0.17791133,0.100690946,0.19
0.82076484,-11.522504,785,15720.0,0.6,78600.0,0.19330402,0.17790557,0.100692004,0.25
0.8207651,-9.610292,786,15740.0,0.6,78700.0,0.19330177,0.17791902,0.100707196,0.21
0.82077813,-8.471724,787,15760.0,0.45,78800.0,0.19330727,0.1778891,0.10070567,0.19
0.820787,-13.677954,788,15780.0,0.35,78900.0,0.19331218,0.17790402,0.100705154,0.21
0.82080966,-10.088315,789,15800.0,0.75,79000.0,0.19331667,0.17787634,0.100699924,0.19
0.8208284,-8.34571,790,15820.0,0.6,79100.0,0.1933227,0.1778763,0.100713246,0.22
0.8208367,-9.270036,791,15840.0,0.7,79200.0,0.19332439,0.17787963,0.10072341,0.21
0.8208566,-9.760622,792,15860.0,0.55,79300.0,0.1933237,0.17788643,0.100768425,0.15
0.8208847,-11.238044,793,15880.0,0.6,79400.0,0.19332561,0.17789407,0.1007978,0.16
0.8208961,-9.1004925,794,15900.0,0.75,79500.0,0.19333,0.17789012,0.10082254,0.21
0.8209221,-8.89915,795,15920.0,0.7,79600.0,0.19333,0.17788176,0.10083642,0.21
0.8209364,-12.291582,796,15940.0,0.35,79700.0,0.19332933,0.17789495,0.10086049,0.23
0.82094556,-9.002726,797,15960.0,0.7,79800.0,0.1933272,0.17786348,0.10086259,0.22
0.82095337,-10.836186,798,15980.0,0.55,79900.0,0.19332731,0.17790894,0.10088727,0.27
0.8209524,-9.401294,799,16000.0,0.4,80000.0,0.19332604,0.1779202,0.100899175,0.26
0.8209598,-8.4801445,800,16020.0,0.6,80100.0,0.19332993,0.17791422,0.10091247,0.19
0.82098716,-10.144145,801,16040.0,0.85,80200.0,0.19332418,0.17791544,0.100921266,0.14
0.82099503,-11.235019,802,16060.0,0.45,80300.0,0.19332817,0.17791347,0.10092864,0.21
0.82101375,-10.472657,803,16080.0,0.7,80400.0,0.19333106,0.17788099,0.1009344,0.14
0.8210252,-6.9460464,804,16100.0,0.9,80500.0,0.19332962,0.17787008,0.100943215,0.19
0.82103056,-14.050695,805,16120.0,0.4,80600.0,0.19332755,0.17791952,0.10096131,0.18
0.82101846,-10.461142,806,16140.0,0.6,80700.0,0.19332795,0.17797725,0.10101515,0.24
0.8210214,-9.532401,807,16160.0,0.65,80800.0,0.19332777,0.17799099,0.10101845,0.19
0.8210353,-14.236468,808,16180.0,0.55,80900.0,0.19333142,0.1779954,0.101035334,0.34
0.82104105,-12.601137,809,16200.0,0.6,81000.0,0.1933268,0.17800492,0.10102658,0.21
0.8210497,-9.477137,810,16220.0,0.75,81100.0,0.1933257,0.17805457,0.101049766,0.16
0.8210721,-11.888926,811,16240.0,0.6,81200.0,0.19332428,0.17806713,0.10106185,0.2
0.82109207,-12.919579,812,16260.0,0.5,81300.0,0.19331998,0.17805368,0.10105674,0.18
0.821114,-11.096042,813,16280.0,0.6,81400.0,0.19332294,0.17804815,0.10105402,0.19
0.8211096,-11.914255,814,16300.0,0.6,81500.0,0.19332172,0.17809631,0.10108068,0.19
0.8211131,-13.441419,815,16320.0,0.6,81600.0,0.19332151,0.17810853,0.10108168,0.23
0.8211073,-9.358557,816,16340.0,0.8,81700.0,0.19331734,0.1781259,0.10109065,0.24
0.8211067,-7.7782145,817,16360.0,0.8,81800.0,0.19331743,0.17814176,0.10109606,0.2
0.82108456,-9.424367,818,16380.0,0.75,81900.0,0.19331516,0.1781741,0.10108623,0.18
0.82108575,-9.94322,819,16400.0,0.8,82000.0,0.19331291,0.17818414,0.10108974,0.25
0.8210981,-13.995169,820,16420.0,0.45,82100.0,0.19330706,0.17816786,0.101090536,0.2
0.8211104,-9.080221,821,16440.0,0.9,82200.0,0.19330427,0.17816508,0.10109704,0.19
0.8210993,-10.624238,822,16460.0,0.8,82300.0,0.19330004,0.17818306,0.10112479,0.2
0.8211093,-15.57163,823,16480.0,0.55,82400.0,0.19330221,0.17816477,0.10111638,0.22
0.8211093,-11.738423,824,16500.0,0.65,82500.0,0.19329679,0.17817153,0.1011235,0.24
0.82110095,-12.195559,825,16520.0,0.7,82600.0,0.19329216,0.17819633,0.101118214,0.22
0.82110137,-13.4185505,826,16540.0,0.45,82700.0,0.19329023,0.17821783,0.10113437,0.23
0.8211215,-14.618025,827,16560.0,0.45,82800.0,0.1932909,0.17823653,0.10113874,0.17
0.8211441,-10.189137,828,16580.0,0.65,82900.0,0.19329233,0.17823754,0.10113829,0.23
0.82116103,-7.6902742,829,16600.0,0.8,83000.0,0.1932971,0.17822957,0.1011477,0.22
0.82115203,-10.484999,830,16620.0,0.75,83100.0,0.19329609,0.17823009,0.10115285,0.26
0.82115793,-10.747296,831,16640.0,0.6,83200.0,0.19329397,0.17823003,0.10115977,0.19
0.82117367,-10.956527,832,16660.0,0.7,83300.0,0.19329788,0.17822568,0.10118293,0.25
0.82116294,-8.967962,833,16680.0,0.65,83400.0,0.19329748,0.17824507,0.10120576,0.22
0.8211625,-8.26264,834,16700.0,0.7,83500.0,0.19329785,0.17825513,0.101216204,0.3
0.8211703,-11.385145,835,16720.0,0.35,83600.0,0.19329798,0.1782691,0.10121825,0.28
0.82119244,-9.502606,836,16740.0,0.65,83700.0,0.19329986,0.17826848,0.10122518,0.18
0.82120436,-10.810251,837,16760.0,0.5,83800.0,0.19330433,0.1782729,0.10122672,0.2
0.8212251,-9.711726,838,16780.0,0.45,83900.0,0.19330792,0.17823763,0.10120394,0.24
0.8212282,-10.327087,839,16800.0,0.6,84000.0,0.19330686,0.17825861,0.10122234,0.18
0.8212323,-8.361696,840,16820.0,0.75,84100.0,0.19331059,0.17826186,0.101228915,0.26
0.8212495,-10.501951,841,16840.0,0.85,84200.0,0.19331034,0.17827086,0.10124499,0.19
0.8212679,-7.58977,842,16860.0,0.7,84300.0,0.19331351,0.17827891,0.101247765,0.22
0.82124376,-11.462238,843,16880.0,0.6,84400.0,0.19331494,0.178297,0.10126153,0.19
0.8212519,-10.322969,844,16900.0,0.6,84500.0,0.19331448,0.17829381,0.10124837,0.15
0.82124454,-7.9620833,845,16920.0,0.85,84600.0,0.19331056,0.17830674,0.101237096,0.29
0.8212431,-13.034033,846,16940.0,0.75,84700.0,0.19331108,0.17833321,0.101261556,0.26
0.8212488,-13.061943,847,16960.0,0.7,84800.0,0.1933144,0.17835236,0.101275474,0.15
0.82124734,-11.383425,848,16980.0,0.7,84900.0,0.19331107,0.17835289,0.10127833,0.3
0.8212381,-11.084231,849,17000.0,0.65,85000.0,0.19331062,0.17834468,0.10128699,0.14
0.82126075,-9.487886,850,17020.0,0.75,85100.0,0.1933077,0.17836617,0.101291485,0.23
0.82126635,-10.966884,851,17040.0,0.65,85200.0,0.19330609,0.17835803,0.101284444,0.17
0.82126766,-9.534382,852,17060.0,0.6,85300.0,0.19330458,0.17836101,0.10128669,0.18
0.82127523,-9.58883,853,17080.0,0.85,85400.0,0.19330473,0.17838909,0.10129517,0.24
0.8212833,-9.792159,854,17100.0,0.75,85500.0,0.1933051,0.17838846,0.10129308,0.24
0.82127327,-10.456792,855,17120.0,0.5,85600.0,0.19330119,0.17840892,0.10129393,0.25
0.8212854,-10.652547,856,17140.0,0.7,85700.0,0.19330496,0.17840104,0.10129838,0.2
0.8212939,-11.777295,857,17160.0,0.55,85800.0,0.19330633,0.17841463,0.10130702,0.23
0.821295,-10.124474,858,17180.0,0.8,85900.0,0.19330122,0.17843167,0.10132417,0.24
0.82130677,-9.827912,859,17200.0,0.7,86000.0,0.19330254,0.1784472,0.10131998,0.16
0.82131404,-9.994504,860,17220.0,0.7,86100.0,0.19330402,0.17844115,0.10131349,0.28
0.82131773,-11.837183,861,17240.0,0.6,86200.0,0.1933002,0.17847674,0.10131838,0.18
0.82132024,-10.59954,862,17260.0,0.9,86300.0,0.19329596,0.17849886,0.10132486,0.21
0.8213224,-12.044192,863,17280.0,0.6,86400.0,0.19329846,0.1785384,0.1013469,0.21
0.82132846,-12.149757,864,17300.0,0.55,86500.0,0.1933008,0.17853339,0.10134555,0.26
0.82133037,-10.790154,865,17320.0,0.65,86600.0,0.19330168,0.17853151,0.10134401,0.23
0.82131046,-10.193289,866,17340.0,0.7,86700.0,0.19329691,0.17857474,0.10136384,0.17
0.8213256,-11.534732,867,17360.0,0.6,86800.0,0.19329649,0.17858978,0.10136441,0.22
0.8213447,-8.240591,868,17380.0,0.9,86900.0,0.19329661,0.17860158,0.10136843,0.21
0.82133156,-10.881823,869,17400.0,0.75,87000.0,0.19328848,0.17863311,0.10137769,0.2
0.82134193,-9.418364,870,17420.0,0.55,87100.0,0.19328733,0.1786235,0.101367444,0.25
0.82134646,-11.484087,871,17440.0,0.8,87200.0,0.19329153,0.17864214,0.101388976,0.2
0.8213468,-12.530233,872,17460.0,0.65,87300.0,0.19328837,0.17865868,0.10139012,0.22
0.8213398,-9.51005,873,17480.0,0.85,87400.0,0.19328827,0.17867851,0.10140748,0.19
0.8213482,-10.799552,874,17500.0,0.8,87500.0,0.19329223,0.17866243,0.1013902,0.23
0.82135445,-10.104221,875,17520.0,0.7,87600.0,0.19329366,0.17866307,0.10139099,0.23
0.8213684,-8.164034,876,17540.0,0.85,87700.0,0.19329743,0.17865165,0.10138835,0.22
0.82136124,-13.565172,877,17560.0,0.5,87800.0,0.19329295,0.1786684,0.101398975,0.24
0.8213782,-9.5024395,878,17580.0,0.85,87900.0,0.19329357,0.17869414,0.10140899,0.24
0.82136685,-9.083538,879,17600.0,0.7,88000.0,0.1932918,0.17872272,0.101428404,0.25
0.82135653,-8.624399,880,17620.0,0.7,88100.0,0.19328634,0.1787855,0.101458855,0.18
0.8213311,-12.806452,881,17640.0,0.4,88200.0,0.19328098,0.17880253,0.10147501,0.21
0.821331,-11.52093,882,17660.0,0.4,88300.0,0.1932753,0.17881958,0.10150238,0.13
0.82130986,-12.552313,883,17680.0,0.4,88400.0,0.1932689,0.17883746,0.10153807,0.16
0.8212909,-11.276088,884,17700.0,0.45,88500.0,0.19325651,0.17889325,0.101564266,0.08
0.8212549,-8.542598,885,17720.0,0.75,88600.0,0.1932461,0.17893447,0.10156024,0.15
0.82123965,-8.582958,886,17740.0,0.5,88700.0,0.19324002,0.17895675,0.10157234,0.23
0.82123375,-9.22764,887,17760.0,0.6,88800.0,0.19323596,0.17898154,0.10157462,0.21
0.8212185,-11.700037,888,17780.0,0.5,88900.0,0.19322504,0.17902155,0.10159943,0.2
0.82120305,-10.867473,889,17800.0,0.55,89000.0,0.19322039,0.17903654,0.101599455,0.11
0.8211794,-13.499298,890,17820.0,0.45,89100.0,0.19320956,0.17909473,0.10163186,0.15
0.82116574,-11.732758,891,17840.0,0.5,89200.0,0.19320275,0.17909293,0.10164163,0.24
0.82114893,-8.293471,892,17860.0,0.65,89300.0,0.19319399,0.17911506,0.10167388,0.19
0.8211503,-12.027583,893,17880.0,0.4,89400.0,0.19319434,0.17912467,0.101662494,0.23
0.82115203,-13.250946,894,17900.0,0.5,89500.0,0.19319083,0.1791399,0.101652,0.2
0.8211234,-11.8009815,895,17920.0,0.45,89600.0,0.19318914,0.1791476,0.101655,0.16
0.82109684,-14.833315,896,17940.0,0.55,89700.0,0.19318122,0.17919047,0.10167047,0.16
0.8210855,-9.269186,897,17960.0,0.7,89800.0,0.19317514,0.17920853,0.10167033,0.24
0.8210909,-13.863872,898,17980.0,0.5,89900.0,0.1931715,0.17920806,0.101676434,0.27
0.82110333,-9.808741,899,18000.0,0.7,90000.0,0.19317318,0.17921531,0.10167928,0.21
0.8210967,-10.673424,900,18020.0,0.6,90100.0,0.19316834,0.1792695,0.101695396,0.22
0.8211034,-8.895055,901,18040.0,0.8,90200.0,0.19316679,0.17927825,0.10169925,0.23
0.8210883,-13.460933,902,18060.0,0.6,90300.0,0.19316183,0.17930484,0.10171193,0.28
0.8210985,-11.22459,903,18080.0,0.6,90400.0,0.19316141,0.17930542,0.101711586,0.29
0.8211039,-9.119666,904,18100.0,0.95,90500.0,0.19316044,0.17930214,0.10170106,0.21
0.82110685,-13.244311,905,18120.0,0.5,90600.0,0.19315585,0.1793021,0.101696454,0.27
0.82109946,-14.141103,906,18140.0,0.6,90700.0,0.19314535,0.17929327,0.10171155,0.25
0.8211083,-12.530045,907,18160.0,0.45,90800.0,0.19314714,0.17931382,0.10171316,0.21
0.82112974,-13.507251,908,18180.0,0.7,90900.0,0.1931519,0.17931141,0.10170928,0.23
0.82114035,-14.863192,909,18200.0,0.35,91000.0,0.19315295,0.17930506,0.10170726,0.21
0.82114047,-12.210266,910,18220.0,0.65,91100.0,0.19315374,0.17933397,0.101727955,0.21
0.8211527,-10.916855,911,18240.0,0.5,91200.0,0.19315527,0.17934103,0.10172046,0.26
0.82113695,-10.316292,912,18260.0,0.75,91300.0,0.19315188,0.17936026,0.101723015,0.23
0.8211508,-9.923964,913,18280.0,0.7,91400.0,0.19315189,0.17938493,0.101741426,0.2
0.8211431,-10.009271,914,18300.0,0.75,91500.0,0.19315018,0.17940865,0.101739705,0.24
0.82114583,-11.37623,915,18320.0,0.65,91600.0,0.19315104,0.17942,0.10174304,0.3
0.82114863,-9.225267,916,18340.0,0.7,91700.0,0.1931459,0.17940192,0.10175324,0.23
0.8211625,-8.970228,917,18360.0,0.9,91800.0,0.1931461,0.17939188,0.10174639,0.21
0.8211684,-12.344493,918,18380.0,0.7,91900.0,0.19314478,0.17937493,0.10173229,0.23
0.82117486,-8.84411,919,18400.0,0.75,92000.0,0.19314568,0.17938904,0.1017434,0.23
0.8212058,-8.360276,920,18420.0,0.8,92100.0,0.19314696,0.17939092,0.101742394,0.21
0.82118654,-11.080953,921,18440.0,0.8,92200.0,0.1931459,0.17946945,0.10177029,0.23
0.8211856,-11.20372,922,18460.0,0.75,92300.0,0.19314434,0.17948173,0.10176796,0.23
0.82118636,-12.176936,923,18480.0,0.65,92400.0,0.19313978,0.17949595,0.10178477,0.26
0.82118756,-13.065946,924,18500.0,0.55,92500.0,0.19314119,0.17948979,0.10178694,0.25
0.82120484,-7.5050035,925,18520.0,0.9,92600.0,0.1931438,0.17947632,0.10177419,0.22
0.8212076,-10.354126,926,18540.0,0.7,92700.0,0.19314064,0.17952633,0.101777904,0.16
0.82122517,-8.608545,927,18560.0,0.95,92800.0,0.19314304,0.17950106,0.10176867,0.25
0.8212312,-11.974094,928,18580.0,0.6,92900.0,0.19314179,0.17950182,0.1017769,0.22
0.82122374,-12.077735,929,18600.0,0.65,93000.0,0.19313996,0.17952746,0.10177846,0.27
0.8212263,-8.191411,930,18620.0,0.8,93100.0,0.1931382,0.17954732,0.10179243,0.18
0.82122326,-10.806209,931,18640.0,0.95,93200.0,0.19313926,0.17953503,0.101793945,0.26
0.821232,-9.551586,932,18660.0,0.8,93300.0,0.19313698,0.17953248,0.10180123,0.27
0.8212448,-9.722322,933,18680.0,0.55,93400.0,0.1931386,0.17954062,0.10180677,0.22
0.82125473,-11.0925255,934,18700.0,0.8,93500.0,0.19314104,0.17958666,0.101815194,0.22
0.8212598,-9.114553,935,18720.0,0.85,93600.0,0.1931373,0.17959915,0.101827756,0.18
0.8212735,-8.703722,936,18740.0,0.85,93700.0,0.19313574,0.17957468,0.10181883,0.22
0.8212604,-10.190287,937,18760.0,0.75,93800.0,0.19313198,0.17957373,0.10182293,0.22
0.82127076,-8.737038,938,18780.0,0.65,93900.0,0.19313101,0.17958303,0.10182864,0.19
0.82127255,-10.626875,939,18800.0,0.55,94000.0,0.19312942,0.17960244,0.10183801,0.26
0.8212699,-10.574509,940,18820.0,0.65,94100.0,0.1931292,0.17960358,0.10183686,0.16
0.8212829,-10.194946,941,18840.0,0.55,94200.0,0.19313064,0.17960304,0.10183553,0.24
0.82129496,-12.028494,942,18860.0,0.8,94300.0,0.19312932,0.1795999,0.10185231,0.26
0.82129574,-9.329394,943,18880.0,0.65,94400.0,0.19312969,0.17961626,0.101848796,0.26
0.8213036,-10.947485,944,18900.0,0.7,94500.0,0.19312656,0.1796181,0.10185041,0.22
0.8213034,-16.135098,945,18920.0,0.55,94600.0,0.19312422,0.17966221,0.101859786,0.14
0.8213091,-10.828842,946,18940.0,0.7,94700.0,0.19312988,0.17969303,0.10188706,0.25
0.82131904,-11.28797,947,18960.0,0.5,94800.0,0.19312966,0.17967892,0.101881325,0.28
0.8213052,-8.665435,948,18980.0,0.75,94900.0,0.1931219,0.1796974,0.1018925,0.21
0.8213146,-11.07371,949,19000.0,0.7,95000.0,0.19312117,0.17968582,0.10188382,0.23
0.82131606,-10.294304,950,19020.0,0.8,95100.0,0.19311945,0.17968261,0.101882085,0.25
0.82133245,-8.662306,951,19040.0,0.7,95200.0,0.19311886,0.17969169,0.10188922,0.19
0.8213318,-11.837141,952,19060.0,0.8,95300.0,0.19311358,0.17967875,0.101894915,0.21
0.8213139,-9.813782,953,19080.0,0.7,95400.0,0.19310735,0.17971192,0.10191232,0.15
0.82132274,-11.829943,954,19100.0,0.65,95500.0,0.1931109,0.17972665,0.10191836,0.25
0.82130975,-8.685892,955,19120.0,0.65,95600.0,0.19311067,0.17973886,0.10190899,0.19
0.82131696,-11.331996,956,19140.0,0.7,95700.0,0.19311279,0.1797183,0.10190621,0.19
0.8213236,-6.0910945,957,19160.0,0.9,95800.0,0.19311067,0.1796956,0.101899035,0.2
0.82132894,-9.776627,958,19180.0,0.65,95900.0,0.19311124,0.17968923,0.10191174,0.24
0.82132417,-10.77587,959,19200.0,0.7,96000.0,0.19311032,0.17967801,0.10189898,0.24
0.8213413,-8.856728,960,19220.0,0.8,96100.0,0.19311544,0.17968757,0.10188904,0.24
0.8213517,-7.5863404,961,19240.0,0.7,96200.0,0.19311368,0.17968804,0.1018872,0.17
0.8213594,-8.281394,962,19260.0,0.55,96300.0,0.19311503,0.17968786,0.10189069,0.22
0.8213422,-7.871999,963,19280.0,0.3,96400.0,0.19310461,0.1796897,0.10191716,0.16
0.8213156,-5.7141676,964,19300.0,0.45,96500.0,0.19309856,0.17969476,0.10194621,0.17
0.8212778,-3.7696526,965,19320.0,0.4,96600.0,0.19308752,0.17971236,0.10198307,0.13
0.82123166,-3.9049892,966,19340.0,0.25,96700.0,0.19307119,0.17973469,0.10201958,0.12
0.8211759,-8.455763,967,19360.0,0.1,96800.0,0.19305563,0.17974715,0.10206816,0.05
0.82112265,-7.8652167,968,19380.0,0.3,96900.0,0.19303697,0.17975086,0.10209057,0.07
0.8210636,-7.341838,969,19400.0,0.3,97000.0,0.19302239,0.17977042,0.10207303,0.11
0.82100433,-8.829294,970,19420.0,0.3,97100.0,0.19300787,0.17977877,0.10205619,0.1
0.82095724,-9.465126,971,19440.0,0.25,97200.0,0.19299303,0.17978065,0.102050334,0.08
0.8209117,-11.577779,972,19460.0,0.15,97300.0,0.19298254,0.17980452,0.10205398,0.14
0.8208821,-10.264942,973,19480.0,0.4,97400.0,0.19297211,0.17985089,0.10206365,0.15
0.8208609,-9.306211,974,19500.0,0.45,97500.0,0.19296342,0.17983742,0.10206292,0.09
0.8208423,-10.685623,975,19520.0,0.45,97600.0,0.19295919,0.17983024,0.102064826,0.15
0.820836,-10.098909,976,19540.0,0.4,97700.0,0.19295204,0.17983067,0.10207264,0.13
0.8208351,-10.693045,977,19560.0,0.3,97800.0,0.19295031,0.1798305,0.10208688,0.18
0.82084066,-8.07445,978,19580.0,0.7,97900.0,0.19294809,0.17984086,0.10209989,0.17
0.8208422,-9.562785,979,19600.0,0.6,98000.0,0.19294958,0.17983113,0.10209696,0.21
0.82083017,-11.266073,980,19620.0,0.45,98100.0,0.1929478,0.17987275,0.102114916,0.2
0.82083845,-8.391859,981,19640.0,0.75,98200.0,0.19294643,0.17987585,0.10213277,0.18
0.82083774,-10.570311,982,19660.0,0.65,98300.0,0.19294398,0.17990555,0.102155074,0.25
0.82084155,-10.761554,983,19680.0,0.6,98400.0,0.19294581,0.17992502,0.10216217,0.23
0.820846,-11.518625,984,19700.0,0.55,98500.0,0.19294553,0.17991745,0.102168806,0.23
0.82083684,-9.826292,985,19720.0,0.75,98600.0,0.19294392,0.17993045,0.10219531,0.31
0.8208354,-10.548544,986,19740.0,0.55,98700.0,0.19294454,0.17992087,0.102189854,0.21
0.8208432,-9.312283,987,19760.0,0.6,98800.0,0.19294721,0.17992198,0.102194995,0.19
0.82083267,-7.9554586,988,19780.0,0.7,98900.0,0.19294752,0.17994815,0.10222237,0.17
0.8208377,-10.487051,989,19800.0,0.45,99000.0,0.1929505,0.17997354,0.10225354,0.21
0.82081985,-9.027069,990,19820.0,0.8,99100.0,0.19294891,0.18002902,0.10225331,0.2
0.82082933,-10.254148,991,19840.0,0.45,99200.0,0.1929488,0.180022,0.102250755,0.23
0.82083464,-9.756578,992,19860.0,0.8,99300.0,0.19294809,0.18001407,0.10225205,0.21
0.8208413,-10.843327,993,19880.0,0.6,99400.0,0.1929459,0.1800236,0.102259494,0.25
0.8208429,-12.009637,994,19900.0,0.6,99500.0,0.19294786,0.18003215,0.102264345,0.25
0.82083416,-9.013034,995,19920.0,0.75,99600.0,0.19293875,0.18007301,0.10228082,0.18
0.8208553,-9.088884,996,19940.0,0.75,99700.0,0.19294016,0.18006696,0.10227691,0.27
0.8208609,-9.982794,997,19960.0,0.6,99800.0,0.19293976,0.18008704,0.102280796,0.21
0.8208568,-9.338075,998,19980.0,0.9,99900.0,0.19293755,0.18010347,0.10229823,0.24
0.8208663,-9.9046335,999,20000.0,0.75,100000.0,0.19293767,0.18011831,0.102314435,0.13
